"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to stress","GO:0006950","0.006731542856197489","2.17188538493805","3938","563","149","21092","RPS19,IFNW1,F2R,IFNK,MEF2C,TXN,CD48,SLAMF8,SHC1,MCL1,ERLEC1,XDH,MIA3,VEGFA,CYP1B1,CDK19,SESN1,PRDM1,KLHL31,FKBP1B,MSRA,CRISP3,MAP2K6,PPP1R14B,CELA1,ASIC1,BANF1,PRKAG1,PCBP2,TARBP2,HNRNPA1,CRHR1,KRT13,SCAP,ACKR2,PRKAG2,VIM,CCR5,CCR2,XCR1,CX3CR1,CCR4,GLI3,SOX4,F13A1,SERPINB6,MARCHF6,MEP1B,RPL30,FZD6,LYZ,ADIPOR2,C3AR1,FAM162A,GAPDH,PRSS2,PRSS3,CD200,HMGN1,TPT1,HMGB1,SESN3,RPS3,APBB1,SIRPA,LBP,STX2,GTF2H3,HPS4,PLA2G1B,PPIA,CAMK2A,HNRNPA0,ACTB,PKD1,RBBP6,ABAT,HBA1,THEMIS2,SESN2,PABPC4,UMOD,MT4,MT3,TYK2,MECP2,C3,OASL,HRH1,PROK2,MBD4,PLP1,BTK,HMGB3,HAND2,VEGFC,ALB,ALPK1,CFI,UBE2D3,F13B,RNASEL,IER5,DAB2IP,DUOX2,CYP1A1,ZP3,DNAJA4,USP3,RPS27L,TPM1,BCL2L10,BCL2A1,PARP16,MBL2,ZNF365,FAS,IFIT5,FFAR4,POLL,PPP1CA,ABCC8,BRSK1,CHKA,TNKS1BP1,SLC8A3,TRIM41,LTB4R,BOK,NMNAT3,PLSCR1,PIK3CA,TNIK,UGT1A1,PLA2R1,LY75,PRKAG3,MARCHF7,C4BPA,ZAP70,MYH7,HSPA8,CBL,HINFP,DRD2,NMNAT1,CENPS,PLA2G2A,YBX1"
"GO:BP","regulation of cell communication","GO:0010646","0.007818268347630228","2.10688942729147","3363","563","131","21092","IFNW1,F2R,IFNK,MEF2C,TXN,SEMA6A,SHC1,SNAPIN,MCL1,SSTR4,XDH,NRXN1,OVOL2,CNIH3,CAMKMT,CALM2,VEGFA,CYP1B1,SESN1,KLHL31,GDF7,FKBP1B,IFT172,MAP2K6,ASIC1,CRHR1,THRB,CCR2,CX3CR1,GLI3,PRL,SOX4,TUBB2B,GALR1,RPS20,YWHAZ,FZD6,EEF1D,CYTH4,CHRM2,IQSEC3,NTF3,GAPDH,MAOA,CNKSR2,WWC3,P2RY8,TPT1,HMGB1,SESN3,RPS3,IGSF1,DLGAP4,YWHAB,SIRPA,FKBP1A,LBP,RHOF,PLA2G1B,SLC20A1,PPIA,WWC1,CAMK2A,FAM20C,ABAT,IFT140,SESN2,CNOT1,MT3,NECAB2,ZNF423,TYK2,MECP2,C3,OASL,HRH1,ABHD6,IFT122,STARD8,OGT,NRK,WWC2,HAND2,FBXO8,VEGFC,CAMK2D,ALPK1,UBE2D3,DLC1,CCKAR,RPL5,GFI1,PDE4B,RGS3,DAB2IP,CGNL1,BCL2L10,CHSY1,TLE3,FAS,IFIT5,FFAR4,ITPRIP,PPP1CA,STX3,BDNF,ABCC8,BRSK1,SLC8A3,GPR65,TRIM41,BOK,PLSCR1,PIK3CA,NLGN1,TNIK,PFN2,CHN1,PLA2R1,GLI2,MARCHF7,NGF,TLE5,ZAP70,HCN2,MKS1,CBL,DRD2,RPL22,PLA2G2A,EPHA8"
"GO:BP","tube morphogenesis","GO:0035239","0.008432971341581353","2.0740193755669116","863","563","47","21092","NFIB,MEF2C,SEMA6A,SHC1,RIN2,XDH,NRXN1,OVOL2,MIA3,VEGFA,CYP1B1,PRDM1,GDF7,IFT172,CELA1,CCR2,CX3CR1,GLI3,PRL,SOX4,COBL,YWHAZ,FZD6,APOLD1,ADIPOR2,C3AR1,GPR15,SAT1,SETDB2,CTSZ,PKD1,MECP2,C3,PROK2,IFT122,HAND2,HPGD,VEGFC,DLC1,PANK2,DAB2IP,PPP1CA,ABCC8,SIX1,PIK3CA,GLI2,MKS1"
"GO:BP","secretion","GO:0046903","0.008605804776527885","2.065208510151946","943","563","50","21092","F2R,MEF2C,SNAPIN,SSTR4,XDH,CTAGE1,NRXN1,MIA3,CALM2,VEGFA,FKBP1B,MILR1,MAP2K6,NME1,ASIC1,CRHR1,CCR2,PRL,SOX4,GALR1,SLC26A7,CHRM2,CD200,IL1RAPL1,CCKBR,APBB1,NECAB3,STX2,PLA2G1B,PPIA,APBB3,CAMK2A,ABAT,UMOD,MECP2,BTK,VEGFC,CCKAR,ZP3,FFAR4,STX3,ABCC8,BRSK1,SLC51A,NLGN1,PFN2,PLA2R1,CBL,DRD2,PLA2G2A"
"GO:BP","positive regulation of cellular process","GO:0048522","0.008798661166075722","2.055583406534015","5641","563","199","21092","IFNW1,F2R,ENC1,NFIB,RPS6,IFNK,CKS2,TPPP2,MEF2C,SMC2,TXN,SEMA6A,SHC1,CKS1B,SNAPIN,ILF2,MCL1,SSTR4,RIN2,XDH,NRXN1,OVOL2,MIA3,PFN3,SIX3,CALM2,VEGFA,CYP1B1,SMYD3,MYB,CDK19,SESN1,ODC1,GDF7,FKBP1B,IFT172,H3F3B,PECAM1,FAM20A,MAP2K6,NME1,SUMO2,CELA1,NAB2,PRKAG1,PCBP2,TARBP2,HNRNPA1,KANSL1,SKAP1,PRKAG2,EN2,VIM,AHR,THRB,EOMES,CCR2,CX3CR1,GLI3,TPPP,PRL,SOX4,TUBB2B,ATPSCKMT,COBL,GALR1,RPS20,AZIN1,EEF1D,LMOD2,KCTD17,C3AR1,NTF3,FAM162A,GAPDH,PRSS2,HMGN1,MAOA,IL1RAPL1,P2RY8,LMO7,SETDB2,HMGB1,MMP7,SESN3,VSTM5,RPS3,HBE1,CCKBR,APBB1,EEF1A2,SIRPA,FKBP1A,DNMT3B,LBP,PPP1CC,HPS4,PLA2G1B,SLC20A1,PPIA,APBB3,WWC1,CAMK2A,FAM20C,ACTB,PKD1,RPS15A,ABAT,HBA1,SESN2,AZIN2,TPPP3,CNOT1,MT3,NECAB2,ZNF423,TYK2,MECP2,NFIX,C3,MEPCE,OASL,HRH1,PLP1,BTK,OGT,HAND2,HPGD,GPM6A,VEGFC,CAMK2D,ALPK1,UBE2D3,DLC1,CEP135,RNF4,RNASEL,IER5,RPL5,GFI1,NFIA,DAB2IP,PBX3,DUOX2,PARP6,CYP1A1,ZP3,RPS27L,TPM1,CHSY1,PARP16,MBL2,ZNF365,FAS,IFIT5,FFAR4,NANOS1,PPP1CA,STX3,BDNF,ZNF143,ABCC8,TNKS1BP1,SLC8A3,FOXG1,ZNF410,GPR65,EVL,BRF1,SIX1,TRIM41,CD1B,CD1C,TRA2B,BOK,PLSCR1,NCBP2,PIK3CA,NLGN1,TNIK,PFN2,PLA2R1,GLI2,DPP10,MARCHF7,NGF,NFIC,TLE5,ZAP70,MPV17L2,COL26A1,HSPA8,CBL,HINFP,DRD2,ZBTB17,PLA2G2A,EPHA8,YBX1"
"GO:BP","protein modification process","GO:0036211","0.011767874653894509","1.9293019661652868","3649","563","139","21092","IFNW1,PARP8,ENC1,IFNK,CKS2,RNF38,MEF2C,TXN,MINDY1,SHC1,CKS1B,RUSC1,XDH,NRXN1,CDC42BPA,CAMKMT,CALM2,VEGFA,SMYD3,MYB,CDK19,PRDM1,KLHL31,GDF7,FKBP1B,MSRA,PECAM1,FAM20A,MAP2K6,SUMO2,NAB2,PRKAG1,TARBP2,KANSL1,KLHL10,PRKAG2,EOMES,TGM4,TRAK1,CX3CR1,TPPP,SOX4,F13A1,MARCHF6,ATPSCKMT,RPS20,YWHAZ,CEP41,ART4,NTF3,CSTA,GAPDH,BMX,LMO7,SETDB2,NEK5,ART1,RPS3,APBB1,YWHAB,TGM6,SIRPA,FKBP1A,DNMT3B,GTF2H3,PPP1CC,PLA2G1B,PPP2R2A,PPIA,UBE2D2,CAMK2A,PPP2R2B,FAM20C,ACTB,RPS2,PKD1,RBBP6,SESN2,UMOD,MT3,GAN,TYK2,MECP2,C3,BTK,OGT,NRK,SPOCK3,ASB5,VEGFC,CAMK2D,ALPK1,UBE2D3,MTMR7,DLC1,PPP2R2C,RNF4,F13B,KLHL20,RNASEL,RPL5,GFI1,GBGT1,DAB2IP,PARP6,USP3,MINDY2,KLHL25,PARP16,USP54,FAS,PPP2R2D,PPP1CA,BUB1B,BDNF,BRSK1,CHKA,TNKS1BP1,SLC8A3,G2E3,CDC42BPB,TRIM41,SUMO3,NCBP2,PIK3CA,TNIK,PFN2,PRKAG3,DBI,WDSUB1,MARCHF7,NGF,ZAP70,GALNT17,CBL,DRD2,KLHL17,CENPS,EPHA8"
"GO:BP","nervous system development","GO:0007399","0.01204678067286659","1.9191289964757194","2504","563","103","21092","ENC1,NFIB,SHC3,MEF2C,SEMA6A,BCAN,SNAPIN,SSTR4,NRXN1,OVOL2,SIX3,CALM2,VEGFA,CYP1B1,PRDM1,GJA10,YWHAQ,GDF7,FKBP1B,IFT172,NME1,NAB2,EN2,VIM,THRB,EOMES,CCR2,TRAK1,CX3CR1,CCR4,GLI3,TPPP,SOX4,TUBB2B,COBL,YWHAZ,FZD6,CSMD3,CHRM2,NTF3,IL1RAPL1,ARX,GPM6B,HMGB1,VSTM5,APBB1,MYT1,PPP1CC,PPIA,PCDHGC3,GABRG2,CAMK2A,ACTB,PKD1,ABAT,IFT140,MT3,ZNF423,MECP2,C3,IFT122,PLP1,IL1RAPL2,NRK,HAND2,GPM6A,VEGFC,DLC1,CCKAR,CTNNA2,GFI1,NFIA,DAB2IP,PBX3,DUOX2,PARP6,ZNF365,MYPN,NANOS1,HMX3,STX3,BDNF,ABCC8,LDHA,BRSK1,SLC8A3,FOXG1,TTC8,EVL,SIX1,TRA2B,BOK,NLGN1,TNIK,NAB1,CHN1,GLI2,NGF,MKS1,DRD2,PTS,KLHL17,EPHA8"
"GO:BP","neuron development","GO:0048666","0.013516225777129907","1.8691445623142247","1122","563","56","21092","ENC1,NFIB,MEF2C,SEMA6A,SNAPIN,NRXN1,VEGFA,PRDM1,GDF7,FKBP1B,EN2,VIM,THRB,GLI3,TUBB2B,COBL,YWHAZ,CSMD3,NTF3,IL1RAPL1,ARX,GPM6B,HMGB1,APBB1,CAMK2A,ACTB,IFT140,MT3,MECP2,C3,PLP1,NRK,HAND2,GPM6A,CCKAR,CTNNA2,GFI1,DAB2IP,PBX3,PARP6,ZNF365,MYPN,NANOS1,STX3,BDNF,BRSK1,FOXG1,TTC8,NLGN1,TNIK,CHN1,GLI2,NGF,MKS1,DRD2,EPHA8"
"GO:BP","regulation of signaling","GO:0023051","0.015181254860796018","1.8186923287965957","3374","563","130","21092","IFNW1,F2R,IFNK,MEF2C,TXN,SEMA6A,SHC1,SNAPIN,MCL1,SSTR4,XDH,NRXN1,OVOL2,CNIH3,CAMKMT,CALM2,VEGFA,CYP1B1,SESN1,KLHL31,GDF7,FKBP1B,IFT172,MAP2K6,ASIC1,CRHR1,THRB,CCR2,CX3CR1,GLI3,PRL,SOX4,TUBB2B,GALR1,RPS20,YWHAZ,FZD6,EEF1D,CYTH4,CHRM2,IQSEC3,NTF3,GAPDH,MAOA,CNKSR2,WWC3,P2RY8,LMO7,TPT1,HMGB1,SESN3,RPS3,IGSF1,DLGAP4,YWHAB,SIRPA,FKBP1A,LBP,RHOF,PLA2G1B,SLC20A1,PPIA,WWC1,CAMK2A,FAM20C,ABAT,IFT140,SESN2,CNOT1,MT3,NECAB2,ZNF423,TYK2,MECP2,C3,OASL,HRH1,ABHD6,IFT122,STARD8,OGT,NRK,WWC2,HAND2,FBXO8,VEGFC,ALPK1,UBE2D3,DLC1,CCKAR,RPL5,GFI1,PDE4B,RGS3,DAB2IP,CGNL1,BCL2L10,CHSY1,TLE3,FAS,IFIT5,FFAR4,ITPRIP,PPP1CA,STX3,BDNF,ABCC8,BRSK1,SLC8A3,GPR65,TRIM41,BOK,PLSCR1,PIK3CA,NLGN1,TNIK,PFN2,CHN1,PLA2R1,GLI2,MARCHF7,NGF,TLE5,ZAP70,MKS1,CBL,DRD2,RPL22,PLA2G2A,EPHA8"
"GO:BP","biological regulation","GO:0065007","0.015478154915177055","1.810280810960344","13096","563","399","21092","RPS19,PPP1R12C,IFNW1,DNAI1,TPM2,F2R,ENC1,BTF3,NFIB,RPS6,IFNK,KLF9,SHC3,CKS2,TPPP2,MEF2C,GNG10,SMC2,TXN,SEMA6A,PLEKHO1,CD48,SLAMF8,RHBG,SHC1,CKS1B,SNAPIN,ILF2,MCL1,FCRL4,ERLEC1,SSTR4,RIN2,XDH,NRXN1,OVOL2,CNIH3,MIA3,PFN3,CAMKMT,SIX3,CALM2,VEGFA,CYP1B1,SMYD3,PPP1R14C,MYB,TAAR2,TAAR5,THEMIS,CDK19,SESN1,PRDM1,BORCS6,COX7A2,EEF1A1,KLHL31,YWHAQ,ODC1,GDF7,FKBP1B,IFT172,RHAG,TAS2R7,MEP1A,ZNF302,H3F3B,PECAM1,MILR1,FAM20A,MAP2K6,BTBD17,NME1,SUMO2,ANKRD33,PPP1R14B,CELA1,BCDIN3D,ASIC1,BANF1,NAB2,RPS26,TUBA1A,PRKAG1,PCBP2,TARBP2,HNRNPA1,CRHR1,KCNH6,KANSL1,GNGT2,SKAP1,KRT13,KLHL10,SCAP,ACKR2,PRKAG2,EN2,GJD4,VIM,AHR,SKAP2,HOXA4,THRB,EOMES,CCR5,CCR2,XCR1,TRAK1,CCR8,CX3CR1,CCR4,LRRFIP2,GLI3,TPPP,PRL,SOX4,NUP153,F13A1,TUBB2B,SERPINB6,ATPSCKMT,COBL,AHRR,GALR1,RPS20,JPH1,NECAB1,YWHAZ,AZIN1,FZD6,CSMD3,KCNQ3,EEF1D,CALML3,LMOD2,LYZ,APOLD1,CHADL,CYTH4,KCTD17,CHRM2,IQSEC3,ADIPOR2,AKR1B10,C3AR1,UPK3A,NTF3,CSTA,FAM162A,SCNN1A,GAPDH,PRSS2,GPR15,CD200,ARL6,ZFP92,HMGN1,MAOA,IL1RAPL1,ARX,CNKSR2,BMX,GPM6B,WWC3,P2RY8,LMO7,TPT1,SETDB2,HMGB1,MMP7,SESN3,VSTM5,RPS3,HBE1,CCKBR,APBB1,IGSF1,DLGAP4,RALY,NECAB3,YWHAB,EEF1A2,MYT1,SIRPA,FKBP1A,DNMT3B,LBP,PLTP,CTSZ,STX2,GTF2H3,RHOF,PPP1CC,RPL6,HPS4,HSCB,PLA2G1B,ANTXR1,PPP2R2A,SLC20A1,PPIA,APBB3,PCDHGC3,WWC1,GABRG2,CAMK2A,HNRNPA0,PPP2R2B,FAM20C,CYP3A4,CYP3A5,ACTB,RPS2,PKD1,RBBP6,RPS15A,NUBP1,ABAT,HBA1,IFT140,MCHR2,THEMIS2,SESN2,RHCE,AZIN2,PABPC4,UMOD,CETP,TPPP3,CNOT1,CFDP1,MT4,MT3,NECAB2,ZNF423,TYK2,MECP2,NFIX,C3,MEPCE,OASL,HRH1,ABHD6,PROK2,IFT122,STARD8,PLP1,BTK,OGT,PHF6,CAPN6,GRIA3,IL1RAPL2,NRK,HMGB3,SPOCK3,WWC2,HAND2,FBXO8,HPGD,GLRA3,GPM6A,ASB5,VEGFC,ALB,QRFPR,CAMK2D,ALPK1,CFI,UBE2D3,DLC1,CEP135,CCKAR,PPP2R2C,RNF4,CTNNA2,PANK2,F13B,KLHL20,RNASEL,IER5,RPL5,GFI1,NFIA,PDE4B,RGS3,NUP214,DAB2IP,PBX3,DUOX2,PARP6,CYP1A2,CYP1A1,ZP3,DNAJA4,USP3,RPS27L,TPM1,CGNL1,BCL2L10,BCL2A1,RHCG,KLHL25,CHSY1,PARP16,TLE3,MBL2,CTNNA3,ZNF365,RHOBTB1,RPS24,CYP2C18,FAS,IFIT5,TBC1D12,FFAR4,ITPRIP,NANOS1,HMX3,PPP2R2D,PPP1CA,STX3,BUB1B,IFITM5,BDNF,ZNF143,ABCC8,BRSK1,FTH1,TNKS1BP1,SLC8A3,FOXG1,ZNF410,GPR65,TTC8,EVL,CDC42BPB,BRF1,SIX1,CNIH1,TRIM41,LTB4R,CD1B,CD1C,TRA2B,BOK,SUMO3,PLSCR1,NCBP2,PIK3CA,NLGN1,TNIK,GPR87,P2RY14,GPR171,PFN2,NAB1,LRRFIP1,UGT1A1,EEF1B2,CHN1,PLA2R1,PRKAG3,GLI2,DBI,DPP10,TANC1,BAZ2B,MARCHF7,PIGR,C4BPA,NGF,BTN1A1,NFIC,TLE5,CELF5,ZAP70,HCN2,MPV17L2,MYH7,MKS1,GTF2IRD1,COL26A1,SMTNL2,HEPACAM,HSPA8,CBL,HINFP,DRD2,RPL22,SLC2A5,NMNAT1,CENPS,ZBTB17,PLA2G2A,CTRC,EPHA8,YBX1"
"GO:BP","synapse maturation","GO:0060074","0.017796256342956368","1.7496713471626075","28","563","7","21092","BCAN,NRXN1,CX3CR1,YWHAZ,NFIA,DAB2IP,NLGN1"
"GO:BP","cellular nitrogen compound biosynthetic process","GO:0044271","0.020269956942151154","1.6931471738430552","4853","563","174","21092","RPS19,RPL17,F2R,ENC1,NFIB,RPS6,IFNK,KLF9,CKS2,SLC26A1,MEF2C,TXN,RPS27,SHC1,CKS1B,ILF2,OVOL2,SIX3,VEGFA,CYP1B1,SMYD3,MYB,PRDM1,EEF1A1,YWHAQ,ODC1,GDF7,ZNF302,NME1,ANKRD33,CELA1,NAB2,RPS26,PCBP2,TARBP2,HNRNPA1,KANSL1,SKAP1,KRT13,PRKAG2,EN2,VIM,AHR,HOXA4,THRB,EOMES,TRAK1,RPSAP58,CX3CR1,LRRFIP2,GLI3,PRL,SOX4,ATPSCKMT,AHRR,GALR1,RPS20,RPL7,RPL30,YWHAZ,AZIN1,FZD6,EEF1D,GAPDH,CD200,ZFP92,HMGN1,ARX,SAT1,WWC3,RPL31,LMO7,SETDB2,HMGB1,RPL21,RPS3,APBB1,IGSF1,RALY,EEF1A2,MYT1,UCKL1,SIRPA,DNMT3B,GTF2H3,RPL6,PLA2G1B,PPIA,APBB3,WWC1,SLC26A2,CAMK2A,ACTB,RPS2,PKD1,RPS15A,SESN2,AK2,AZIN2,PABPC4,CNOT1,MT3,ZNF423,MECP2,NFIX,MEPCE,RPL29,RPS4Y1,BTK,OGT,PHF6,RPL39L,HMGB3,WWC2,HAND2,CAMK2D,UBE2D3,RPL9,RNF4,PANK2,RNASEL,IER5,NMNAT2,RPL5,GFI1,NFIA,RPL12,RPL7A,DAB2IP,PBX3,ZP3,RPS27L,KLHL25,PARP16,TLE3,RPS24,POLL,NANOS1,HMX3,PPP1CA,ZNF143,RPL27A,TNKS1BP1,FOXG1,ZNF410,BRF1,SIX1,TRIM41,NMNAT3,PLSCR1,NCBP2,RPL35A,NAB1,LRRFIP1,EEF1B2,GLI2,BAZ2B,RPL10A,RPL36,NFIC,TLE5,MPV17L2,GTF2IRD1,RPL23A,HSPA8,HINFP,DRD2,PTS,RPL22,NMNAT1,ZBTB17,YBX1,PPCS,ND1"
"GO:BP","animal organ development","GO:0048513","0.021055061153364463","1.6766434928554395","3591","563","136","21092","RPS19,IFNW1,DNAI1,NFIB,RPS6,IFNK,RNF38,MEF2C,SEMA6A,SLAMF8,BCAN,SHC1,SSTR4,XDH,NRXN1,OVOL2,SIX3,CALM2,VEGFA,CYP1B1,MYB,THEMIS,PRDM1,YWHAQ,ODC1,GDF7,IFT172,RHAG,H3F3B,PECAM1,FAM20A,MAP2K6,NME1,ANKRD33,CELA1,GYS1,NAB2,CRHR1,KLHL10,EN2,VIM,HOXA4,THRB,EOMES,CCR2,CX3CR1,GLI3,PRL,SOX4,TUBB2B,COBL,JPH1,YWHAZ,FZD6,CHADL,UPK3A,CSTA,HMGN1,ARX,GPM6B,SETDB2,HMGB1,MMP13,VSTM5,CCKBR,FKBP1A,CTSZ,STX2,HSCB,SLC20A1,FAM20C,ACTB,MSLN,PKD1,RBBP6,ABAT,IFT140,PABPC4,UMOD,TPPP3,MT3,ZNF423,MECP2,IFT122,PLP1,BTK,OGT,HMGB3,HAND2,HPGD,GPM6A,VEGFC,DLC1,CCKAR,CTNNA2,GFI1,CYP4A22,NFIA,DAB2IP,PBX3,DUOX2,CYP1A2,CYP1A1,ZP3,SCAPER,TPM1,CHSY1,TLE3,LDB3,ZNF365,NANOS1,HMX3,PPP1CA,BAAT,IFITM5,LDHA,SLC8A3,FOXG1,TTC8,EVL,SIX1,TRA2B,BOK,PIK3CA,GPR171,NAB1,UGT1A1,GLI2,ETNK2,ZAP70,MYH7,MKS1,CBL,DRD2,RPL22,KLHL17"
"GO:BP","cellular response to chemical stimulus","GO:0070887","0.023534577660585566","1.628293590912638","3049","563","119","21092","RPS19,IFNW1,DNAI1,IFNK,KLF9,MEF2C,TXN,SEMA6A,SLAMF8,SHC1,MCL1,ERLEC1,SSTR4,XDH,NRXN1,OVOL2,SLC22A7,VEGFA,CYP1B1,SMYD3,CDK19,SESN1,EEF1A1,GSTA3,GDF7,FKBP1B,MSRA,MAP2K6,TUBA1B,HNRNPA1,CRHR1,ACKR2,VIM,AHR,THRB,CCR5,CCR2,XCR1,CCR8,CX3CR1,CCR4,SOX4,SERPINB6,AHRR,CHRM2,ADIPOR2,AKR1B10,C3AR1,NTF3,FAM162A,SCNN1A,GAPDH,HMGB1,SESN3,RPS3,HBE1,SIRPA,FKBP1A,LBP,STX2,PLA2G1B,PPIA,GABRG2,CAMK2A,FAM20C,CYP3A4,CYP3A5,ACTB,HBA1,SESN2,UMOD,CNOT1,MT4,MT3,ZNF423,CPNE7,TYK2,OASL,HRH1,BTK,OGT,IL1RAPL2,HAND2,HPGD,VEGFC,ALB,CAMK2D,UBE2D3,GFI1,PDE4B,DAB2IP,DUOX2,CYP1A2,CYP1A1,TPM1,PARP16,CYP2C18,FAS,BDNF,ABCC8,SLC8A3,SIX1,TRIM41,TRA2B,BOK,PIK3CA,NLGN1,UGT1A1,AOX1,PLA2R1,GLI2,NGF,HCN2,HSPA8,CBL,DRD2,SLC2A5,EPHA8,YBX1"
"GO:BP","regulation of localization","GO:0032879","0.027719754704888792","1.5572106171621278","2089","563","88","21092","F2R,BTF3,MEF2C,TXN,SNAPIN,ERLEC1,SSTR4,NRXN1,CNIH3,CALM2,VEGFA,FKBP1B,PECAM1,MAP2K6,ASIC1,CRHR1,KCNH6,PRKAG2,CCR5,CCR2,XCR1,GLI3,PRL,SOX4,NUP153,ATPSCKMT,GALR1,JPH1,AZIN1,KCNQ3,CHRM2,NTF3,CD200,IL1RAPL1,GPM6B,HMGB1,APBB1,SIRPA,FKBP1A,PLTP,PPP1CC,HPS4,PLA2G1B,PPIA,APBB3,WWC1,CAMK2A,ACTB,ABAT,SESN2,AZIN2,UMOD,CETP,NECAB2,C3,MEPCE,PLP1,BTK,VEGFC,CAMK2D,UBE2D3,CEP135,CCKAR,RNASEL,PDE4B,NUP214,ZP3,MBL2,FFAR4,STX3,BDNF,ABCC8,BRSK1,TTC8,SIX1,BOK,SUMO3,PLSCR1,NCBP2,NLGN1,PFN2,PLA2R1,DBI,DPP10,HCN2,HSPA8,CBL,DRD2"
"GO:BP","negative regulation of cellular process","GO:0048523","0.030215434535102965","1.5197711556819349","4749","563","170","21092","F2R,ENC1,BTF3,NFIB,RPS6,IFNK,KLF9,MEF2C,TXN,SEMA6A,SLAMF8,SHC1,SNAPIN,MCL1,ERLEC1,SSTR4,XDH,NRXN1,OVOL2,MIA3,SIX3,CALM2,VEGFA,CYP1B1,SMYD3,MYB,SESN1,PRDM1,KLHL31,YWHAQ,FKBP1B,IFT172,H3F3B,MILR1,NME1,ANKRD33,CELA1,BCDIN3D,ASIC1,NAB2,RPS26,TARBP2,HNRNPA1,CRHR1,PRKAG2,EN2,VIM,AHR,SKAP2,THRB,EOMES,CCR5,CCR2,XCR1,CX3CR1,GLI3,PRL,SOX4,NUP153,JPH1,YWHAZ,FZD6,LMOD2,CHADL,NTF3,GAPDH,CD200,IL1RAPL1,ARX,GPM6B,WWC3,TPT1,SETDB2,HMGB1,SESN3,RPS3,APBB1,IGSF1,YWHAB,SIRPA,FKBP1A,DNMT3B,ANTXR1,PPIA,PCDHGC3,WWC1,HNRNPA0,ACTB,NUBP1,ABAT,SESN2,UMOD,CETP,CNOT1,CFDP1,MT3,NECAB2,ZNF423,MECP2,NFIX,MEPCE,ABHD6,PROK2,IFT122,BTK,OGT,PHF6,HMGB3,SPOCK3,WWC2,HAND2,HPGD,VEGFC,ALB,CAMK2D,UBE2D3,DLC1,CTNNA2,KLHL20,RPL5,GFI1,PDE4B,RGS3,DAB2IP,ZP3,DNAJA4,RPS27L,TPM1,CGNL1,BCL2L10,BCL2A1,PARP16,TLE3,ZNF365,FAS,FFAR4,ITPRIP,NANOS1,BUB1B,BDNF,ABCC8,BRSK1,FTH1,TNKS1BP1,SLC8A3,FOXG1,EVL,SIX1,BOK,PIK3CA,NLGN1,GPR171,PFN2,NAB1,LRRFIP1,UGT1A1,GLI2,DBI,MARCHF7,NGF,NFIC,TLE5,GTF2IRD1,HSPA8,CBL,HINFP,DRD2,NMNAT1,ZBTB17,YBX1"
"GO:BP","cellular response to glucose starvation","GO:0042149","0.030960801647785988","1.5091878029406107","54","563","9","21092","SESN1,PRKAG1,HNRNPA1,PRKAG2,SESN3,SESN2,BRSK1,CHKA,PRKAG3"
"GO:BP","neurogenesis","GO:0022008","0.035100399176934166","1.4546879445212402","1680","563","74","21092","ENC1,NFIB,MEF2C,SEMA6A,SNAPIN,NRXN1,SIX3,VEGFA,PRDM1,GDF7,FKBP1B,IFT172,NAB2,EN2,VIM,THRB,EOMES,CCR2,TRAK1,CX3CR1,CCR4,GLI3,TPPP,SOX4,TUBB2B,COBL,YWHAZ,CSMD3,NTF3,IL1RAPL1,ARX,GPM6B,HMGB1,APBB1,PPP1CC,PPIA,CAMK2A,ACTB,IFT140,MT3,MECP2,C3,PLP1,NRK,HAND2,GPM6A,VEGFC,CCKAR,CTNNA2,GFI1,DAB2IP,PBX3,PARP6,ZNF365,MYPN,NANOS1,STX3,BDNF,ABCC8,BRSK1,SLC8A3,FOXG1,TTC8,SIX1,BOK,NLGN1,TNIK,NAB1,CHN1,GLI2,NGF,MKS1,DRD2,EPHA8"
