Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSACAG00000015585,RASGRF1,,,,,,,,,,,,,,,3,,,,,,,,,
ENSACAG00000015586,MYH14,,,2,2,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000015587,RPS6KA4,,,,,2,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015588,,,,,,,,,,3,,,4,,,,,,,3,,,,,
ENSACAG00000015589,,,6,5,,,,,,,,,,,,,,6,5,,,,,,
ENSACAG00000015590,QTRT1,,,,3,,,,,,,,,,,,,,,,,,3,,2
ENSACAG00000015591,CLPP,,,,,,,,,,,,,,3,,,,,,,,2,,
ENSACAG00000015592,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015593,TTC17,,,,,,,,,,,,,,,,,2,,,,,,,
ENSACAG00000015594,CHRNB2,,,,,,,2,,,,,,,,,,,,,,,,,
ENSACAG00000015595,NPY2R,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015596,GRPEL2,,,,,,3,,,,,,,,,,,,,,,,,,
ENSACAG00000015598,SEMA3C,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015599,RBM46,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015600,DKC1,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015601,,,2,,,,,,,3,,,,2,,2,,,,,,,,,
ENSACAG00000015602,RNF180,,,,,,,,,,,,,,,,,,,5,5,,,,
ENSACAG00000015604,,,3,,,,,,4,,,,,4,,,,,,,,,,,
ENSACAG00000015605,,3,3,3,3,,,,,3,,,,,,,,,,,,,,,
ENSACAG00000015606,FPGS,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015607,SNAI1,,,,,,,,,,,,,,,,,,,,2,,,,
ENSACAG00000015608,TLX3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015609,,2,3,1,4,4,4,5,3,4,2,8,9,12,9,9,12,12,6,4,5,8,4,1,3
ENSACAG00000015610,LRAT,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015611,PITPNM2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015612,DPAGT1,,,,,2,,,,,,,,,,,,,,,,,,,
ENSACAG00000015613,,7,60,69,26,28,30,21,17,83,84,3,5,16,12,6,8,6,5,1,2,1,,,
ENSACAG00000015614,,,4,,,,,4,,4,,,4,,,,,,,,,,3,,
ENSACAG00000015615,RNF114,,,,,,,,,,,,,,,,,,,5,5,,,,
ENSACAG00000015617,FGG,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015618,RGS7BP,,,,,,,3,,,,,,,,,,,,,,,,,
ENSACAG00000015619,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015620,MECOM,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015621,SREK1IP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015622,PCYOX1L,3,,3,,,,,,,,,,,,,,3,,,,,3,3,
ENSACAG00000015623,NOS2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015624,NPTX1,,,,,,,4,,,,,,3,,,3,,3,,,,,,
ENSACAG00000015625,DBX1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015626,,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015627,,,3,,,,,,4,,,,,4,,,,,,,,,,,
ENSACAG00000015629,,13,26,7,4,9,7,6,5,9,1,1,6,4,6,5,8,9,10,1,3,1,3,4,24
ENSACAG00000015630,,,,,,,,,,4,,,,,,,,,,,,,2,,
ENSACAG00000015631,CWC27,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015632,ILF3,,,,,,,,,,,,,,,,,,,,2,,2,,
ENSACAG00000015633,,13,26,7,4,9,7,6,5,9,1,1,6,4,6,5,8,9,10,1,3,1,3,4,24
ENSACAG00000015634,NAV2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015635,,,,,,,,,,,,,,,,,3,,,,,,,,
ENSACAG00000015636,ISOC2,,,,3,,,,,,,,,,,,,,3,,,,,,2
ENSACAG00000015637,FN1,,,,2,,2,,,,,,,2,,,2,,,,2,,,,2
ENSACAG00000015639,LHX3,,,,,,2,,,,,,,,,,,,,2,,,,,
ENSACAG00000015640,,,2,,,,,6,,,,,2,,,,,,,2,,,,,
ENSACAG00000015641,MFAP3L,,,,,,,,3,,,,,,,,,,,,,,,,
ENSACAG00000015642,HPF1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015643,,5,,,,,,,,10,,,6,,,,,,4,,,,,,
ENSACAG00000015644,IL17B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015645,ENDOV,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015646,,,,,,,,,,,,,,,,,,,,2,,,,,
ENSACAG00000015647,KIAA0930,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015648,LRRC71,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015649,ZNF106,2,,,,,,,,,,2,,,,,,,,,,,,,
ENSACAG00000015652,TUBA1A,7,5,6,5,4,3,5,7,6,6,3,6,3,3,5,3,7,3,2,4,5,5,2,7
ENSACAG00000015653,,,2,,,,,,,,3,2,,,,,,,,,,,,,
ENSACAG00000015654,BEST4,,,,,,,,,,,,,,2,,2,,,,,,,,
ENSACAG00000015655,,,,,,,,,,,,,,,3,,,,,,,,,,
ENSACAG00000015656,SPATA2,,,,,,,,,,,,,,4,,,,,,4,,3,,
ENSACAG00000015657,,,,,,,,,,,,,3,,3,,,,,,,,2,,
ENSACAG00000015658,RLN3,,,2,,,,,,,,,3,,3,,,,,,,,,,
ENSACAG00000015659,CSNK1A1,,,,,,,,,,,,,,,,,,,,,2,,,
ENSACAG00000015660,CYP51A1,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015661,HMGXB3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015662,,,,,2,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000015663,CTSH,,,,,,,,,,,,,,,,,,,,,2,,,
ENSACAG00000015665,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015666,,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000015667,DBP,,,,,2,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015668,,,,,,,,,,5,,,,,6,,,,,,4,,,,
ENSACAG00000015669,TMLHE,,,,3,,,,,,,,,,,,,,,,,,3,,
ENSACAG00000015670,,,,2,,,,,,,,,,,,,,2,,,,,,,
ENSACAG00000015671,RFX1,,,,,,,,,,,,,,,,,,,,,,4,,4
ENSACAG00000015672,EIF2B4,,,,,,,,,,,,,,2,2,,,,,,,,,
ENSACAG00000015673,FGA,,,,,,,,,2,,,,,,,2,2,,,,,,,
ENSACAG00000015674,FGB,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015675,API5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015676,ARL6IP4,,,,,,,2,,,,,,,,,,,,,,,,,
ENSACAG00000015679,SLC9A8,,,,,,,,,,,2,,,,,,,,,,,,,
ENSACAG00000015680,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015681,SPHK2,,,,,,,,2,,,,2,,,,,,,,,,,,
ENSACAG00000015683,NUP50,,,,,,,,,,,,,,,,2,,,,,,,,
ENSACAG00000015684,SLC26A11,,,,,,,,7,,,,,,6,,,,6,,,,,,
ENSACAG00000015685,,,6,,,,,,,,,,,,6,,,,7,,,,,,
ENSACAG00000015687,OGFOD2,,,,,,,,,,,,3,,,,,,,,,,,,
ENSACAG00000015688,KIF18A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015689,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015690,,,,,,,2,,,,,,,,,2,,2,,2,,,,2,
ENSACAG00000015692,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015693,SPRY3,,,,,,,,,,,,5,,,,,,,,,,,,
ENSACAG00000015694,WASHC4,,,,,,,,,2,,,,,,,,,,,,,,,
ENSACAG00000015695,PRPH,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015697,RPS8,,,,,2,,,,,,2,3,,,,3,,,,,,,,
ENSACAG00000015699,MYNN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015700,,,,,,,,,,,,,,,,,,5,,,,,,,
ENSACAG00000015701,ABCB9,,,2,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015702,SLC30A4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015703,PLRG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015705,,,,,,4,,,,,,,4,,,,,,,,,,4,,
ENSACAG00000015706,,,,,,4,,,,,,5,5,7,,,,,,,,,,,
ENSACAG00000015707,ARHGEF37,,,4,,,,4,,,,,,,,,,,,,,,,,
ENSACAG00000015708,,,5,,,,,,,,,,,,,,,,,,,,,,6
ENSACAG00000015709,SGSH,,,,,2,2,,,,,,,,,,,,,,,,,,
ENSACAG00000015710,GPBP1L1,,,,,,,3,,,,,,,,,,,,,,,,,3
ENSACAG00000015711,RPL18,1,1,1,1,1,1,1,1,2,1,1,5,1,1,2,1,2,1,,,,1,,
ENSACAG00000015712,,5,6,5,4,4,4,7,5,5,4,6,6,4,6,7,5,4,6,2,4,1,2,3,3
ENSACAG00000015714,MELTF,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015715,GGA1,,,,,,,,,,,,,,,2,,,,,,,,,
ENSACAG00000015716,FBXW11,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015717,AKAP9,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015718,PHF21B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015720,,,4,,,,,,,,,,,,3,,,,,3,,,3,,
ENSACAG00000015721,SNRPC,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015722,BRF1,,,,,,,,2,,,,,,,,,2,3,,,,,,
ENSACAG00000015723,DCAF15,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015724,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015725,LRRC34,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015726,SLC44A2,,,,,,,,,,,,,,2,,,,,,2,,2,,
ENSACAG00000015727,SPATA5L1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015728,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015729,ALDH1L2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015730,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015731,SLC3A2,,,,,,,,,,,,,,,,,,,,,,2,,
ENSACAG00000015732,TMEM69,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015733,IPP,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015735,,,,8,,,,,6,6,,7,,,,,12,,12,,,,,,4
ENSACAG00000015736,GLRX3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015737,PPARGC1B,4,,,,,,4,,,,,,,,,,,,,,,,,
ENSACAG00000015738,BDNF,,,,5,,,5,5,5,,,5,,,,,,,,,,,,
ENSACAG00000015739,LIN7C,,,,,,,,,,,,,,5,,,,,,,4,6,,
ENSACAG00000015740,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015741,PYGO2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015742,ILRUN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015743,E2F8,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015744,HAUS2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015745,CARD14,,,,,,,,,2,,,,,,,,,2,,,,,,
ENSACAG00000015746,RBM20,,,,,,,,,5,,,,,,,,,,,,,,4,
ENSACAG00000015747,BTBD6,,,,,,,,,,,,,,,,,,,2,,,,,
ENSACAG00000015748,SFRP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015749,,,,,3,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015750,,,,,,,,,,,2,,,,,,,,,,,2,,,
ENSACAG00000015751,SEC23A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015752,PODNL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015753,POLR1D,,,,,,,,,,,,2,,,,,,,,,,2,,
ENSACAG00000015755,CASQ1,,,,,,,,,,,,,,,3,,,,,,,,,
ENSACAG00000015757,,,4,,3,,,,,,,5,,,,,5,,,,,,,,
ENSACAG00000015759,CENPK,,,,,,2,,,,,,,,,,,,,,,,,,
ENSACAG00000015760,SLC26A2,,,,,,,,7,,,,,,6,,,,6,,,,,,
ENSACAG00000015761,PDCD4,,,,,,,,,,,,3,,,,3,,,,,,,,
ENSACAG00000015762,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015763,B4GALT5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015764,HTR4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015765,MAST2,,,,,,,,,,,,,,,,,,,,,,,,2
ENSACAG00000015766,VAMP7,,,,,,,,,,,,,,,,,,,,,,2,,
ENSACAG00000015767,LRRC31,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015768,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015769,CSRP3,,,,,,,,,2,,,,,,,,,,2,,,,,
ENSACAG00000015770,SPDEF,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015772,PPWD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015774,HSPA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015775,CD36,,,,7,7,,,,,,,,4,,,,,,,,,,,
ENSACAG00000015777,MTERF1,,,3,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015778,C1QL4,,,2,,,,,,,,,,,,2,,2,,,2,,2,,
ENSACAG00000015779,FZD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015780,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015781,SAMD7,,,,,,,,,,,,,,,,,2,,,,,,,
ENSACAG00000015782,ZBTB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015785,CDK14,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015787,,,4,,,,3,,,,,,,,,,,,,3,,,,,
ENSACAG00000015788,HIP1R,,,,3,,,,,,,,,,,,,,4,,,,,,
ENSACAG00000015789,ZBTB25,,,,,,5,,,,,,,,,,,,,,,,,,
ENSACAG00000015790,TMEM131L,,3,,3,,,3,,,,3,,3,,,,,3,,,,,,
ENSACAG00000015791,,,2,,,3,,,,,,2,2,,,,,,,,,,,,
ENSACAG00000015792,FLT4,,,,,,,,,,,,,,,,,,,,,,,2,
ENSACAG00000015793,GAA,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015794,SEC62,,,,2,,,,,,2,,,,2,,,,,,,,,,
ENSACAG00000015796,AKAP5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015798,DNAJC22,,,,,,,,,3,,,,,,,,,,,,,,,
ENSACAG00000015799,,7,,6,7,,,,6,6,,,,,,,,,,,,,,,
ENSACAG00000015800,MTHFD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015801,PACSIN1,,,,,,,,,,,,4,4,,,5,,4,,,,,,
ENSACAG00000015802,LGR4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015803,,,,,,,,,,,,,,,,,,,,3,,,,,
ENSACAG00000015804,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,2,1,1
ENSACAG00000015805,CC2D1A,,,,,,,,,,,,3,,3,,,,,,,,3,,3
ENSACAG00000015807,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015808,SCUBE1,,,4,4,,,,,4,,,4,,,,,,,,,,,,
ENSACAG00000015809,FBXO38,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015810,,,,,,,,,,,,,4,,,,,,,,,,4,,
ENSACAG00000015811,,,,,,,,,,,2,,,,,2,,,,,,2,,,2
ENSACAG00000015812,NSDHL,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015813,,,,,,,,,,,,,2,,,,,,2,,,,,,
ENSACAG00000015814,ESR2,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015815,SHOC2,,,,,,,,,,,,,,,,,,,2,,,,,
ENSACAG00000015816,TTBK2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015817,TRIM23,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015818,ETF1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015819,CDC42EP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015820,ANXA2,,,2,,,,3,,,,,,,,,,,,,,,,,
ENSACAG00000015821,CA11,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015823,GPR160,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015824,CARD10,,,,,,,,,,,,,2,,,,,,,,,,,
ENSACAG00000015825,PHC3,,,,,,,2,,,,,,,,,,,,2,,,,,2
ENSACAG00000015826,DHCR7,,,,,4,,,,4,,,,,,,,,,,,,3,,
ENSACAG00000015827,PTGIS,,6,,,4,,,,,,,3,,,,,,5,,,,,,
ENSACAG00000015828,NEK1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015829,SHISAL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015830,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015831,PARVG,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015832,CETN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015833,GREM1,,5,4,,,,,,4,,,,,,,,,,,,,,,
ENSACAG00000015835,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015836,,,,,,,,,,,,,,,,,,,,,,,,,2
ENSACAG00000015837,SCG5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015838,TRAPPC13,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015840,PROSER1,,,,,,,,,,,,2,,2,,,,,,,,,,
ENSACAG00000015841,KCNIP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015842,,,,,,,,,,,,,,,,3,,,,,,,,,
ENSACAG00000015843,,,,,,,,,,,,,,2,,,,,,,,,,,
ENSACAG00000015844,TTLL12,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015847,NADSYN1,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015849,CLDN12,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015851,CKS1B,3,3,4,4,3,4,3,3,3,3,2,4,3,4,3,4,3,3,4,3,3,3,3,3
ENSACAG00000015852,UBR1,,,,,,,,,4,,,,,,4,,4,,,,,,,
ENSACAG00000015853,ADRA2A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015854,GTPBP10,,,,,,,,,,,,,,,,,,2,,,,,,
ENSACAG00000015855,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015856,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015857,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015858,NTN5,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015860,SH3RF1,,,,,,,,,,,,,,2,,,,,,,2,,,
ENSACAG00000015861,TUBGCP2,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000015862,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015863,SLC41A2,,,,,5,,,,,,,4,,4,,,,,,,,,,
ENSACAG00000015864,,,,2,2,,,2,,,2,,,2,,,,2,,,,,,,
ENSACAG00000015868,UNC5B,5,,5,,5,,,,,,,,,,,,5,,5,,,,,
ENSACAG00000015869,HSPA9,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015870,AP1M2,,,,,2,,,,,,,,,,,,,,,,,2,2,
ENSACAG00000015871,CFAP69,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015872,GEMIN2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015873,SGTB,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015875,,,,7,,,,,,,,,,,,,,,,7,,,,,
ENSACAG00000015876,RASGRP1,,,,,,,,,2,,,,,,,,,,,,,,,
ENSACAG00000015877,PDK1,,,,,,,,,,,,,,4,,,,,,,,,,
ENSACAG00000015878,DTWD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015879,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015880,TSPO,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015881,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015883,RAD54L2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015885,,,,,,,,,,,,,,2,,,,,2,,,,,,
ENSACAG00000015886,,,,,,,,,,,,,3,,,,,,,2,,,,,
ENSACAG00000015888,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015889,SAMM50,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015890,TRAPPC6B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015892,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015893,G2E3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,4,4,4,2,8,5,10,8,7
ENSACAG00000015894,PNN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015895,STEAP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015896,RASIP1,,,,,,,,,,,,,,,,,,2,,,,,,
ENSACAG00000015897,MCAT,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015899,FGF7,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015900,SYNE2,,2,,,,,,,,2,,,,2,2,,,2,,,,,,
ENSACAG00000015901,GNAT3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015903,RORA,,,2,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015904,TTLL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015905,,1,72,10,2,7,54,9,1,372,12,,1,,,,,,,,,,,,
ENSACAG00000015906,PRKCI,,,,,,,,,,3,,,,3,,,,,,,,,,
ENSACAG00000015909,STAU1,,,3,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015910,HMGA1,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000015911,MND1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015912,CHST11,2,,,,,,,,,,,,,2,,,2,,,,,,,
ENSACAG00000015913,NLN,4,,,,,,,,4,,,4,,4,,,,,,,,,,
ENSACAG00000015915,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015916,GALK2,,,,,4,,,,,,,,,,,,,,,,,,,
ENSACAG00000015917,FAM98B,,,,,,,,,,5,,,4,,,,,,,,,,,
ENSACAG00000015920,ELFN2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015921,MREG,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015922,CYTH4,,,,,,,,2,,,,,,,,,,,,,,,,
ENSACAG00000015923,CDH18,,,,,,,,2,,,3,,,,,,2,,,,2,,,
ENSACAG00000015924,DOK5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015925,TXNRD1,,,,,,,,,,,,,,,,,,,,,2,,,
ENSACAG00000015926,STX5,,,,,,,,,,,,6,,,,,,,,5,,,,4
ENSACAG00000015927,ZNF804B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015928,PACSIN2,,,,,,,,,,,,4,4,,,5,,4,,,,,,
ENSACAG00000015930,LCP2,,,,2,,,2,,2,,,,,,2,,,,,,,,,
ENSACAG00000015931,,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000015932,STEAP4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015933,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015934,TRIM2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015935,SPRED1,,,,,,,,,,,,,2,,,,,,,,,,,
ENSACAG00000015936,VPS13C,,4,,,4,,,,,,,,,,4,,4,4,,,,,,
ENSACAG00000015937,RAMP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015938,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015939,,,,,,,3,,3,,,,,,6,,,,,,,,,,
ENSACAG00000015941,CBLN4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015942,CBR4,,,,,,,,2,,,,,,,,,,,2,,,,,
ENSACAG00000015943,ITGA6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015944,,,,,,,,,,,,,,,,,,,2,,,,,,
ENSACAG00000015945,,,,,,,,,,,,,,,,,,,2,,,,,,
ENSACAG00000015947,TMEM62,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015948,NXN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015949,STARD7,2,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000015950,FOXI1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015951,CSE1L,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015952,SRI,,,,,,3,,,,,,,,,,,,,,,,,,
ENSACAG00000015953,GRM4,,,,5,,,,,,4,,3,,5,3,,,,,,,,,
ENSACAG00000015954,,5,4,5,2,2,4,3,4,5,4,3,3,4,4,4,4,4,4,4,3,3,4,3,3
ENSACAG00000015955,CDKN2D,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015957,CCDC40,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015958,,,,4,,,,3,3,,,,,,,3,,3,,,,,,,
ENSACAG00000015959,PNPLA3,,,,,,,,,,,,2,2,,,,,,,,,,,
ENSACAG00000015960,LAPTM4B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015961,,,9,,,,,,,26,,4,,,,,,4,,4,,,,4,
ENSACAG00000015962,WDR73,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015963,MC3R,,,,,,,,,6,,,,,6,,,,,,,,,,
ENSACAG00000015965,FAM210B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015966,KRI1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015967,RNF130,,,2,,,,,,,,,,,3,,,,,,,,,,
ENSACAG00000015968,AURKA,,,,,,,,,,,,,,,,,,,2,,,,,
ENSACAG00000015969,CASP9,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015970,,,,,,,,,,,,,,,,,,,4,,,,,,
ENSACAG00000015971,,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000015972,PRKD1,,,4,4,,,,,,,,,,,,,,,,,,,,
