Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSVKKG00000015537,RHOF,,,,,,,,,,,,,,,,,,,,,,,1.0,
ENSVKKG00000015538,SETD1B,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015539,HPD,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,
ENSVKKG00000015540,ENSVKKG00000015540,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015541,CFAP251,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015542,BPNT1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015543,IARS2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015544,RAB3GAP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015546,MARK1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015547,PFN3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015548,ENSVKKG00000015548,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,
ENSVKKG00000015549,ENSVKKG00000015549,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,
ENSVKKG00000015550,HLX,,,,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,
ENSVKKG00000015551,CAMKK1,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,
ENSVKKG00000015552,DUSP10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015554,HHIPL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015555,C1QBP,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015556,TAF1A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015557,DHX33,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015558,ENSVKKG00000015558,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015559,DERL2,,2.0,,,,,,,,,2.0,,2.0,,,2.0,,,,,2.0,,,
ENSVKKG00000015560,RPAIN,,,,,,,,,0.0,,,,,,,,,,,,,,,
ENSVKKG00000015561,MIS12,,,,,,,,,,,,,,,,,,,,,,,,0.0
ENSVKKG00000015562,BCL7A,,,2.0,,,2.0,,,,,,,,,,,,,2.0,,,1.0,,
ENSVKKG00000015563,AIDA,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015564,NUP88,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015565,ENSVKKG00000015565,,,,,,1.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000015566,BROX,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015567,DISP1,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
ENSVKKG00000015568,LRRC43,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,
ENSVKKG00000015569,ENSVKKG00000015569,,,,,,,0.0,,,,,,,,,,,,,,,,,
ENSVKKG00000015570,SUSD4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015571,B3GNT4,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015572,DIABLO,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015573,ENSVKKG00000015573,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,
ENSVKKG00000015574,CAPN8,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015575,ENSVKKG00000015575,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015576,CLIP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015577,ZCCHC8,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000015578,RSRC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015579,KNTC1,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015580,ENSVKKG00000015580,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,
ENSVKKG00000015581,ENSVKKG00000015581,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
ENSVKKG00000015582,PPTC7,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015583,RABEP1,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
ENSVKKG00000015584,NUFIP2,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,
ENSVKKG00000015585,CRYBA1,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000015586,CAPN2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015587,TP53BP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015588,FBXO28,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015589,DEGS1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015590,NVL,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015591,MYO18A,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,
ENSVKKG00000015592,CNIH4,,,,3.0,,,,,,,3.0,,,,4.0,,,,3.0,,3.0,,,
ENSVKKG00000015593,WDR26,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
ENSVKKG00000015594,CNIH3,,,,3.0,,,,,,,3.0,,,,4.0,,,,3.0,,3.0,,,
ENSVKKG00000015595,ENSVKKG00000015595,,,0.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015596,RALGAPB,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015597,LBR,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000015598,ENAH,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015599,NDRG3,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,
ENSVKKG00000015600,SRP9,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
ENSVKKG00000015601,ENSVKKG00000015601,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
ENSVKKG00000015602,EPHX1,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015603,PHF20,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015604,ENSVKKG00000015604,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015605,RBM39,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015606,TMEM63A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015607,ROMO1,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,
ENSVKKG00000015608,NFS1,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015609,RBM12,0.0,,,,,,,,,0.0,,,0.0,,0.0,,,,0.0,,,,0.0,
ENSVKKG00000015610,CPNE1,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,
ENSVKKG00000015612,ENSVKKG00000015612,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0
ENSVKKG00000015613,ENSVKKG00000015613,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,
ENSVKKG00000015614,ERGIC3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015615,IFT22,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015616,CEP250,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015617,COL26A1,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000015618,ENSVKKG00000015618,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,
ENSVKKG00000015619,MYL10,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,0.0
ENSVKKG00000015620,CUX1,,,,,,,,,,,,,,,,,,,,,,,,0.0
ENSVKKG00000015621,PLCZ1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
ENSVKKG00000015622,ENSVKKG00000015622,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015623,TM2D2,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,
ENSVKKG00000015625,HTRA4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015626,ENSVKKG00000015626,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,
ENSVKKG00000015627,GPR137,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000015628,ENSVKKG00000015628,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,
ENSVKKG00000015629,PLEKHA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015630,KCNK4,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
ENSVKKG00000015631,ENSVKKG00000015631,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015632,TACC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015633,ENSVKKG00000015633,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015634,ENSVKKG00000015634,,,,,,,,,,1.0,,,,,,,,,,,,,,
ENSVKKG00000015635,SDE2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015636,FGFR1,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015637,PSME1,2.0,,,,,,,,,,0.0,,,,,,,,1.0,,,,,
ENSVKKG00000015638,H3-3A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015639,ACBD3,,,,,,,,,,,,,,,,,,,,,,,1.0,
ENSVKKG00000015640,EMC9,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
ENSVKKG00000015641,PSME2,2.0,,,,,,,,,,0.0,,,,,,,,1.0,,,,,
ENSVKKG00000015642,LIN9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015643,ENSVKKG00000015643,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,1.0,
ENSVKKG00000015644,ENSVKKG00000015644,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,1.0,
ENSVKKG00000015645,PARP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015646,ENSVKKG00000015646,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015647,ENSVKKG00000015647,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,,
ENSVKKG00000015648,ENSVKKG00000015648,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015649,ENSVKKG00000015649,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,,
ENSVKKG00000015650,STUM,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015651,ITPKB,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000015652,IRF9,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,,,0.0,,,,,
ENSVKKG00000015653,ENSVKKG00000015653,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015654,ENSVKKG00000015654,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,
ENSVKKG00000015655,COQ8A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015656,ENSVKKG00000015656,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0
ENSVKKG00000015657,IPO4,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,
ENSVKKG00000015658,PRDX5,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015659,ENSVKKG00000015659,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,
ENSVKKG00000015660,ENSVKKG00000015660,0.0,,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,
ENSVKKG00000015661,ENSVKKG00000015661,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,
ENSVKKG00000015662,CHMP4A,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015663,ENSVKKG00000015663,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,
ENSVKKG00000015664,NEDD8,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,
ENSVKKG00000015665,GMPR2,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
ENSVKKG00000015666,CAPZA3,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015668,ENSVKKG00000015668,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015669,ENSVKKG00000015669,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015670,C1QA,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000015671,C1QC,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,,,,0.0,,,
ENSVKKG00000015672,C1QB,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015673,RPS6KA4,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000015674,EPHB2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015675,ENSVKKG00000015675,,,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,
ENSVKKG00000015676,GRID2IP,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000015677,TGM1,,,,,,,,,,,4.0,4.0,,,4.0,,,,,,4.0,,,
ENSVKKG00000015678,ZDHHC4,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015679,RABGGTA,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,
ENSVKKG00000015680,E4F1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015681,PGP,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,
ENSVKKG00000015682,ENSVKKG00000015682,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015683,NOP9,,,,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,0.0
ENSVKKG00000015684,MLST8,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015685,CIDEB,,3.0,,,,,,,,,3.0,3.0,,,,,,,3.0,,,,,
ENSVKKG00000015686,ENSVKKG00000015686,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
ENSVKKG00000015687,ENSVKKG00000015687,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015688,ENSVKKG00000015688,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015689,ENSVKKG00000015689,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015690,ENSVKKG00000015690,,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,1.0,0.0,
ENSVKKG00000015691,ENSVKKG00000015691,,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,1.0,0.0,
ENSVKKG00000015692,CASKIN1,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0
ENSVKKG00000015693,ENSVKKG00000015693,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015695,SPPL2B,,1.0,,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,
ENSVKKG00000015696,ENSVKKG00000015696,,,,,,,0.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,
ENSVKKG00000015697,TRAF7,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015698,CDC42BPA,,,,,,,,,,,,,,3.0,3.0,,,,2.0,,,,,
ENSVKKG00000015700,RAB26,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,
ENSVKKG00000015701,TRPC1,,,,3.0,,3.0,,,,,,,,,,,,,3.0,,,,,
ENSVKKG00000015702,ENSVKKG00000015702,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015703,TIMM13,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,
ENSVKKG00000015704,LINGO3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015705,PCOLCE2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015706,LMNB2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015707,PAQR9,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,
ENSVKKG00000015708,U2SURP,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015709,ENSVKKG00000015709,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
ENSVKKG00000015710,PKD1,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,
ENSVKKG00000015711,CHST2,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015712,ENSVKKG00000015712,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,
ENSVKKG00000015713,ENSVKKG00000015713,,5.0,,,,,,6.0,,,2.0,,8.0,,8.0,,,,1.0,,8.0,,,
ENSVKKG00000015714,SLC9A9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015715,AREL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015716,ENSVKKG00000015716,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,
ENSVKKG00000015717,ENSVKKG00000015717,,5.0,,,,,,6.0,,,2.0,,8.0,,8.0,,,,1.0,,8.0,,,
ENSVKKG00000015718,ENSVKKG00000015718,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015722,FCF1,,,,,,,,,,,,,,,1.0,,,,,,,,,
ENSVKKG00000015724,DIPK2A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015725,GDF5,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015726,ENSVKKG00000015726,0.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,
ENSVKKG00000015727,ENSVKKG00000015727,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,,,,0.0
ENSVKKG00000015728,YLPM1,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015729,ENSVKKG00000015729,,5.0,,,,,,6.0,,,2.0,,8.0,,8.0,,,,1.0,,8.0,,,
ENSVKKG00000015730,RPS28,,0.0,,,,,,,,,0.0,,1.0,,,,,,,,0.0,,,
ENSVKKG00000015731,UQCC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015732,PLOD2,3.0,3.0,,,3.0,,,,,,,3.0,,,,,,,3.0,,2.0,,,
ENSVKKG00000015733,ENSVKKG00000015733,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
ENSVKKG00000015734,ABHD8,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,
ENSVKKG00000015735,ANKLE1,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
ENSVKKG00000015736,FAM83C,,,,0.0,,,,,,,0.0,0.0,,,,,,,,0.0,,0.0,,
ENSVKKG00000015737,ENSVKKG00000015737,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
ENSVKKG00000015738,ENSVKKG00000015738,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015739,PROX2,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
ENSVKKG00000015740,ENSVKKG00000015740,,,,,,,4.0,,,,,,,,,,,,,,,,,
ENSVKKG00000015741,NR2F6,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015742,MMP24,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015743,DLST,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015744,ENSVKKG00000015744,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015745,ENSVKKG00000015745,,,,,,,4.0,,,,,,,,,,,,,,,,,
ENSVKKG00000015746,LZTR1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015747,ENSVKKG00000015747,,,,,,,4.0,,,,,,,,,,,,,,,,,
ENSVKKG00000015748,RPS6KL1,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSVKKG00000015749,IPO9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015750,PLSCR5,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015751,ENSVKKG00000015751,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,1.0
ENSVKKG00000015752,KDM5B,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015753,ZIC4,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,
ENSVKKG00000015754,ZIC1,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015756,AGTR1,,,3.0,3.0,,,,,,,,,,,,,,,1.0,,2.0,,,
ENSVKKG00000015757,CPB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015758,ENSVKKG00000015758,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015759,RABIF,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.0,,,
ENSVKKG00000015760,ENSVKKG00000015760,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
ENSVKKG00000015761,ENSVKKG00000015761,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015763,SHISA4,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,
ENSVKKG00000015764,ENSVKKG00000015764,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
ENSVKKG00000015765,ENSVKKG00000015765,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015766,TIMM17A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015767,STARD10,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0
ENSVKKG00000015768,ENSVKKG00000015768,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015769,ENSVKKG00000015769,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,
ENSVKKG00000015770,TMEM183A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015771,GYG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015772,PPFIA4,,,,,,,,,,,2.0,,,,,,,,,,,,,
ENSVKKG00000015773,MYOG,,,3.0,3.0,,,,,,,3.0,,,,,,,,,,2.0,,3.0,
ENSVKKG00000015774,ENSVKKG00000015774,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,
ENSVKKG00000015775,ENSVKKG00000015775,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,
ENSVKKG00000015776,MYBPH,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015777,DENND2D,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSVKKG00000015778,CEPT1,,,,2.0,,,,,,,3.0,,,,,,,3.0,,,,,,
ENSVKKG00000015779,DRAM2,,,,2.0,,,,,,,2.0,,,,,,,,,,,,2.0,
ENSVKKG00000015780,ENSVKKG00000015780,,5.0,,,,,,6.0,,,2.0,,8.0,,8.0,,,,1.0,,8.0,,,
ENSVKKG00000015781,LRIF1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015782,ENSVKKG00000015782,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,
ENSVKKG00000015783,KRT4,0.0,,0.0,,,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0
ENSVKKG00000015784,ENSVKKG00000015784,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,
ENSVKKG00000015785,UBE2T,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015786,ENSVKKG00000015786,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,
ENSVKKG00000015787,ENSVKKG00000015787,,,,,,,,,,,2.0,,,,,,,,,,1.0,,4.0,
ENSVKKG00000015788,HLTF,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015789,ENSVKKG00000015789,,5.0,,,,,,6.0,,,2.0,,8.0,,8.0,,,,1.0,,8.0,,,
ENSVKKG00000015790,PGF,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000015791,EIF2B2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015792,MLH3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015793,LGR6,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015794,PTPN7,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015795,ARL8A,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000015796,GPR37L1,,1.0,1.0,1.0,,,,,,,2.0,,,,,2.0,2.0,,,,,,1.0,
ENSVKKG00000015797,ELF3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015798,RNPEP,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSVKKG00000015799,ENSVKKG00000015799,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015800,NAV1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015801,ARAP1,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000015802,SYT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015803,ENSVKKG00000015803,0.0,,,0.0,0.0,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,0.0,
ENSVKKG00000015804,ENSVKKG00000015804,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015805,ACSS3,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015806,ENSVKKG00000015806,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015807,ENSVKKG00000015807,,,,,,,,,,,2.0,,,,,,,,,,1.0,,4.0,
ENSVKKG00000015808,ACYP1,,2.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000015809,ENSVKKG00000015809,,,,,,,,,,,2.0,,,,,,,,,,1.0,,4.0,
ENSVKKG00000015810,ZC2HC1C,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSVKKG00000015811,ENSVKKG00000015811,,,,,,,,,,,2.0,,,,,,,,,,1.0,,4.0,
ENSVKKG00000015812,ENSVKKG00000015812,,,,,,,,,,,2.0,,,,,,,,,,1.0,,4.0,
ENSVKKG00000015813,NEK9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015814,TMED10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015815,KRT80,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015816,FOS,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000015817,JDP2,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000015818,BATF,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,
ENSVKKG00000015819,FLVCR2,,,,,,,,,,,,,,,,,,,,2.0,,,,
ENSVKKG00000015820,ERG28,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000015821,ENSVKKG00000015821,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
ENSVKKG00000015823,ENSVKKG00000015823,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000015824,TNIK,,,,,2.0,,,,,,,1.0,2.0,,,,,2.0,2.0,,,,,
ENSVKKG00000015825,AQP2,,,,,,,1.0,,,,,,,,,,,,,,,,,
