komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000008713,CDC25A,ENSCPBG00000015210,CDC25A,ortholog_one2one,ENSCPRG00005001747,CDC25A,ortholog_one2one,ENSGALG00000038469,CDC25A,ortholog_one2one,ENSG00000164045,CDC25A,ortholog_one2one,ENSMUSG00000032477,Cdc25a,ortholog_one2one
ENSVKKG00000007146,,ENSCPBG00000006035,,ortholog_one2one,"{'ENSCPRG00005005143', 'ENSCPRG00005005157'}",,ortholog_one2many,"{'ENSGALG00000035246', 'ENSGALG00000036511'}",,ortholog_one2many,"{'ENSG00000140254', 'ENSG00000140274'}","{'DUOXA1', 'DUOXA2'}",ortholog_one2many,"{'ENSMUSG00000027225', 'ENSMUSG00000027224'}","{'Duoxa2', 'Duoxa1'}",ortholog_one2many
ENSVKKG00000000908,,"{'ENSCPBG00000016378', 'ENSCPBG00000011849'}",,ortholog_one2many,ENSCPRG00005005225,,ortholog_one2one,,,,,,,,,
ENSVKKG00000015677,TGM1,ENSCPBG00000025737,TGM1,ortholog_one2one,,,,,,,ENSG00000092295,TGM1,ortholog_one2one,ENSMUSG00000022218,Tgm1,ortholog_one2one
ENSVKKG00000000511,,ENSCPBG00000009890,PRSS53,ortholog_one2one,,,,,,,ENSG00000151006,PRSS53,ortholog_one2one,ENSMUSG00000044139,Prss53,ortholog_one2one
ENSVKKG00000006719,,ENSCPBG00000020420,,ortholog_one2one,ENSCPRG00005011697,,ortholog_one2one,,,,,,,ENSMUSG00000029658,Wdr95,ortholog_one2one
ENSVKKG00000012420,TNIP3,ENSCPBG00000024730,TNIP3,ortholog_one2one,ENSCPRG00005004795,,ortholog_one2one,ENSGALG00000011961,TNIP3,ortholog_one2one,ENSG00000050730,TNIP3,ortholog_one2one,ENSMUSG00000044162,Tnip3,ortholog_one2one
ENSVKKG00000015812,,ENSCPBG00000017922,,ortholog_one2one,ENSCPRG00005005090,,ortholog_one2one,ENSGALG00000034868,KRT7,ortholog_one2one,,,,,,
ENSVKKG00000018589,SLC6A12,"{'ENSCPBG00000003017', 'ENSCPBG00000016478'}",,ortholog_one2many,ENSCPRG00005017375,SLC6A12,ortholog_one2one,ENSGALG00000019290,SLC6A12,ortholog_one2one,ENSG00000111181,SLC6A12,ortholog_one2one,ENSMUSG00000030109,Slc6a12,ortholog_one2one
ENSVKKG00000010876,CEP19,ENSCPBG00000021380,CEP19,ortholog_one2one,ENSCPRG00005009535,CEP19,ortholog_one2one,ENSGALG00000006405,CEP19,ortholog_one2one,ENSG00000174007,CEP19,ortholog_one2one,ENSMUSG00000035790,Cep19,ortholog_one2one
ENSVKKG00000002503,KLF15,ENSCPBG00000014431,KLF15,ortholog_one2one,ENSCPRG00005017808,KLF15,ortholog_one2one,ENSGALG00000036133,KLF15,ortholog_one2one,ENSG00000163884,KLF15,ortholog_one2one,ENSMUSG00000030087,Klf15,ortholog_one2one
ENSVKKG00000006864,PLCL2,ENSCPBG00000022548,PLCL2,ortholog_one2one,ENSCPRG00005001400,PLCL2,ortholog_one2one,ENSGALG00000011248,PLCL2,ortholog_one2one,ENSG00000154822,PLCL2,ortholog_one2one,ENSMUSG00000038910,Plcl2,ortholog_one2one
ENSVKKG00000013865,NRP1,ENSCPBG00000017014,NRP1,ortholog_one2one,ENSCPRG00005007141,NRP1,ortholog_one2one,ENSGALG00000007140,NRP1,ortholog_one2one,ENSG00000099250,NRP1,ortholog_one2one,ENSMUSG00000025810,Nrp1,ortholog_one2one
ENSVKKG00000010128,VCAN,ENSCPBG00000010709,VCAN,ortholog_one2one,ENSCPRG00005002150,VCAN,ortholog_one2one,ENSGALG00000015624,VCAN,ortholog_one2one,ENSG00000038427,VCAN,ortholog_one2one,ENSMUSG00000021614,Vcan,ortholog_one2one
ENSVKKG00000004541,SOCS3,ENSCPBG00000011367,SOCS3,ortholog_one2one,ENSCPRG00005017928,SOCS3,ortholog_one2one,ENSGALG00000027786,SOCS3,ortholog_one2one,ENSG00000184557,SOCS3,ortholog_one2one,ENSMUSG00000053113,Socs3,ortholog_one2one
ENSVKKG00000007239,GFRA2,ENSCPBG00000000574,GFRA2,ortholog_one2one,"{'ENSCPRG00005001782', 'ENSCPRG00005002409'}",,ortholog_one2many,ENSGALG00000032856,GFRA2,ortholog_one2one,ENSG00000168546,GFRA2,ortholog_one2one,ENSMUSG00000022103,Gfra2,ortholog_one2one
ENSVKKG00000015632,TACC1,"{'ENSCPBG00000004766', 'ENSCPBG00000004756'}",,ortholog_one2many,ENSCPRG00005001135,TACC1,ortholog_one2one,ENSGALG00000042739,TACC1,ortholog_one2one,ENSG00000147526,TACC1,ortholog_one2one,ENSMUSG00000065954,Tacc1,ortholog_one2one
ENSVKKG00000012234,STXBP6,ENSCPBG00000023852,STXBP6,ortholog_one2one,ENSCPRG00005018904,STXBP6,ortholog_one2one,ENSGALG00000009847,STXBP6,ortholog_one2one,ENSG00000168952,STXBP6,ortholog_one2one,ENSMUSG00000046314,Stxbp6,ortholog_one2one
ENSVKKG00000018230,UBR3,ENSCPBG00000006130,UBR3,ortholog_one2one,ENSCPRG00005015405,UBR3,ortholog_one2one,"{'ENSGALG00000009608', 'ENSGALG00000035605'}",,ortholog_one2many,ENSG00000144357,UBR3,ortholog_one2one,ENSMUSG00000044308,Ubr3,ortholog_one2one
ENSVKKG00000017973,BAIAP2L2,ENSCPBG00000023026,BAIAP2L2,ortholog_one2one,ENSCPRG00005019004,BAIAP2L2,ortholog_one2one,ENSGALG00000012285,BAIAP2L2,ortholog_one2one,ENSG00000128298,BAIAP2L2,ortholog_one2one,ENSMUSG00000018126,Baiap2l2,ortholog_one2one
ENSVKKG00000008465,MFSD14B,ENSCPBG00000005536,MFSD14B,ortholog_one2one,ENSCPRG00005010231,MFSD14B,ortholog_one2one,,,,ENSG00000148110,MFSD14B,ortholog_one2one,ENSMUSG00000038212,Mfsd14b,ortholog_one2one
ENSVKKG00000009801,ANKRD44,ENSCPBG00000021897,ANKRD44,ortholog_one2one,ENSCPRG00005009315,ANKRD44,ortholog_one2one,ENSGALG00000007996,ANKRD44,ortholog_one2one,ENSG00000065413,ANKRD44,ortholog_one2one,ENSMUSG00000052331,Ankrd44,ortholog_one2one
ENSVKKG00000017382,CGNL1,ENSCPBG00000004924,CGNL1,ortholog_one2one,ENSCPRG00005011575,CGNL1,ortholog_one2one,ENSGALG00000004294,CGNL1,ortholog_one2one,ENSG00000128849,CGNL1,ortholog_one2one,ENSMUSG00000032232,Cgnl1,ortholog_one2one
ENSVKKG00000015003,AMPD3,ENSCPBG00000023642,AMPD3,ortholog_one2one,ENSCPRG00005005491,AMPD3,ortholog_one2one,ENSGALG00000005662,AMPD3,ortholog_one2one,ENSG00000133805,AMPD3,ortholog_one2one,ENSMUSG00000005686,Ampd3,ortholog_one2one
ENSVKKG00000008581,,ENSCPBG00000005433,,ortholog_one2one,ENSCPRG00005010116,,ortholog_one2one,ENSGALG00000052503,,ortholog_one2one,"{'ENSG00000130958', 'ENSG00000285269'}","{'AL160269.1', 'SLC35D2'}",ortholog_one2many,ENSMUSG00000033114,Slc35d2,ortholog_one2one
ENSVKKG00000010665,,ENSCPBG00000026476,,ortholog_one2many,ENSCPRG00005018829,,ortholog_one2many,ENSGALG00000011153,LY75,ortholog_one2many,"{'ENSG00000248672', 'ENSG00000054219'}","{'LY75-CD302', 'LY75'}",ortholog_many2many,ENSMUSG00000026980,Ly75,ortholog_one2many
ENSVKKG00000013024,EGR3,ENSCPBG00000002327,EGR3,ortholog_one2one,ENSCPRG00005014537,EGR3,ortholog_one2one,ENSGALG00000037437,EGR3,ortholog_one2one,ENSG00000179388,EGR3,ortholog_one2one,ENSMUSG00000033730,Egr3,ortholog_one2one
ENSVKKG00000011421,RAB27B,ENSCPBG00000025596,RAB27B,ortholog_one2one,ENSCPRG00005014155,RAB27B,ortholog_one2one,,,,ENSG00000041353,RAB27B,ortholog_one2one,ENSMUSG00000024511,Rab27b,ortholog_one2one
ENSVKKG00000013281,,"{'ENSCPBG00000016368', 'ENSCPBG00000003802', 'ENSCPBG00000011639', 'ENSCPBG00000002227', 'ENSCPBG00000011641', 'ENSCPBG00000016370', 'ENSCPBG00000011629', 'ENSCPBG00000016371'}",,ortholog_one2many,,,,,,,,,,,,
ENSVKKG00000007163,DIPK1A,ENSCPBG00000015751,DIPK1A,ortholog_one2one,ENSCPRG00005016519,DIPK1A,ortholog_one2one,ENSGALG00000005918,DIPK1A,ortholog_one2one,ENSG00000154511,DIPK1A,ortholog_one2one,ENSMUSG00000029270,Dipk1a,ortholog_one2one
ENSVKKG00000007816,PDE1C,ENSCPBG00000013665,PDE1C,ortholog_one2one,ENSCPRG00005009980,PDE1C,ortholog_one2one,ENSGALG00000039935,PDE1C,ortholog_one2one,ENSG00000154678,PDE1C,ortholog_one2one,ENSMUSG00000004347,Pde1c,ortholog_one2one
ENSVKKG00000017751,ARNT2,ENSCPBG00000007652,ARNT2,ortholog_one2one,ENSCPRG00005016739,ARNT2,ortholog_one2one,ENSGALG00000006445,ARNT2,ortholog_one2one,ENSG00000172379,ARNT2,ortholog_one2one,ENSMUSG00000015709,Arnt2,ortholog_one2one
ENSVKKG00000010729,CHST11,ENSCPBG00000023228,CHST11,ortholog_one2one,ENSCPRG00005018308,CHST11,ortholog_one2one,ENSGALG00000030607,CHST11,ortholog_one2one,ENSG00000171310,CHST11,ortholog_one2one,ENSMUSG00000034612,Chst11,ortholog_one2one
ENSVKKG00000005458,,ENSCPBG00000019466,,ortholog_one2one,ENSCPRG00005001977,,ortholog_one2one,,,,,,,,,
ENSVKKG00000005196,NLN,ENSCPBG00000026854,NLN,ortholog_one2one,ENSCPRG00005017235,NLN,ortholog_one2one,ENSGALG00000014769,NLN,ortholog_one2one,ENSG00000123213,NLN,ortholog_one2one,ENSMUSG00000021710,Nln,ortholog_one2one
ENSVKKG00000012560,,ENSCPBG00000024739,,ortholog_one2one,ENSCPRG00005014657,,ortholog_one2one,,,,,,,,,
ENSVKKG00000000931,IFITM5,ENSCPBG00000011398,IFITM5,ortholog_one2one,ENSCPRG00005009274,IFITM5,ortholog_one2one,ENSGALG00000004239,IFITM5,ortholog_one2one,ENSG00000206013,IFITM5,ortholog_one2one,"{'ENSMUSG00000110104', 'ENSMUSG00000025489'}","{'Gm45717', 'Ifitm5'}",ortholog_one2many
ENSVKKG00000011063,CCSER1,ENSCPBG00000004885,CCSER1,ortholog_one2one,ENSCPRG00005012983,CCSER1,ortholog_one2one,ENSGALG00000010392,CCSER1,ortholog_one2one,ENSG00000184305,CCSER1,ortholog_one2one,ENSMUSG00000039578,Ccser1,ortholog_one2one
ENSVKKG00000004574,TMC6,ENSCPBG00000011384,TMC6,ortholog_one2one,,,,ENSGALG00000038875,TMC6,ortholog_one2one,ENSG00000141524,TMC6,ortholog_one2one,ENSMUSG00000025572,Tmc6,ortholog_one2one
ENSVKKG00000016965,RHPN1,ENSCPBG00000019054,RHPN1,ortholog_one2one,ENSCPRG00005013749,RHPN1,ortholog_one2one,ENSGALG00000034337,RHPN1,ortholog_one2one,ENSG00000158106,RHPN1,ortholog_one2one,ENSMUSG00000022580,Rhpn1,ortholog_one2one
ENSVKKG00000008420,,ENSCPBG00000007408,PLA2G3,ortholog_one2one,,,,,,,ENSG00000100078,PLA2G3,ortholog_one2one,ENSMUSG00000034579,Pla2g3,ortholog_one2one
ENSVKKG00000013906,ATG16L1,ENSCPBG00000024319,ATG16L1,ortholog_one2one,ENSCPRG00005008614,ATG16L1,ortholog_one2one,ENSGALG00000001619,ATG16L1,ortholog_one2one,ENSG00000085978,ATG16L1,ortholog_one2one,ENSMUSG00000026289,Atg16l1,ortholog_one2one
ENSVKKG00000006276,RSAD2,ENSCPBG00000014146,RSAD2,ortholog_one2one,ENSCPRG00005008433,RSAD2,ortholog_one2one,ENSGALG00000016400,RSAD2,ortholog_one2one,ENSG00000134321,RSAD2,ortholog_one2one,ENSMUSG00000020641,Rsad2,ortholog_one2one
ENSVKKG00000011885,,ENSCPBG00000020751,,ortholog_one2one,ENSCPRG00005006085,,ortholog_one2one,,,,,,,,,
ENSVKKG00000015420,BAX,ENSCPBG00000012752,BAX,ortholog_one2one,ENSCPRG00005016545,BAX,ortholog_one2one,,,,ENSG00000087088,BAX,ortholog_one2one,ENSMUSG00000003873,Bax,ortholog_one2one
ENSVKKG00000010946,RBM11,ENSCPBG00000028340,RBM11,ortholog_one2one,ENSCPRG00005012862,RBM11,ortholog_one2one,ENSGALG00000044391,RBM11,ortholog_one2one,ENSG00000185272,RBM11,ortholog_one2one,ENSMUSG00000032940,Rbm11,ortholog_one2one
ENSVKKG00000014895,PPIP5K2,ENSCPBG00000024235,PPIP5K2,ortholog_one2one,ENSCPRG00005005586,PPIP5K2,ortholog_one2one,ENSGALG00000015264,PPIP5K2,ortholog_one2one,ENSG00000145725,PPIP5K2,ortholog_one2one,ENSMUSG00000040648,Ppip5k2,ortholog_one2one
ENSVKKG00000006652,PRKCD,ENSCPBG00000018408,PRKCD,ortholog_one2one,ENSCPRG00005014398,PRKCD,ortholog_one2one,ENSGALG00000002016,PRKCD,ortholog_one2one,ENSG00000163932,PRKCD,ortholog_one2one,ENSMUSG00000021948,Prkcd,ortholog_one2one
ENSVKKG00000010027,GPR183,ENSCPBG00000018061,GPR183,ortholog_one2one,ENSCPRG00005017883,GPR183,ortholog_one2one,ENSGALG00000016881,GPR183,ortholog_one2one,ENSG00000169508,GPR183,ortholog_one2one,ENSMUSG00000051212,Gpr183,ortholog_one2one
ENSVKKG00000008601,CEP162,ENSCPBG00000019822,CEP162,ortholog_one2one,ENSCPRG00005016624,CEP162,ortholog_one2one,ENSGALG00000015836,CEP162,ortholog_one2one,ENSG00000135315,CEP162,ortholog_one2one,ENSMUSG00000056919,Cep162,ortholog_one2one
ENSVKKG00000003498,,ENSCPBG00000015934,SNX20,ortholog_one2one,ENSCPRG00005003533,SNX20,ortholog_one2one,ENSGALG00000038374,SNX20,ortholog_one2one,ENSG00000167208,SNX20,ortholog_one2one,ENSMUSG00000031662,Snx20,ortholog_one2one
ENSVKKG00000017079,LRRC24,ENSCPBG00000019007,LRRC24,ortholog_one2one,ENSCPRG00005014021,LRRC24,ortholog_one2one,,,,ENSG00000254402,LRRC24,ortholog_one2one,ENSMUSG00000033707,Lrrc24,ortholog_one2one
ENSVKKG00000010432,IP6K2,ENSCPBG00000014256,IP6K2,ortholog_one2one,ENSCPRG00005018277,IP6K2,ortholog_one2one,ENSGALG00000005701,IP6K2,ortholog_one2one,ENSG00000068745,IP6K2,ortholog_one2one,ENSMUSG00000032599,Ip6k2,ortholog_one2one
ENSVKKG00000014627,,ENSCPBG00000016834,,ortholog_one2one,ENSCPRG00005008892,,ortholog_one2one,ENSGALG00000046098,,ortholog_one2one,ENSG00000156587,UBE2L6,ortholog_many2many,"{'ENSMUSG00000050435', 'ENSMUSG00000027078', 'ENSMUSG00000047079'}","{'Ube2dnl2', 'Ube2dnl1', 'Ube2l6'}",ortholog_many2many
ENSVKKG00000009878,TMCO3,ENSCPBG00000013976,TMCO3,ortholog_one2one,ENSCPRG00005016295,TMCO3,ortholog_one2one,ENSGALG00000016824,TMCO3,ortholog_one2one,ENSG00000150403,TMCO3,ortholog_one2one,ENSMUSG00000038497,Tmco3,ortholog_one2one
ENSVKKG00000006755,,,,,,,,,,,"{'ENSG00000268500', 'ENSG00000254521', 'ENSG00000105366', 'ENSG00000161640', 'ENSG00000105383', 'ENSG00000254415', 'ENSG00000105492', 'ENSG00000168995', 'ENSG00000129450', 'ENSG00000142512', 'ENSG00000105501'}","{'SIGLEC8', 'SIGLEC6', 'SIGLEC9', 'SIGLEC5', 'SIGLEC11', 'SIGLEC14', 'SIGLEC10', 'SIGLEC7', 'SIGLEC12', 'CD33', 'AC018755.2'}",ortholog_many2many,"{'ENSMUSG00000039013', 'ENSMUSG00000051504', 'ENSMUSG00000030474', 'ENSMUSG00000030468', 'ENSMUSG00000004609'}","{'Siglecg', 'Siglecf', 'Cd33', 'Siglece', 'Siglech'}",ortholog_many2many
ENSVKKG00000003610,ATG2B,ENSCPBG00000024115,ATG2B,ortholog_one2one,ENSCPRG00005009452,ATG2B,ortholog_one2one,ENSGALG00000042088,ATG2B,ortholog_one2one,ENSG00000066739,ATG2B,ortholog_one2one,ENSMUSG00000041341,Atg2b,ortholog_one2one
ENSVKKG00000015060,EXOG,ENSCPBG00000018302,EXOG,ortholog_one2one,ENSCPRG00005004567,EXOG,ortholog_one2one,ENSGALG00000006153,EXOG,ortholog_one2one,ENSG00000157036,EXOG,ortholog_one2one,ENSMUSG00000042787,Exog,ortholog_one2one
ENSVKKG00000010486,ADAMTS1,ENSCPBG00000026815,ADAMTS1,ortholog_one2one,ENSCPRG00005013434,ADAMTS1,ortholog_one2one,ENSGALG00000040342,ADAMTS1,ortholog_one2one,ENSG00000154734,ADAMTS1,ortholog_one2one,ENSMUSG00000022893,Adamts1,ortholog_one2one
ENSVKKG00000012690,STAC2,ENSCPBG00000002582,STAC2,ortholog_one2one,ENSCPRG00005002627,STAC2,ortholog_one2one,,,,ENSG00000141750,STAC2,ortholog_one2one,ENSMUSG00000017400,Stac2,ortholog_one2one
ENSVKKG00000009905,DDX58,ENSCPBG00000008101,DDX58,ortholog_one2one,ENSCPRG00005015434,DDX58,ortholog_one2one,,,,ENSG00000107201,DDX58,ortholog_one2one,ENSMUSG00000040296,Ddx58,ortholog_one2one
ENSVKKG00000006322,,,,,"{'ENSCPRG00005012673', 'ENSCPRG00005012675'}",,ortholog_many2many,,,,"{'ENSG00000134539', 'ENSG00000110852', 'ENSG00000150048', 'ENSG00000205810', 'ENSG00000188883', 'ENSG00000183542', 'ENSG00000134545', 'ENSG00000255819', 'ENSG00000256797', 'ENSG00000188393', 'ENSG00000256660', 'ENSG00000173391', 'ENSG00000165682', 'ENSG00000255641', 'ENSG00000205809'}","{'CLEC2A', 'KLRC4-KLRK1', 'CLEC1B', 'AC068775.1', 'OLR1', 'KLRF2', 'CLEC12B', 'KLRC4', 'KLRC1', 'CLEC1A', 'KLRG2', 'KLRC2', 'KLRD1', 'KLRC3', 'CLEC2B'}",ortholog_many2many,"{'ENSMUSG00000067599', 'ENSMUSG00000072718', 'ENSMUSG00000030158', 'ENSMUSG00000033082', 'ENSMUSG00000030187', 'ENSMUSG00000030162', 'ENSMUSG00000061769', 'ENSMUSG00000071158', 'ENSMUSG00000030173', 'ENSMUSG00000089727', 'ENSMUSG00000043932', 'ENSMUSG00000071537', 'ENSMUSG00000047720', 'ENSMUSG00000030167', 'ENSMUSG00000033024', 'ENSMUSG00000033027', 'ENSMUSG00000014543', 'ENSMUSG00000030165', 'ENSMUSG00000030159', 'ENSMUSG00000050241', 'ENSMUSG00000067591', 'ENSMUSG00000079853', 'ENSMUSG00000052736', 'ENSMUSG00000079852', 'ENSMUSG00000067610'}","{'Klrc2', 'Klri1', 'Klra8', 'Klra4', 'Clec1a', 'Klri2', 'Klra17', 'Clec2m', 'Klra10', 'Olr1', 'Klra6', 'Klre1', 'Klra7', 'Klra5', 'Clec12b', 'Klrh1', 'Klra1', 'Klra2', 'Clec1b', 'Klrc3', 'Klra3', 'Klra9', 'Klrd1', 'Klrc1', 'Klrg2'}",ortholog_many2many
ENSVKKG00000014274,RFK,ENSCPBG00000019734,RFK,ortholog_one2one,ENSCPRG00005006442,RFK,ortholog_one2one,"{'ENSGALG00000054345', 'ENSGALG00000033558'}","{nan, 'RFKL'}",ortholog_one2many,ENSG00000135002,RFK,ortholog_one2one,ENSMUSG00000024712,Rfk,ortholog_one2one
ENSVKKG00000017659,GRINA,ENSCPBG00000003770,GRINA,ortholog_one2one,,,,,,,ENSG00000178719,GRINA,ortholog_one2one,ENSMUSG00000022564,Grina,ortholog_one2one
ENSVKKG00000006126,,"{'ENSCPBG00000013759', 'ENSCPBG00000005563'}",,ortholog_many2many,ENSCPRG00005001996,,ortholog_one2many,,,,ENSG00000162645,GBP2,ortholog_one2many,"{'ENSMUSG00000040264', 'ENSMUSG00000028270'}","{'Gbp2', 'Gbp2b'}",ortholog_many2many
ENSVKKG00000009268,,"{'ENSCPBG00000023644', 'ENSCPBG00000023652'}",,ortholog_one2many,ENSCPRG00005018544,,ortholog_one2one,ENSGALG00000004568,CELA2A,ortholog_one2one,"{'ENSG00000142615', 'ENSG00000215704'}","{'CELA2A', 'CELA2B'}",ortholog_one2many,ENSMUSG00000058579,Cela2a,ortholog_one2one
ENSVKKG00000003734,UCP3,ENSCPBG00000000048,UCP3,ortholog_one2one,ENSCPRG00005017577,UCP3,ortholog_one2one,ENSGALG00000017316,UCP3,ortholog_one2one,ENSG00000175564,UCP3,ortholog_one2one,ENSMUSG00000032942,Ucp3,ortholog_one2one
ENSVKKG00000009012,FAM189B,"{'ENSCPBG00000025702', 'ENSCPBG00000025700'}",,ortholog_one2many,ENSCPRG00005003299,FAM189B,ortholog_one2one,ENSGALG00000051812,,ortholog_one2one,ENSG00000160767,FAM189B,ortholog_one2one,ENSMUSG00000032657,Fam189b,ortholog_one2one
ENSVKKG00000001510,TGFB2,ENSCPBG00000012945,TGFB2,ortholog_one2one,ENSCPRG00005001180,TGFB2,ortholog_one2one,ENSGALG00000009612,TGFB2,ortholog_one2one,ENSG00000092969,TGFB2,ortholog_one2one,ENSMUSG00000039239,Tgfb2,ortholog_one2one
ENSVKKG00000006535,,ENSCPBG00000000301,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000011913,TMEM255A,ENSCPBG00000020669,TMEM255A,ortholog_one2one,ENSCPRG00005005852,TMEM255A,ortholog_one2one,ENSGALG00000008604,TMEM255A,ortholog_one2one,ENSG00000125355,TMEM255A,ortholog_one2one,ENSMUSG00000036502,Tmem255a,ortholog_one2one
ENSVKKG00000013663,CTLA4,ENSCPBG00000008783,CTLA4,ortholog_one2one,ENSCPRG00005001699,CTLA4,ortholog_one2one,ENSGALG00000008666,CTLA4,ortholog_one2one,ENSG00000163599,CTLA4,ortholog_one2one,ENSMUSG00000026011,Ctla4,ortholog_one2one
ENSVKKG00000012878,INPP4A,ENSCPBG00000005011,INPP4A,ortholog_one2one,ENSCPRG00005011885,INPP4A,ortholog_one2one,ENSGALG00000029709,INPP4A,ortholog_one2one,ENSG00000040933,INPP4A,ortholog_one2one,ENSMUSG00000026113,Inpp4a,ortholog_one2one
ENSVKKG00000010185,,ENSCPBG00000017432,,ortholog_one2one,"{'ENSCPRG00005011119', 'ENSCPRG00005011108'}",,ortholog_one2many,,,,,,,,,
ENSVKKG00000014021,DKC1,ENSCPBG00000005858,DKC1,ortholog_one2one,ENSCPRG00005010072,DKC1,ortholog_one2one,ENSGALG00000005054,DKC1,ortholog_one2one,ENSG00000130826,DKC1,ortholog_one2one,ENSMUSG00000031403,Dkc1,ortholog_one2one
ENSVKKG00000009843,SLC26A7,ENSCPBG00000002908,SLC26A7,ortholog_one2one,ENSCPRG00005001833,SLC26A7,ortholog_one2one,ENSGALG00000033638,SLC26A7,ortholog_one2one,ENSG00000147606,SLC26A7,ortholog_one2one,ENSMUSG00000040569,Slc26a7,ortholog_one2one
ENSVKKG00000007209,TRIM69,"{'ENSCPBG00000004662', 'ENSCPBG00000004561', 'ENSCPBG00000006168'}",,ortholog_one2many,ENSCPRG00005005457,TRIM69,ortholog_one2one,,,,ENSG00000185880,TRIM69,ortholog_one2one,ENSMUSG00000033368,Trim69,ortholog_one2one
ENSVKKG00000011686,ABTB2,"{'ENSCPBG00000012525', 'ENSCPBG00000012523'}",,ortholog_one2many,ENSCPRG00005010800,ABTB2,ortholog_one2one,ENSGALG00000052396,,ortholog_one2one,ENSG00000166016,ABTB2,ortholog_one2one,ENSMUSG00000032724,Abtb2,ortholog_one2one
ENSVKKG00000000884,,ENSCPBG00000020699,,ortholog_one2many,,,,,,,,,,,,
ENSVKKG00000011259,ZBTB38,ENSCPBG00000023870,ZBTB38,ortholog_one2one,ENSCPRG00005001840,ZBTB38,ortholog_one2one,ENSGALG00000036543,ZBTB38,ortholog_one2one,ENSG00000177311,ZBTB38,ortholog_one2one,ENSMUSG00000040433,Zbtb38,ortholog_one2one
ENSVKKG00000006591,PARD6G,ENSCPBG00000006459,PARD6G,ortholog_one2one,ENSCPRG00005004401,PARD6G,ortholog_one2one,ENSGALG00000013594,PARD6G,ortholog_one2one,ENSG00000178184,PARD6G,ortholog_one2one,ENSMUSG00000056214,Pard6g,ortholog_one2one
ENSVKKG00000017840,MAP3K8,ENSCPBG00000015870,MAP3K8,ortholog_one2one,ENSCPRG00005007912,MAP3K8,ortholog_one2one,ENSGALG00000007356,MAP3K8,ortholog_one2one,ENSG00000107968,MAP3K8,ortholog_one2one,ENSMUSG00000024235,Map3k8,ortholog_one2one
ENSVKKG00000015830,ETS2,ENSCPBG00000012415,ETS2,ortholog_one2one,ENSCPRG00005015772,ETS2,ortholog_one2one,ENSGALG00000016059,ETS2,ortholog_one2one,ENSG00000157557,ETS2,ortholog_one2one,ENSMUSG00000022895,Ets2,ortholog_one2one
ENSVKKG00000002988,VCAM1,ENSCPBG00000026651,VCAM1,ortholog_one2one,ENSCPRG00005014472,VCAM1,ortholog_one2one,ENSGALG00000006104,,ortholog_one2one,ENSG00000162692,VCAM1,ortholog_one2one,ENSMUSG00000027962,Vcam1,ortholog_one2one
ENSVKKG00000009515,PANX1,ENSCPBG00000024014,PANX1,ortholog_one2one,ENSCPRG00005015273,,ortholog_one2one,ENSGALG00000039751,PANX1,ortholog_one2one,ENSG00000110218,PANX1,ortholog_one2one,ENSMUSG00000031934,Panx1,ortholog_one2one
ENSVKKG00000000887,PTPN14,ENSCPBG00000013127,PTPN14,ortholog_one2one,ENSCPRG00005000689,PTPN14,ortholog_one2one,ENSGALG00000009784,PTPN14,ortholog_one2one,ENSG00000152104,PTPN14,ortholog_one2one,ENSMUSG00000026604,Ptpn14,ortholog_one2one
ENSVKKG00000015581,,ENSCPBG00000003226,RAD9B,ortholog_one2one,ENSCPRG00005012973,,ortholog_one2one,ENSGALG00000047781,RAD9B,ortholog_one2one,ENSG00000151164,RAD9B,ortholog_one2one,ENSMUSG00000038569,Rad9b,ortholog_one2one
ENSVKKG00000017355,RNF111,ENSCPBG00000010682,RNF111,ortholog_one2one,ENSCPRG00005009440,RNF111,ortholog_one2one,ENSGALG00000004171,RNF111,ortholog_one2one,ENSG00000157450,RNF111,ortholog_one2one,ENSMUSG00000032217,Rnf111,ortholog_one2one
ENSVKKG00000007970,KIF1A,"{'ENSCPBG00000014468', 'ENSCPBG00000014465'}",,ortholog_one2many,ENSCPRG00005008213,,ortholog_one2one,ENSGALG00000006221,KIF1A,ortholog_one2one,ENSG00000130294,KIF1A,ortholog_one2one,ENSMUSG00000014602,Kif1a,ortholog_one2one
ENSVKKG00000018550,NAMPT,ENSCPBG00000001078,NAMPT,ortholog_one2one,ENSCPRG00005014064,NAMPT,ortholog_one2one,ENSGALG00000008098,NAMPTP1,ortholog_one2one,ENSG00000105835,NAMPT,ortholog_one2one,ENSMUSG00000020572,Nampt,ortholog_one2one
ENSVKKG00000003960,CDH26,ENSCPBG00000027050,CDH26,ortholog_one2one,ENSCPRG00005005229,CDH26,ortholog_one2one,,,,ENSG00000124215,CDH26,ortholog_one2one,ENSMUSG00000039155,Cdh26,ortholog_one2one
