komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000017395,KCNK1,ENSCPBG00000005827,KCNK1,ortholog_one2one,ENSCPRG00005017071,KCNK1,ortholog_one2one,ENSGALG00000011005,KCNK1,ortholog_one2one,ENSG00000135750,KCNK1,ortholog_one2one,ENSMUSG00000033998,Kcnk1,ortholog_one2one
ENSVKKG00000006168,ZNF865,ENSCPBG00000004542,ZNF865,ortholog_one2one,,,,,,,ENSG00000261221,ZNF865,ortholog_one2one,ENSMUSG00000074405,Zfp865,ortholog_one2one
ENSVKKG00000018105,AGR2,ENSCPBG00000021880,AGR2,ortholog_one2one,ENSCPRG00005015225,AGR2,ortholog_one2one,ENSGALG00000010825,AGR2,ortholog_one2one,ENSG00000106541,AGR2,ortholog_one2one,ENSMUSG00000020581,Agr2,ortholog_one2one
ENSVKKG00000015300,STAB1,ENSCPBG00000016722,STAB1,ortholog_one2one,ENSCPRG00005014062,STAB1,ortholog_one2one,ENSGALG00000043672,STAB1,ortholog_one2one,ENSG00000010327,STAB1,ortholog_one2one,ENSMUSG00000042286,Stab1,ortholog_one2one
ENSVKKG00000010404,U6,,,,ENSCPRG00005016460,U6,ortholog_one2one,,,,ENSG00000252922,RNU6-365P,ortholog_one2one,ENSMUSG00000088616,Gm26000,ortholog_one2one
ENSVKKG00000016777,,,,,ENSCPRG00005000234,,ortholog_one2many,,,,,,,,,
ENSVKKG00000015301,IP6K1,ENSCPBG00000010939,IP6K1,ortholog_one2one,ENSCPRG00005015382,IP6K1,ortholog_one2one,ENSGALG00000002510,IP6K1,ortholog_one2one,ENSG00000176095,IP6K1,ortholog_one2one,ENSMUSG00000032594,Ip6k1,ortholog_one2one
ENSVKKG00000004306,,ENSCPBG00000014296,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000009823,RAD54B,ENSCPBG00000003204,RAD54B,ortholog_one2one,ENSCPRG00005002323,RAD54B,ortholog_one2one,ENSGALG00000043597,RAD54B,ortholog_one2one,ENSG00000197275,RAD54B,ortholog_one2one,ENSMUSG00000078773,Rad54b,ortholog_one2one
ENSVKKG00000014881,XIRP1,ENSCPBG00000018437,XIRP1,ortholog_one2one,,,,ENSGALG00000006025,XIRP1,ortholog_one2one,ENSG00000168334,XIRP1,ortholog_one2one,ENSMUSG00000079243,Xirp1,ortholog_one2one
ENSVKKG00000014097,MRPL20,ENSCPBG00000022905,MRPL20,ortholog_one2one,ENSCPRG00005000559,MRPL20,ortholog_one2one,ENSGALG00000001542,MRPL20,ortholog_one2one,ENSG00000242485,MRPL20,ortholog_one2one,ENSMUSG00000029066,Mrpl20,ortholog_one2one
ENSVKKG00000015897,,ENSCPBG00000012378,FCHO1,ortholog_one2many,,,,ENSGALG00000037712,FCHO1,ortholog_one2many,ENSG00000130475,FCHO1,ortholog_one2many,ENSMUSG00000070000,Fcho1,ortholog_one2many
ENSVKKG00000010828,EPS8,ENSCPBG00000028247,EPS8,ortholog_one2one,ENSCPRG00005012708,EPS8,ortholog_one2one,ENSGALG00000013091,EPS8,ortholog_one2one,ENSG00000151491,EPS8,ortholog_one2one,ENSMUSG00000015766,Eps8,ortholog_one2one
ENSVKKG00000008203,SAMD4B,ENSCPBG00000018990,SAMD4B,ortholog_one2one,,,,ENSGALG00000042804,SAMD4B,ortholog_one2one,ENSG00000179134,SAMD4B,ortholog_one2one,ENSMUSG00000109336,Samd4b,ortholog_one2one
ENSVKKG00000008279,FKBP4,ENSCPBG00000009954,FKBP4,ortholog_one2one,ENSCPRG00005012915,FKBP4,ortholog_one2one,ENSGALG00000014331,FKBP4,ortholog_one2one,ENSG00000004478,FKBP4,ortholog_one2one,ENSMUSG00000030357,Fkbp4,ortholog_one2one
ENSVKKG00000004347,ETV4,ENSCPBG00000016249,ETV4,ortholog_one2one,,,,ENSGALG00000036678,ETV4,ortholog_one2one,ENSG00000175832,ETV4,ortholog_one2one,ENSMUSG00000017724,Etv4,ortholog_one2one
ENSVKKG00000003693,CLDN12,ENSCPBG00000021565,CLDN12,ortholog_one2one,ENSCPRG00005012468,CLDN12,ortholog_one2one,ENSGALG00000054178,CLDN12,ortholog_one2one,ENSG00000157224,CLDN12,ortholog_one2one,ENSMUSG00000046798,Cldn12,ortholog_one2one
ENSVKKG00000017175,UNC93B1,ENSCPBG00000016901,UNC93B1,ortholog_one2one,ENSCPRG00005010370,UNC93B1,ortholog_one2one,ENSGALG00000039347,UNC93B1,ortholog_one2one,ENSG00000110057,UNC93B1,ortholog_one2one,ENSMUSG00000036908,Unc93b1,ortholog_one2one
ENSVKKG00000005760,PUF60,ENSCPBG00000005595,PUF60,ortholog_one2one,ENSCPRG00005014081,PUF60,ortholog_one2one,ENSGALG00000039901,PUF60,ortholog_one2one,ENSG00000179950,PUF60,ortholog_one2one,ENSMUSG00000002524,Puf60,ortholog_one2one
ENSVKKG00000007904,,ENSCPBG00000011109,,ortholog_one2one,ENSCPRG00005008753,,ortholog_one2one,ENSGALG00000001267,MAP2K2,ortholog_one2one,"{'ENSG00000126934', 'ENSG00000230626'}","{'MAP2K2', 'AC011005.1'}",ortholog_one2many,ENSMUSG00000035027,Map2k2,ortholog_one2one
ENSVKKG00000010574,EPG5,ENSCPBG00000025732,EPG5,ortholog_one2one,ENSCPRG00005014928,EPG5,ortholog_one2one,"{'ENSGALG00000036259', 'ENSGALG00000054205'}",,ortholog_one2many,ENSG00000152223,EPG5,ortholog_one2one,ENSMUSG00000039840,Epg5,ortholog_one2one
ENSVKKG00000015149,PARP3,ENSCPBG00000016574,PARP3,ortholog_one2one,ENSCPRG00005019206,PARP3,ortholog_one2one,ENSGALG00000004517,PARP3,ortholog_one2one,ENSG00000041880,PARP3,ortholog_one2one,ENSMUSG00000023249,Parp3,ortholog_one2one
ENSVKKG00000008563,ASCC2,ENSCPBG00000007719,ASCC2,ortholog_one2one,ENSCPRG00005006554,ASCC2,ortholog_one2one,ENSGALG00000008059,ASCC2,ortholog_one2one,ENSG00000100325,ASCC2,ortholog_one2one,ENSMUSG00000020412,Ascc2,ortholog_one2one
ENSVKKG00000000631,ZC2HC1A,ENSCPBG00000007166,ZC2HC1A,ortholog_one2one,ENSCPRG00005018445,ZC2HC1A,ortholog_one2one,ENSGALG00000035932,ZC2HC1A,ortholog_one2one,ENSG00000104427,ZC2HC1A,ortholog_one2one,ENSMUSG00000043542,Zc2hc1a,ortholog_one2one
ENSVKKG00000012108,PATJ,ENSCPBG00000013956,PATJ,ortholog_one2one,"{'ENSCPRG00005006132', 'ENSCPRG00005006180'}",,ortholog_one2many,ENSGALG00000010934,PATJ,ortholog_one2one,ENSG00000132849,PATJ,ortholog_one2one,ENSMUSG00000061859,Patj,ortholog_one2one
ENSVKKG00000006730,NID1,ENSCPBG00000004266,NID1,ortholog_one2one,ENSCPRG00005016572,NID1,ortholog_one2one,ENSGALG00000042079,NID1,ortholog_one2one,ENSG00000116962,NID1,ortholog_one2one,ENSMUSG00000005397,Nid1,ortholog_one2one
ENSVKKG00000013814,MTPN,ENSCPBG00000011423,MTPN,ortholog_one2one,ENSCPRG00005017899,MTPN,ortholog_one2one,ENSGALG00000041619,MTPN,ortholog_one2one,ENSG00000105887,MTPN,ortholog_one2one,ENSMUSG00000029840,Mtpn,ortholog_one2one
ENSVKKG00000008247,UROS,ENSCPBG00000028054,UROS,ortholog_one2one,ENSCPRG00005009716,UROS,ortholog_one2one,ENSGALG00000013688,UROS,ortholog_one2one,ENSG00000188690,UROS,ortholog_one2one,ENSMUSG00000030979,Uros,ortholog_one2one
ENSVKKG00000010682,,ENSCPBG00000019640,,ortholog_one2many,ENSCPRG00005018494,,ortholog_one2many,ENSGALG00000007248,,ortholog_one2many,"{'ENSG00000241839', 'ENSG00000249240'}","{'AC069368.1', 'PLEKHO2'}",ortholog_many2many,ENSMUSG00000050721,Plekho2,ortholog_one2many
ENSVKKG00000001217,TGFB1I1,ENSCPBG00000013816,TGFB1I1,ortholog_one2one,,,,,,,ENSG00000140682,TGFB1I1,ortholog_one2one,ENSMUSG00000030782,Tgfb1i1,ortholog_one2one
ENSVKKG00000014111,FBXO31,ENSCPBG00000023527,FBXO31,ortholog_one2one,ENSCPRG00005006779,FBXO31,ortholog_one2one,ENSGALG00000005779,FBXO31,ortholog_one2one,ENSG00000103264,FBXO31,ortholog_one2one,ENSMUSG00000052934,Fbxo31,ortholog_one2one
ENSVKKG00000006518,MRPL4,ENSCPBG00000005432,MRPL4,ortholog_one2one,,,,ENSGALG00000050204,,ortholog_one2one,ENSG00000105364,MRPL4,ortholog_one2one,ENSMUSG00000003299,Mrpl4,ortholog_one2one
ENSVKKG00000015779,DRAM2,ENSCPBG00000010103,DRAM2,ortholog_one2one,ENSCPRG00005006120,DRAM2,ortholog_one2one,ENSGALG00000036491,DRAM2,ortholog_one2one,ENSG00000156171,DRAM2,ortholog_one2one,ENSMUSG00000027900,Dram2,ortholog_one2one
ENSVKKG00000001321,ADAMTS2,ENSCPBG00000008971,ADAMTS2,ortholog_one2one,ENSCPRG00005011547,ADAMTS2,ortholog_one2one,ENSGALG00000032974,ADAMTS2,ortholog_one2one,ENSG00000087116,ADAMTS2,ortholog_one2one,ENSMUSG00000036545,Adamts2,ortholog_one2one
ENSVKKG00000008161,MCRS1,ENSCPBG00000020099,MCRS1,ortholog_one2one,,,,ENSGALG00000035203,MCRS1,ortholog_one2one,ENSG00000187778,MCRS1,ortholog_one2one,ENSMUSG00000037570,Mcrs1,ortholog_one2one
ENSVKKG00000013488,,,,,,,,ENSGALG00000031699,NEDD1,ortholog_one2one,,,,,,
ENSVKKG00000018270,,ENSCPBG00000024540,,ortholog_one2one,ENSCPRG00005014058,,ortholog_one2one,ENSGALG00000024485,BET1,ortholog_one2one,,,,ENSMUSG00000032757,Bet1,ortholog_one2one
ENSVKKG00000013684,RAMP1,ENSCPBG00000010808,RAMP1,ortholog_one2one,,,,ENSGALG00000003821,RAMP1,ortholog_one2one,ENSG00000132329,RAMP1,ortholog_one2one,ENSMUSG00000034353,Ramp1,ortholog_one2one
ENSVKKG00000000175,ELMO3,ENSCPBG00000015646,ELMO3,ortholog_one2one,,,,ENSGALG00000030220,ELMO3,ortholog_one2one,ENSG00000102890,ELMO3,ortholog_one2one,ENSMUSG00000014791,Elmo3,ortholog_one2one
ENSVKKG00000001544,EPHA5,ENSCPBG00000021896,EPHA5,ortholog_one2one,ENSCPRG00005006383,EPHA5,ortholog_one2one,ENSGALG00000011680,EPHA5,ortholog_one2one,ENSG00000145242,EPHA5,ortholog_one2one,ENSMUSG00000029245,Epha5,ortholog_one2one
ENSVKKG00000011838,AFF4,"{'ENSCPBG00000016549', 'ENSCPBG00000016541'}",,ortholog_one2many,ENSCPRG00005008462,AFF4,ortholog_one2one,ENSGALG00000030147,AFF4,ortholog_one2one,ENSG00000072364,AFF4,ortholog_one2one,ENSMUSG00000049470,Aff4,ortholog_one2one
ENSVKKG00000015429,YKT6,ENSCPBG00000001250,YKT6,ortholog_one2one,,,,ENSGALG00000029898,YKT6,ortholog_one2one,ENSG00000106636,YKT6,ortholog_one2one,ENSMUSG00000002741,Ykt6,ortholog_one2one
ENSVKKG00000000843,TPO,ENSCPBG00000021752,TPO,ortholog_one2one,ENSCPRG00005008849,TPO,ortholog_one2one,ENSGALG00000016370,TPO,ortholog_one2one,ENSG00000115705,TPO,ortholog_one2one,ENSMUSG00000020673,Tpo,ortholog_one2one
ENSVKKG00000007631,BRD9,ENSCPBG00000001460,BRD9,ortholog_one2one,,,,"{'ENSGALG00000053689', 'ENSGALG00000031260'}",,ortholog_one2many,ENSG00000028310,BRD9,ortholog_one2one,ENSMUSG00000057649,Brd9,ortholog_one2one
ENSVKKG00000007355,SRP72,ENSCPBG00000015015,SRP72,ortholog_one2one,"{'ENSCPRG00005006515', 'ENSCPRG00005006512'}",,ortholog_one2many,ENSGALG00000011403,SRP72,ortholog_one2one,ENSG00000174780,SRP72,ortholog_one2one,ENSMUSG00000036323,Srp72,ortholog_one2one
ENSVKKG00000001751,COX10,ENSCPBG00000027905,COX10,ortholog_one2one,ENSCPRG00005007565,COX10,ortholog_one2one,ENSGALG00000001375,COX10,ortholog_one2one,ENSG00000006695,COX10,ortholog_one2one,ENSMUSG00000042148,Cox10,ortholog_one2one
ENSVKKG00000011252,,ENSCPBG00000001657,,ortholog_one2one,,,,ENSGALG00000034016,,ortholog_one2one,ENSG00000134815,DHX34,ortholog_one2one,ENSMUSG00000006019,Dhx34,ortholog_one2one
ENSVKKG00000007473,STARD3NL,ENSCPBG00000024914,STARD3NL,ortholog_one2one,ENSCPRG00005010929,STARD3NL,ortholog_one2one,ENSGALG00000033038,STARD3NL,ortholog_one2one,ENSG00000010270,STARD3NL,ortholog_one2one,ENSMUSG00000003062,Stard3nl,ortholog_one2one
ENSVKKG00000015457,PCDHGC5,ENSCPBG00000008057,PCDHGC5,ortholog_one2one,ENSCPRG00005002618,PCDHGC5,ortholog_one2one,ENSGALG00000053457,PCDHGC5,ortholog_one2one,ENSG00000240764,PCDHGC5,ortholog_one2one,ENSMUSG00000102543,Pcdhgc5,ortholog_one2one
ENSVKKG00000003080,CSNK1D,ENSCPBG00000013080,CSNK1D,ortholog_one2one,ENSCPRG00005005453,CSNK1D,ortholog_one2one,ENSGALG00000002719,CSNK1D,ortholog_one2one,ENSG00000141551,CSNK1D,ortholog_one2one,ENSMUSG00000025162,Csnk1d,ortholog_one2one
ENSVKKG00000015033,USP47,ENSCPBG00000016480,USP47,ortholog_one2one,ENSCPRG00005006168,USP47,ortholog_one2one,ENSGALG00000005569,USP47,ortholog_one2one,ENSG00000170242,USP47,ortholog_one2one,ENSMUSG00000059263,Usp47,ortholog_one2one
ENSVKKG00000000457,SRSF5,ENSCPBG00000021653,SRSF5,ortholog_one2one,ENSCPRG00005018172,SRSF5,ortholog_one2one,ENSGALG00000009421,SRSF5,ortholog_one2one,ENSG00000100650,SRSF5,ortholog_one2one,ENSMUSG00000021134,Srsf5,ortholog_one2one
ENSVKKG00000015623,TM2D2,ENSCPBG00000004817,TM2D2,ortholog_one2one,ENSCPRG00005001129,TM2D2,ortholog_one2one,ENSGALG00000003356,TM2D2,ortholog_one2one,ENSG00000169490,TM2D2,ortholog_one2one,ENSMUSG00000031556,Tm2d2,ortholog_one2one
ENSVKKG00000012922,INTS6L,ENSCPBG00000026013,INTS6L,ortholog_one2one,ENSCPRG00005008028,INTS6L,ortholog_one2one,ENSGALG00000006157,INTS6L,ortholog_one2one,ENSG00000165359,INTS6L,ortholog_one2one,ENSMUSG00000035967,Ints6l,ortholog_one2one
ENSVKKG00000012278,PGAM5,,,,ENSCPRG00005000236,PGAM5,ortholog_one2one,ENSGALG00000002137,PGAM5,ortholog_one2one,ENSG00000247077,PGAM5,ortholog_one2one,ENSMUSG00000029500,Pgam5,ortholog_one2one
ENSVKKG00000006855,NATD1,ENSCPBG00000020883,NATD1,ortholog_one2one,ENSCPRG00005016042,NATD1,ortholog_one2one,ENSGALG00000004745,NATD1,ortholog_one2one,ENSG00000274180,NATD1,ortholog_one2one,ENSMUSG00000018931,Natd1,ortholog_one2one
ENSVKKG00000006234,TAF1B,ENSCPBG00000014058,TAF1B,ortholog_one2one,ENSCPRG00005006808,TAF1B,ortholog_one2one,,,,ENSG00000115750,TAF1B,ortholog_one2one,ENSMUSG00000059669,Taf1b,ortholog_one2one
ENSVKKG00000009817,CTTNBP2NL,ENSCPBG00000021252,CTTNBP2NL,ortholog_one2one,ENSCPRG00005015808,CTTNBP2NL,ortholog_one2one,ENSGALG00000026182,CTTNBP2NL,ortholog_one2one,ENSG00000143079,CTTNBP2NL,ortholog_one2one,ENSMUSG00000062127,Cttnbp2nl,ortholog_one2one
ENSVKKG00000016897,DESI1,ENSCPBG00000020538,DESI1,ortholog_one2one,ENSCPRG00005019071,DESI1,ortholog_one2one,ENSGALG00000047248,DESI1,ortholog_one2one,ENSG00000100418,DESI1,ortholog_one2one,ENSMUSG00000022472,Desi1,ortholog_one2one
ENSVKKG00000017997,IPO5,ENSCPBG00000023304,IPO5,ortholog_one2one,ENSCPRG00005018232,IPO5,ortholog_one2one,ENSGALG00000032430,IPO5,ortholog_one2one,ENSG00000065150,IPO5,ortholog_one2one,ENSMUSG00000030662,Ipo5,ortholog_one2one
ENSVKKG00000000857,ANGEL2,ENSCPBG00000013091,ANGEL2,ortholog_one2one,ENSCPRG00005000574,ANGEL2,ortholog_one2one,ENSGALG00000009802,ANGEL2,ortholog_one2one,ENSG00000174606,ANGEL2,ortholog_one2one,ENSMUSG00000026634,Angel2,ortholog_one2one
ENSVKKG00000008798,,ENSCPBG00000021863,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000002021,IGFBP5,ENSCPBG00000013587,IGFBP5,ortholog_one2one,ENSCPRG00005018975,IGFBP5,ortholog_one2one,ENSGALG00000011468,IGFBP5,ortholog_one2one,ENSG00000115461,IGFBP5,ortholog_one2one,ENSMUSG00000026185,Igfbp5,ortholog_one2one
ENSVKKG00000005592,,,,,ENSCPRG00005004328,,ortholog_one2one,ENSGALG00000025811,,ortholog_one2one,,,,,,
ENSVKKG00000012136,KLHL20,ENSCPBG00000014742,KLHL20,ortholog_one2one,ENSCPRG00005005211,KLHL20,ortholog_one2one,ENSGALG00000036931,KLHL20,ortholog_one2one,ENSG00000076321,KLHL20,ortholog_one2one,ENSMUSG00000026705,Klhl20,ortholog_one2one
ENSVKKG00000002887,ZNF518A,ENSCPBG00000023792,ZNF518A,ortholog_one2one,ENSCPRG00005013859,ZNF518A,ortholog_one2one,ENSGALG00000006966,ZNF518A,ortholog_one2one,ENSG00000177853,ZNF518A,ortholog_one2one,ENSMUSG00000049164,Zfp518a,ortholog_one2one
ENSVKKG00000004027,ELOVL7,ENSCPBG00000025535,ELOVL7,ortholog_one2one,ENSCPRG00005017075,ELOVL7,ortholog_one2one,ENSGALG00000014730,ELOVL7,ortholog_one2one,ENSG00000164181,ELOVL7,ortholog_one2one,ENSMUSG00000021696,Elovl7,ortholog_one2one
ENSVKKG00000013414,TFAP2C,ENSCPBG00000015051,TFAP2C,ortholog_one2one,ENSCPRG00005004951,TFAP2C,ortholog_one2one,ENSGALG00000007690,TFAP2C,ortholog_one2one,ENSG00000087510,TFAP2C,ortholog_one2one,ENSMUSG00000028640,Tfap2c,ortholog_one2one
ENSVKKG00000003593,CENATAC,ENSCPBG00000004368,CENATAC,ortholog_one2one,ENSCPRG00005006838,CENATAC,ortholog_one2one,ENSGALG00000007689,CENATAC,ortholog_one2one,ENSG00000186166,CENATAC,ortholog_one2one,ENSMUSG00000043923,Ccdc84,ortholog_one2one
ENSVKKG00000002221,,ENSCPBG00000024138,,ortholog_one2many,,,,ENSGALG00000031739,,ortholog_one2many,"{'ENSG00000178586', 'ENSG00000182083'}","{'OR6B3', 'OR6B2'}",ortholog_many2many,"{'ENSMUSG00000045013', 'ENSMUSG00000042849', 'ENSMUSG00000057464', 'ENSMUSG00000067064'}","{'Olfr1415', 'Olfr1416', 'Olfr711', 'Olfr1414'}",ortholog_many2many
ENSVKKG00000003588,,ENSCPBG00000025326,FAM189A2,ortholog_one2many,ENSCPRG00005005585,FAM189A2,ortholog_one2many,ENSGALG00000015110,FAM189A2,ortholog_one2many,ENSG00000135063,FAM189A2,ortholog_one2many,ENSMUSG00000071604,Fam189a2,ortholog_one2many
ENSVKKG00000011875,,ENSCPBG00000012605,,ortholog_one2one,ENSCPRG00005011758,,ortholog_one2one,ENSGALG00000043984,,ortholog_one2one,,,,,,
ENSVKKG00000006367,ANOS1,ENSCPBG00000010517,ANOS1,ortholog_one2one,ENSCPRG00005006782,ANOS1,ortholog_one2one,ENSGALG00000035266,ANOS1,ortholog_one2one,ENSG00000011201,ANOS1,ortholog_one2one,,,
ENSVKKG00000013089,AMPD1,ENSCPBG00000016467,AMPD1,ortholog_one2one,ENSCPRG00005014786,AMPD1,ortholog_one2one,ENSGALG00000002082,AMPD1,ortholog_one2one,ENSG00000116748,AMPD1,ortholog_one2one,ENSMUSG00000070385,Ampd1,ortholog_one2one
ENSVKKG00000016457,CACNA1I,ENSCPBG00000022952,CACNA1I,ortholog_one2one,ENSCPRG00005019040,CACNA1I,ortholog_one2one,,,,ENSG00000100346,CACNA1I,ortholog_one2one,ENSMUSG00000022416,Cacna1i,ortholog_one2one
ENSVKKG00000007800,,,,,,,,,,,,,,ENSMUSG00000045411,2410002F23Rik,ortholog_one2many
ENSVKKG00000012789,BICRA,ENSCPBG00000009017,BICRA,ortholog_one2one,,,,,,,ENSG00000063169,BICRA,ortholog_one2one,ENSMUSG00000070808,Bicra,ortholog_one2one
ENSVKKG00000016048,,ENSCPBG00000021511,,ortholog_one2one,,,,,,,"{'ENSG00000188984', 'ENSG00000197953', 'ENSG00000204518'}","{'AADACL4', 'AADACL3', 'AADACL2'}",ortholog_many2many,"{'ENSMUSG00000028593', 'ENSMUSG00000070609', 'ENSMUSG00000091376', 'ENSMUSG00000041735', 'ENSMUSG00000078507', 'ENSMUSG00000078505', 'ENSMUSG00000090527', 'ENSMUSG00000095522', 'ENSMUSG00000036951', 'ENSMUSG00000078504'}","{'Aadacl2', 'Aadacl2fm3', 'Aadacl2fm2', 'Aadacl3', 'AAdacl4fm3', 'Aadacl2fm1', 'Aadacl4fm5', 'Aadacl4fm1', 'Aadacl4', 'Aadacl4fm4'}",ortholog_many2many
ENSVKKG00000005524,SLC8B1,ENSCPBG00000011952,SLC8B1,ortholog_one2one,ENSCPRG00005007182,SLC8B1,ortholog_one2one,,,,ENSG00000089060,SLC8B1,ortholog_one2one,ENSMUSG00000032754,Slc8b1,ortholog_one2one
ENSVKKG00000007693,,,,,,,,ENSGALG00000038254,,ortholog_one2one,,,,,,
ENSVKKG00000009624,MAGT1,ENSCPBG00000017066,MAGT1,ortholog_one2one,ENSCPRG00005008675,MAGT1,ortholog_one2one,ENSGALG00000007861,MAGT1,ortholog_one2one,ENSG00000102158,MAGT1,ortholog_one2one,ENSMUSG00000031232,Magt1,ortholog_one2one
ENSVKKG00000017761,KIF7,ENSCPBG00000006979,KIF7,ortholog_one2one,ENSCPRG00005016810,KIF7,ortholog_one2one,ENSGALG00000006611,KIF7,ortholog_one2one,ENSG00000166813,KIF7,ortholog_one2one,ENSMUSG00000050382,Kif7,ortholog_one2one
ENSVKKG00000013936,WDR4,ENSCPBG00000012943,WDR4,ortholog_one2one,ENSCPRG00005016385,WDR4,ortholog_one2one,ENSGALG00000016187,WDR4,ortholog_one2one,ENSG00000160193,WDR4,ortholog_one2one,ENSMUSG00000024037,Wdr4,ortholog_one2one
ENSVKKG00000016348,,ENSCPBG00000001564,,ortholog_one2one,ENSCPRG00005009495,,ortholog_one2one,ENSGALG00000004908,,ortholog_one2one,"{'ENSG00000147224', 'ENSG00000229937'}","{'PRPS1L1', 'PRPS1'}",ortholog_one2many,"{'ENSMUSG00000092305', 'ENSMUSG00000031432', 'ENSMUSG00000079104'}","{'Prps1l3', 'Prps1', 'Prps1l1'}",ortholog_one2many
ENSVKKG00000017333,TLR3,ENSCPBG00000009080,TLR3,ortholog_one2one,ENSCPRG00005011667,TLR3,ortholog_one2one,ENSGALG00000013468,TLR3,ortholog_one2one,ENSG00000164342,TLR3,ortholog_one2one,ENSMUSG00000031639,Tlr3,ortholog_one2one
ENSVKKG00000001347,TMOD4,ENSCPBG00000009027,TMOD4,ortholog_one2one,ENSCPRG00005007544,TMOD4,ortholog_one2one,ENSGALG00000030247,TMOD4,ortholog_one2one,ENSG00000163157,TMOD4,ortholog_one2one,ENSMUSG00000005628,Tmod4,ortholog_one2one
ENSVKKG00000017360,,ENSCPBG00000000860,,ortholog_one2many,ENSCPRG00005003034,,ortholog_one2many,,,,ENSG00000078618,NRDC,ortholog_one2many,ENSMUSG00000053510,Nrd1,ortholog_one2many
ENSVKKG00000018341,,ENSCPBG00000016577,OGT,ortholog_one2many,ENSCPRG00005000298,OGT,ortholog_one2many,ENSGALG00000005425,OGT,ortholog_one2many,ENSG00000147162,OGT,ortholog_one2many,ENSMUSG00000034160,Ogt,ortholog_one2many
ENSVKKG00000003515,,,,,"{'ENSCPRG00005008638', 'ENSCPRG00005008645'}",,ortholog_one2many,ENSGALG00000017840,,ortholog_one2one,,,,,,
ENSVKKG00000008779,NAA25,ENSCPBG00000003718,NAA25,ortholog_one2one,ENSCPRG00005014635,NAA25,ortholog_one2one,ENSGALG00000041821,NAA25,ortholog_one2one,ENSG00000111300,NAA25,ortholog_one2one,ENSMUSG00000042719,Naa25,ortholog_one2one
ENSVKKG00000016533,,"{'ENSCPBG00000013221', 'ENSCPBG00000013210'}",,ortholog_one2many,,,,,,,,,,,,
ENSVKKG00000002844,RIOX1,ENSCPBG00000010987,RIOX1,ortholog_one2one,ENSCPRG00005018318,RIOX1,ortholog_one2one,ENSGALG00000020454,C5H14ORF169,ortholog_one2one,ENSG00000170468,RIOX1,ortholog_one2one,ENSMUSG00000046791,Riox1,ortholog_one2one
ENSVKKG00000012462,,"{'ENSCPBG00000002994', 'ENSCPBG00000015131', 'ENSCPBG00000001782', 'ENSCPBG00000004192', 'ENSCPBG00000022421', 'ENSCPBG00000015137', 'ENSCPBG00000005729'}",,ortholog_many2many,,,,,,,,,,,,
ENSVKKG00000008421,GNG7,ENSCPBG00000012366,GNG7,ortholog_one2one,ENSCPRG00005015637,GNG7,ortholog_one2one,ENSGALG00000049579,,ortholog_one2one,ENSG00000176533,GNG7,ortholog_one2one,ENSMUSG00000048240,Gng7,ortholog_one2one
ENSVKKG00000013798,,ENSCPBG00000018335,,ortholog_one2one,ENSCPRG00005016498,,ortholog_one2one,"{'ENSGALG00000052076', 'ENSGALG00000045726'}",,ortholog_one2many,"{'ENSG00000275464', 'ENSG00000241945'}","{'FP565260.1', 'PWP2'}",ortholog_one2many,ENSMUSG00000032834,Pwp2,ortholog_one2one
ENSVKKG00000017757,MINAR1,ENSCPBG00000007018,MINAR1,ortholog_one2one,ENSCPRG00005016781,MINAR1,ortholog_one2one,ENSGALG00000006519,KIAA1024,ortholog_one2one,ENSG00000169330,MINAR1,ortholog_one2one,ENSMUSG00000039313,Minar1,ortholog_one2one
ENSVKKG00000007481,CSRP1,ENSCPBG00000026341,CSRP1,ortholog_one2one,ENSCPRG00005004741,CSRP1,ortholog_one2one,ENSGALG00000000318,CSRP1,ortholog_one2one,ENSG00000159176,CSRP1,ortholog_one2one,ENSMUSG00000026421,Csrp1,ortholog_one2one
ENSVKKG00000016215,,ENSCPBG00000016295,,ortholog_one2one,ENSCPRG00005008239,,ortholog_one2one,ENSGALG00000002880,AARSD1,ortholog_one2one,"{'ENSG00000108825', 'ENSG00000266967'}","{'PTGES3L-AARSD1', 'AARSD1'}",ortholog_one2many,"{'ENSMUSG00000075528', 'ENSMUSG00000097239'}","{'Gm27029', 'Aarsd1'}",ortholog_one2many
ENSVKKG00000004766,SHCBP1L,ENSCPBG00000015754,SHCBP1L,ortholog_one2one,ENSCPRG00005013884,SHCBP1L,ortholog_one2one,,,,ENSG00000157060,SHCBP1L,ortholog_one2one,ENSMUSG00000042708,Shcbp1l,ortholog_one2one
ENSVKKG00000011975,ENTPD5,ENSCPBG00000026216,ENTPD5,ortholog_one2one,ENSCPRG00005004057,ENTPD5,ortholog_one2one,ENSGALG00000010202,ENTPD5,ortholog_one2one,ENSG00000187097,ENTPD5,ortholog_one2one,ENSMUSG00000021236,Entpd5,ortholog_one2one
