source,term_name,term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:MF,serine-type endopeptidase activity,GO:0004252,FALSE,0.00267851,2.572106674,180,1167,27,20195,"ENSG00000007038,ENSG00000010438,ENSG00000103023,ENSG00000122194,ENSG00000129437,ENSG00000129455,ENSG00000137648,ENSG00000137745,ENSG00000142515,ENSG00000167748,ENSG00000167749,ENSG00000167751,ENSG00000167754,ENSG00000167757,ENSG00000169035,ENSG00000186474,ENSG00000204983,ENSG00000258223,ENSG00000275896,ENSG00000139610,ENSG00000162438,ENSG00000168925,ENSG00000168928,ENSG00000196415,ENSG00000197561,ENSG00000205403,ENSG00000285330"
GO:MF,serine hydrolase activity,GO:0017171,FALSE,0.002946612,2.530677036,202,1167,29,20195,"ENSG00000007038,ENSG00000010438,ENSG00000103023,ENSG00000122194,ENSG00000129437,ENSG00000129455,ENSG00000137648,ENSG00000137745,ENSG00000142515,ENSG00000167748,ENSG00000167749,ENSG00000167751,ENSG00000167754,ENSG00000167757,ENSG00000169035,ENSG00000186474,ENSG00000204983,ENSG00000258223,ENSG00000275896,ENSG00000112812,ENSG00000139610,ENSG00000162438,ENSG00000168925,ENSG00000168928,ENSG00000175497,ENSG00000196415,ENSG00000197561,ENSG00000205403,ENSG00000285330"
GO:MF,protein-glutamine gamma-glutamyltransferase activity,GO:0003810,TRUE,0.003394148,2.469269171,10,1167,6,20195,"ENSG00000092295,ENSG00000124491,ENSG00000125780,ENSG00000163810,ENSG00000166948,ENSG00000286022"
GO:MF,protein tyrosine kinase binding,GO:1990782,TRUE,0.003893891,2.409616263,123,1167,21,20195,"ENSG00000148082,ENSG00000160691,ENSG00000185634,ENSG00000079385,ENSG00000105352,ENSG00000124467,ENSG00000170848,ENSG00000170956,ENSG00000183668,ENSG00000198053,ENSG00000221826,ENSG00000221878,ENSG00000231924,ENSG00000243137,ENSG00000273777,ENSG00000140678,ENSG00000110395,ENSG00000110697,ENSG00000196711,ENSG00000116824,ENSG00000160856"
GO:MF,immune receptor activity,GO:0140375,FALSE,0.004093274,2.387929137,143,1167,23,20195,"ENSG00000134830,ENSG00000142511,ENSG00000171049,ENSG00000171051,ENSG00000171860,ENSG00000187474,ENSG00000197405,ENSG00000214943,ENSG00000189108,ENSG00000232629,ENSG00000121797,ENSG00000121807,ENSG00000160791,ENSG00000163823,ENSG00000167633,ENSG00000179934,ENSG00000183625,ENSG00000183813,ENSG00000189013,ENSG00000196126,ENSG00000144648,ENSG00000168329,ENSG00000173578"
GO:MF,peptide binding,GO:0042277,FALSE,0.005792083,2.237165228,311,1167,38,20195,"ENSG00000211790,ENSG00000171049,ENSG00000110148,ENSG00000128310,ENSG00000163394,ENSG00000166573,ENSG00000172209,ENSG00000178015,ENSG00000129988,ENSG00000113108,ENSG00000163697,ENSG00000166313,ENSG00000124789,ENSG00000125675,ENSG00000126883,ENSG00000158553,ENSG00000174946,ENSG00000183695,ENSG00000185823,ENSG00000196313,ENSG00000221900,ENSG00000272391,ENSG00000120088,ENSG00000132671,ENSG00000169760,ENSG00000196126,ENSG00000196262,ENSG00000198502,ENSG00000236334,ENSG00000263353,ENSG00000270339,ENSG00000271567,ENSG00000279782,ENSG00000158473,ENSG00000158477,ENSG00000158481,ENSG00000158485,ENSG00000158488"
GO:MF,N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity,GO:0050510,TRUE,0.005966079,2.224311024,4,1167,4,20195,"ENSG00000033100,ENSG00000123989,ENSG00000131873,ENSG00000198108"
GO:MF,testosterone 6-beta-hydroxylase activity,GO:0050649,TRUE,0.005966079,2.224311024,4,1167,4,20195,"ENSG00000021461,ENSG00000106258,ENSG00000160868,ENSG00000160870"
GO:MF,N-formyl peptide receptor activity,GO:0004982,TRUE,0.005966079,2.224311024,4,1167,4,20195,"ENSG00000142511,ENSG00000171049,ENSG00000171051,ENSG00000187474"
GO:MF,2'-5'-oligoadenylate synthetase activity,GO:0001730,TRUE,0.005966079,2.224311024,4,1167,4,20195,"ENSG00000089127,ENSG00000111331,ENSG00000111335,ENSG00000135114"
GO:MF,bile acid transmembrane transporter activity,GO:0015125,FALSE,0.006749142,2.170751408,21,1167,8,20195,"ENSG00000100652,ENSG00000125255,ENSG00000126903,ENSG00000145248,ENSG00000145283,ENSG00000253598,ENSG00000079385,ENSG00000163959"
GO:MF,secondary active monocarboxylate transmembrane transporter activity,GO:0015355,FALSE,0.008191615,2.086630468,16,1167,7,20195,"ENSG00000100652,ENSG00000125255,ENSG00000126903,ENSG00000145248,ENSG00000145283,ENSG00000253598,ENSG00000118596"
GO:MF,carboxylic acid binding,GO:0031406,FALSE,0.009987214,2.00055566,204,1167,28,20195,"ENSG00000186188,ENSG00000079557,ENSG00000080546,ENSG00000081051,ENSG00000130766,ENSG00000149212,ENSG00000163631,ENSG00000166900,ENSG00000007908,ENSG00000105366,ENSG00000105383,ENSG00000105492,ENSG00000129450,ENSG00000142512,ENSG00000161640,ENSG00000168995,ENSG00000170890,ENSG00000254415,ENSG00000254521,ENSG00000268500,ENSG00000105695,ENSG00000135766,ENSG00000145451,ENSG00000162444,ENSG00000179213,ENSG00000196262,ENSG00000287856,ENSG00000241635"
GO:MF,monocarboxylate:sodium symporter activity,GO:0140161,FALSE,0.013504931,1.869507622,12,1167,6,20195,"ENSG00000100652,ENSG00000125255,ENSG00000126903,ENSG00000145248,ENSG00000145283,ENSG00000253598"
GO:MF,amide binding,GO:0033218,FALSE,0.014467156,1.839616841,397,1167,44,20195,"ENSG00000211790,ENSG00000171049,ENSG00000110148,ENSG00000128310,ENSG00000163394,ENSG00000166573,ENSG00000172209,ENSG00000178015,ENSG00000100979,ENSG00000129988,ENSG00000113108,ENSG00000163697,ENSG00000166313,ENSG00000088832,ENSG00000119782,ENSG00000124789,ENSG00000125675,ENSG00000126883,ENSG00000158553,ENSG00000174946,ENSG00000183695,ENSG00000185823,ENSG00000186074,ENSG00000196313,ENSG00000221900,ENSG00000272391,ENSG00000105695,ENSG00000120088,ENSG00000132671,ENSG00000155368,ENSG00000169760,ENSG00000196126,ENSG00000196262,ENSG00000198502,ENSG00000236334,ENSG00000263353,ENSG00000270339,ENSG00000271567,ENSG00000279782,ENSG00000158473,ENSG00000158477,ENSG00000158481,ENSG00000158485,ENSG00000158488"
GO:MF,NAD+-protein ADP-ribosyltransferase activity,GO:1990404,TRUE,0.01465889,1.833898917,23,1167,8,20195,"ENSG00000137817,ENSG00000138617,ENSG00000151883,ENSG00000173193,ENSG00000111339,ENSG00000129744,ENSG00000156219,ENSG00000167311"
GO:MF,NAD+ ADP-ribosyltransferase activity,GO:0003950,TRUE,0.020877474,1.680322053,24,1167,8,20195,"ENSG00000137817,ENSG00000138617,ENSG00000151883,ENSG00000173193,ENSG00000111339,ENSG00000129744,ENSG00000156219,ENSG00000167311"
GO:MF,G protein-coupled amine receptor activity,GO:0008227,FALSE,0.025238707,1.597932897,46,1167,11,20195,"ENSG00000181499,ENSG00000171942,ENSG00000172519,ENSG00000186723,ENSG00000171936,ENSG00000176231,ENSG00000181072,ENSG00000135569,ENSG00000146378,ENSG00000196639,ENSG00000146399"
GO:MF,structural constituent of cytoskeleton,GO:0005200,TRUE,0.027176179,1.565811603,109,1167,18,20195,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000066032,ENSG00000075624,ENSG00000140416,ENSG00000184009,ENSG00000137267,ENSG00000137285,ENSG00000171346,ENSG00000026025,ENSG00000058453,ENSG00000101162,ENSG00000196126,ENSG00000243910"
GO:MF,nerve growth factor receptor binding,GO:0005163,TRUE,0.028455811,1.545829037,5,1167,4,20195,"ENSG00000134259,ENSG00000176697,ENSG00000185652,ENSG00000225950"
GO:MF,estrogen 2-hydroxylase activity,GO:0101021,TRUE,0.028455811,1.545829037,5,1167,4,20195,"ENSG00000140465,ENSG00000140505,ENSG00000160868,ENSG00000160870"
GO:MF,taste receptor activity,GO:0008527,FALSE,0.039984513,1.398108191,26,1167,8,20195,"ENSG00000186188,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000169777,ENSG00000221937,ENSG00000236398,ENSG00000257138"
GO:MF,bitter taste receptor activity,GO:0033038,FALSE,0.0452429,1.34444957,20,1167,7,20195,"ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000169777,ENSG00000221937,ENSG00000236398,ENSG00000257138"
GO:BP,G protein-coupled receptor signaling pathway,GO:0007186,TRUE,1.10E-29,28.96022932,1253,1156,178,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000134830,ENSG00000140030,ENSG00000142511,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000171049,ENSG00000171051,ENSG00000171860,ENSG00000175398,ENSG00000177464,ENSG00000179919,ENSG00000181104,ENSG00000182162,ENSG00000187474,ENSG00000197405,ENSG00000206474,ENSG00000214943,ENSG00000279000,ENSG00000110148,ENSG00000128310,ENSG00000163394,ENSG00000166573,ENSG00000171942,ENSG00000172209,ENSG00000172519,ENSG00000178015,ENSG00000186188,ENSG00000186723,ENSG00000186867,ENSG00000243729,ENSG00000143933,ENSG00000160014,ENSG00000163686,ENSG00000198668,ENSG00000103154,ENSG00000125730,ENSG00000126251,ENSG00000126262,ENSG00000126266,ENSG00000148215,ENSG00000154165,ENSG00000166368,ENSG00000169208,ENSG00000170128,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000173080,ENSG00000178358,ENSG00000182634,ENSG00000185897,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000127920,ENSG00000127928,ENSG00000129437,ENSG00000138271,ENSG00000138835,ENSG00000149295,ENSG00000166913,ENSG00000167083,ENSG00000167754,ENSG00000170255,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000172935,ENSG00000172938,ENSG00000174944,ENSG00000174946,ENSG00000174957,ENSG00000175514,ENSG00000176231,ENSG00000177174,ENSG00000179817,ENSG00000179826,ENSG00000180475,ENSG00000181072,ENSG00000182170,ENSG00000183695,ENSG00000184350,ENSG00000184933,ENSG00000197532,ENSG00000204687,ENSG00000221813,ENSG00000242616,ENSG00000063176,ENSG00000120088,ENSG00000121797,ENSG00000121807,ENSG00000126778,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000132518,ENSG00000132671,ENSG00000135569,ENSG00000143919,ENSG00000145451,ENSG00000146378,ENSG00000160791,ENSG00000163421,ENSG00000163823,ENSG00000164120,ENSG00000164849,ENSG00000164930,ENSG00000169777,ENSG00000173250,ENSG00000179934,ENSG00000182631,ENSG00000183625,ENSG00000183813,ENSG00000184588,ENSG00000185899,ENSG00000196639,ENSG00000213903,ENSG00000213906,ENSG00000221855,ENSG00000221937,ENSG00000236398,ENSG00000257138,ENSG00000263715,ENSG00000144648,ENSG00000146399,ENSG00000168329,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000173578,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000255307"
GO:BP,sensory perception of chemical stimulus,GO:0007606,FALSE,1.05E-26,25.9795394,503,1156,100,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000197405,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186188,ENSG00000186723,ENSG00000243729,ENSG00000148215,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000110881,ENSG00000149295,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000111319,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000131686,ENSG00000135569,ENSG00000165533,ENSG00000169777,ENSG00000174483,ENSG00000185899,ENSG00000221855,ENSG00000221937,ENSG00000236398,ENSG00000257138,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000255307"
GO:BP,detection of chemical stimulus,GO:0009593,FALSE,3.47E-26,25.45955404,483,1156,97,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186188,ENSG00000186723,ENSG00000243729,ENSG00000129988,ENSG00000143933,ENSG00000160014,ENSG00000187908,ENSG00000198668,ENSG00000148215,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000131686,ENSG00000169777,ENSG00000221937,ENSG00000224389,ENSG00000236398,ENSG00000257138,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000255307"
GO:BP,detection of chemical stimulus involved in sensory perception,GO:0050907,FALSE,5.15E-25,24.28859963,445,1156,91,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186188,ENSG00000186723,ENSG00000243729,ENSG00000148215,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000131686,ENSG00000169777,ENSG00000221937,ENSG00000236398,ENSG00000257138,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000255307"
GO:BP,detection of chemical stimulus involved in sensory perception of smell,GO:0050911,FALSE,1.92E-22,21.71647522,399,1156,82,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186723,ENSG00000243729,ENSG00000148215,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000255307"
GO:BP,sensory perception of smell,GO:0007608,FALSE,2.03E-22,21.69329837,426,1156,85,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186723,ENSG00000243729,ENSG00000148215,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000149295,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000165533,ENSG00000174483,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000255307"
GO:BP,detection of stimulus,GO:0051606,FALSE,3.89E-22,21.40979894,651,1156,108,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186188,ENSG00000186723,ENSG00000243729,ENSG00000129988,ENSG00000143933,ENSG00000160014,ENSG00000187908,ENSG00000198668,ENSG00000135355,ENSG00000148215,ENSG00000155657,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000127928,ENSG00000167083,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000008710,ENSG00000110697,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000131686,ENSG00000132518,ENSG00000143919,ENSG00000169777,ENSG00000196126,ENSG00000221937,ENSG00000224389,ENSG00000236398,ENSG00000257138,ENSG00000158473,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000242866,ENSG00000255307"
GO:BP,detection of stimulus involved in sensory perception,GO:0050906,FALSE,2.37E-21,20.62531847,516,1156,93,21110,"ENSG00000178586,ENSG00000182083,ENSG00000189181,ENSG00000169214,ENSG00000181499,ENSG00000181803,ENSG00000196099,ENSG00000221931,ENSG00000225781,ENSG00000255804,ENSG00000166363,ENSG00000170683,ENSG00000170782,ENSG00000170790,ENSG00000175398,ENSG00000179919,ENSG00000206474,ENSG00000279000,ENSG00000171942,ENSG00000172519,ENSG00000186188,ENSG00000186723,ENSG00000243729,ENSG00000135355,ENSG00000148215,ENSG00000166368,ENSG00000169208,ENSG00000170605,ENSG00000172377,ENSG00000172640,ENSG00000178358,ENSG00000182634,ENSG00000186440,ENSG00000186509,ENSG00000186513,ENSG00000196248,ENSG00000197309,ENSG00000197591,ENSG00000198674,ENSG00000234560,ENSG00000236981,ENSG00000254737,ENSG00000255582,ENSG00000256574,ENSG00000279051,ENSG00000171936,ENSG00000172289,ENSG00000172772,ENSG00000174957,ENSG00000176231,ENSG00000177174,ENSG00000180475,ENSG00000184933,ENSG00000197532,ENSG00000221813,ENSG00000127364,ENSG00000127366,ENSG00000128519,ENSG00000131686,ENSG00000169777,ENSG00000221937,ENSG00000236398,ENSG00000257138,ENSG00000169327,ENSG00000172320,ENSG00000172324,ENSG00000172362,ENSG00000172365,ENSG00000172459,ENSG00000172769,ENSG00000176495,ENSG00000181273,ENSG00000181518,ENSG00000181609,ENSG00000181616,ENSG00000181785,ENSG00000187747,ENSG00000196098,ENSG00000196119,ENSG00000196578,ENSG00000197786,ENSG00000197938,ENSG00000198283,ENSG00000206536,ENSG00000221996,ENSG00000230301,ENSG00000231192,ENSG00000231861,ENSG00000232382,ENSG00000233412,ENSG00000236032,ENSG00000242866,ENSG00000255307"
