lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
RNF122,1.900410891,0.830779802,1,0.004958678,0.000978953,RNF122
HIST2H2AC_1,1.276074886,0.831005651,1,0.01707989,0.013215859,no
SSH2,0.353054017,0.831367038,1,0.022038567,0.018110622,SSH2
ZBTB33,0.369781166,0.83153645,1,0.061157025,0.058247675,ZBTB33
ACVR1,1.534886003,0.832101214,1,0.008815427,0.004894763,ACVR1
DDR1,1.655032873,0.832191585,1,0.008815427,0.004894763,DDR1
MYSM1,0.18239525,0.833016317,1,0.09476584,0.092021537,MYSM1
ENSVKKG00000014536,1.552487493,0.833038915,1,0.012672176,0.008810573,no
VRK2,3.902257204,0.833310101,1,0.004407713,0.000489476,VRK2
GFM2,0.840673089,0.833445702,1,0.020936639,0.017131669,GFM2
MRPL23,0.041067582,0.833603909,1,0.052341598,0.04845815,MRPL23
LSM5,0.116594926,0.833649112,1,0.123966942,0.121390113,LSM5
NSA2,0.017822001,0.834451561,1,0.603856749,0.631913852,NSA2
RBM12B,0.316615582,0.8345759,1,0.107438017,0.106216349,RBM12B
HCCS,0.164605558,0.834937636,1,0.062809917,0.059226628,HCCS
ENSVKKG00000018472,1.707960129,0.835028075,1,0.008264463,0.004405286,no
FN3KRP,0.589771628,0.835457692,1,0.012672176,0.008810573,FN3KRP
SCAP_1,0.548133135,0.835729054,1,0.012672176,0.008810573,no
HEG1,21.72583199,0.835955205,1,0.003856749,0,HEG1
PGF,20.91112328,0.835955205,1,0.003856749,0,PGF
SYN1,21.74933243,0.835955205,1,0.003856749,0,SYN1
PML_2,0.422905326,0.836916494,1,0.016528926,0.012726383,no
ENSVKKG00000002448,0.721884429,0.837176649,1,0.012121212,0.008321096,no
CITED4,0.297491968,0.837357638,1,0.07768595,0.075379344,CITED4
FHL1,1.550566792,0.837708327,1,0.007713499,0.00391581,FHL1
RNF10,0.022790521,0.837991164,1,0.629201102,0.652961331,RNF10
TMEM168,0.092086546,0.838115619,1,0.192837466,0.193832599,TMEM168
OLFM4_2,1.115071535,0.838138248,1,0.007713499,0.00391581,no
NSUN3,0.369052291,0.838353227,1,0.049035813,0.045521292,NSUN3
PLEKHG2,1.133946538,0.838409802,1,0.007713499,0.00391581,PLEKHG2
NIPSNAP1,0.217568561,0.838556902,1,0.042424242,0.038668625,NIPSNAP1
MANF,-0.017259337,0.838998235,1,0.836363636,0.861478218,MANF
DUSP4,0.616398633,0.83905482,1,0.015977961,0.012236907,DUSP4
PRR12_2,0.621766329,0.83937171,1,0.02369146,0.020068527,no
MCCC2,0.192783877,0.839915012,1,0.173553719,0.175721977,MCCC2
PDE4DIP_2,0.472427279,0.840050849,1,0.020385675,0.016642193,no
ELK1,0.191377431,0.840073489,1,0.020936639,0.017131669,ELK1
SMIM19,0.284887761,0.840265934,1,0.033608815,0.029858052,SMIM19
ILF2_2,1.702569485,0.840594246,1,0.007162534,0.003426334,no
ENSVKKG00000006319,0.82072407,0.840718785,1,0.015426997,0.01174743,no
ZBTB2,0.254705042,0.840865973,1,0.062258953,0.059226628,ZBTB2
PPP1R12C_1,0.615489244,0.840956553,1,0.019283747,0.01566324,no
PRKD2,0.350647926,0.84134154,1,0.015977961,0.012236907,PRKD2
ERCC6,0.287281752,0.842122956,1,0.106887052,0.105726872,ERCC6
HID1,0.411924213,0.842360809,1,0.027548209,0.023984337,HID1
RNF39_23,0.874612272,0.842530712,1,0.023140496,0.01957905,no
JOSD1,0.285496652,0.843029139,1,0.031955923,0.028389623,JOSD1
ENSVKKG00000003047,0.386764556,0.843267047,1,0.05399449,0.050905531,no
TMEM214,0.25816828,0.84342566,1,0.070523416,0.0680372,TMEM214
TTC8_1,0.779362917,0.843652261,1,0.011019284,0.007342144,no
ENSVKKG00000011379,1.221848488,0.843686252,1,0.00661157,0.002936858,no
TMEM260,0.8771258,0.843924199,1,0.011019284,0.007342144,TMEM260
AP1M1,0.217662126,0.844411468,1,0.04077135,0.037200196,AP1M1
ENSVKKG00000006665,0.234583184,0.844592793,1,0.173553719,0.177190406,no
VPS16_2,0.217327967,0.84478546,1,0.173002755,0.175721977,no
ABHD6,0.205780581,0.845023473,1,0.070523416,0.067547724,ABHD6
ACTR1B,0.224335119,0.845091479,1,0.096969697,0.094958395,ACTR1B
TSEN2,0.381039679,0.84523883,1,0.014876033,0.011257954,TSEN2
MEPCE,0.893853426,0.845261499,1,0.01046832,0.006852668,MEPCE
BCL7B,0.386872917,0.845556219,1,0.026997245,0.02349486,BCL7B
SEPT10,0.828896821,0.845556219,1,0.01046832,0.006852668,no
ENSVKKG00000010302,0.32537201,0.845624234,1,0.019283747,0.01566324,no
ZBTB14,0.338093132,0.845771604,1,0.023140496,0.01957905,ZBTB14
RLN3_1,1.812381864,0.845987002,1,0.006060606,0.002447381,no
IKBKG,0.079622179,0.845998339,1,0.155371901,0.154674498,IKBKG
MR1_17,-0.035607003,0.846134385,1,0.170247934,0.167890357,no
CCDC122,1.306895375,0.846168398,1,0.006060606,0.002447381,CCDC122
RTN4RL2,1.3728894,0.846191073,1,0.006060606,0.002447381,RTN4RL2
TAF4B,0.926807404,0.846236423,1,0.006060606,0.002447381,TAF4B
CREG2,1.196154594,0.846349802,1,0.006060606,0.002447381,CREG2
TMPRSS12_6,0.800348401,0.846372478,1,0.006060606,0.002447381,no
ENSVKKG00000009496,0.461054564,0.846735313,1,0.066115702,0.063631914,no
KCTD5,0.214428619,0.846837366,1,0.039669421,0.036221243,KCTD5
RAB43,0.414899439,0.847551809,1,0.022589532,0.019089574,RAB43
SEMA4A_2,0.883542717,0.847755959,1,0.009917355,0.006363191,no
ENKUR_1,0.366444468,0.848300409,1,0.009917355,0.006363191,no
ASXL2,0.449974656,0.848379813,1,0.014325069,0.010768478,ASXL2
PDHX,0.213459745,0.848640726,1,0.067217631,0.065100343,PDHX
ARC,1.687497497,0.848652071,1,0.005509642,0.001957905,ARC
ENSVKKG00000010084,0.553251982,0.84886762,1,0.009917355,0.006363191,no
TOM1L2,0.175808191,0.848935691,1,0.161983471,0.162016642,TOM1L2
NPHP1,0.688263953,0.848935691,1,0.009917355,0.006363191,NPHP1
RNF115,0.889533579,0.848981072,1,0.018181818,0.014684288,RNF115
SLC39A14,0.480608374,0.849026454,1,0.026446281,0.023005384,SLC39A14
ABCD4,0.62157017,0.849049145,1,0.025344353,0.022026432,ABCD4
TRIM10_2,0.459407002,0.849230677,1,0.018181818,0.014684288,no
WSB2_2,0.299435765,0.849366831,1,0.018732782,0.015173764,no
DYNC2H1,0.545939982,0.849548378,1,0.018181818,0.014684288,DYNC2H1
KIF7,0.64388895,0.849866103,1,0.033057851,0.029858052,KIF7
KLHDC8B,1.06425035,0.85020655,1,0.009366391,0.005873715,KLHDC8B
CTPS2,0.281447262,0.850240596,1,0.042424242,0.039158101,CTPS2
TPRN,1.367052794,0.85029734,1,0.009366391,0.005873715,TPRN
KIF5B,0.063633963,0.850388133,1,0.572451791,0.597650514,KIF5B
ENC1,0.429789335,0.850558374,1,0.022038567,0.018600098,ENC1
RNF41,0.16621232,0.851057789,1,0.225344353,0.233480176,RNF41
PLEKHG1,2.259214163,0.851114545,1,0.004958678,0.001468429,PLEKHG1
NRP2,2.313507795,0.85115995,1,0.004958678,0.001468429,NRP2
C8G,2.87101841,0.85115995,1,0.004958678,0.001468429,C8G
GOLIM4,0.395939648,0.851216707,1,0.061707989,0.059226628,GOLIM4
XRCC1_1,0.370345056,0.851228058,1,0.041873278,0.038668625,no
ENSVKKG00000006694,0.789949775,0.851296167,1,0.021487603,0.018110622,no
SYNM,2.124057293,0.851296167,1,0.004958678,0.001468429,SYNM
ABAT_2,1.222766995,0.851386982,1,0.004958678,0.001468429,no
EGFR,0.93975085,0.85143239,1,0.004958678,0.001468429,EGFR
SULT1C2,0.835948825,0.851443742,1,0.01322314,0.009789525,SULT1C2
ENSVKKG00000007575,1.289848804,0.851477798,1,0.004958678,0.001468429,no
NLRP12_2,0.397367179,0.851500502,1,0.009366391,0.005873715,no
TSPAN8,0.589438498,0.85179567,1,0.021487603,0.018110622,TSPAN8
KIAA0391,0.418996692,0.851807024,1,0.105785124,0.105726872,no
MAP3K2,0.159138054,0.851863789,1,0.114049587,0.112090064,MAP3K2
DHRS7,0.021073302,0.851988676,1,0.606060606,0.6309349,DHRS7
CDC16,0.228909805,0.853260465,1,0.099724518,0.097895252,CDC16
CLOCK,0.367371947,0.85331725,1,0.075482094,0.073910915,CLOCK
SDE2,0.098533221,0.853567114,1,0.310192837,0.322564856,SDE2
MED20,0.316417962,0.853726126,1,0.099724518,0.098384728,MED20
RIN2_2,0.812174141,0.853726126,1,0.008815427,0.005384239,no
NKX3-1,2.81486249,0.853873785,1,0.004407713,0.000978953,NKX3-1
PLB1,2.669874191,0.853919219,1,0.004407713,0.000978953,PLB1
TLR7,1.990283608,0.853964655,1,0.004407713,0.000978953,TLR7
UQCRC1,0.071629092,0.854055526,1,0.417630854,0.43318649,UQCRC1
FAM133B,0.195378855,0.854100963,1,0.037465565,0.034263338,FAM133B
CEP135_1,0.024099234,0.854237276,1,0.022589532,0.019089574,no
HSPD1,0.04563095,0.854498554,1,0.516253444,0.546744983,HSPD1
ENSVKKG00000006760,0.887698889,0.854543995,1,0.012672176,0.009300049,no
TFAP2C,0.400060266,0.854748487,1,0.01707989,0.013705335,TFAP2C
RGS9BP,0.300356597,0.855043881,1,0.025895317,0.022515908,RGS9BP
CNNM3,0.55710274,0.855623367,1,0.020936639,0.017621145,CNNM3
RRP1B,0.119159631,0.855657457,1,0.347658402,0.366617719,RRP1B
ENSVKKG00000000876,0.622150302,0.855839274,1,0.012672176,0.009300049,no
TMEM140,0.908395529,0.85624839,1,0.008264463,0.004894763,TMEM140
ENSVKKG00000009729,0.526515186,0.85627112,1,0.008264463,0.004894763,no
CMYA5,0.638935626,0.856362041,1,0.038567493,0.035731767,CMYA5
BBS10,4.292854309,0.856452963,1,0.003856749,0.000489476,BBS10
ENSVKKG00000014989,2.517616987,0.856543887,1,0.003856749,0.000489476,no
DLL4,2.75139308,0.856566619,1,0.003856749,0.000489476,DLL4
TMEM30B,2.834043741,0.85658935,1,0.003856749,0.000489476,TMEM30B
CREBL2,0.085695341,0.857066739,1,0.273278237,0.279490945,CREBL2
ALG10,0.118171886,0.857078106,1,0.037465565,0.034263338,ALG10
KLHL7,0.396255463,0.857350924,1,0.058402204,0.055800294,KLHL7
ENSVKKG00000014149,0.308929175,0.857453235,1,0.020936639,0.017621145,no
GAB2,0.799109221,0.857521444,1,0.015977961,0.012726383,GAB2
PLSCR1_1,0.713024199,0.85852196,1,0.007713499,0.004405286,no
PRKAA1,0.338684857,0.858544701,1,0.05399449,0.051395007,PRKAA1
ENSVKKG00000015119,0.390918851,0.858658411,1,0.039669421,0.03671072,no
ENSVKKG00000010638,0.325482965,0.858681154,1,0.016528926,0.013215859,no
L3MBTL2,0.514262378,0.858726639,1,0.024242424,0.021047479,no
PICALM,0.071203254,0.85873801,1,0.541597796,0.563387176,PICALM
ZNF219,0.539525688,0.859045047,1,0.007713499,0.004405286,ZNF219
ARSI,21.70039558,0.859124653,1,0.003305785,0,ARSI
SMPX,21.15021324,0.859124653,1,0.003305785,0,SMPX
ABHD16B_1,21.37115669,0.859124653,1,0.003305785,0,no
ENSVKKG00000006386,22.10728455,0.859124653,1,0.003305785,0,no
N6AMT1,0.499195099,0.859340733,1,0.020385675,0.017131669,no
SPAG7,0.076543912,0.85947721,1,0.541597796,0.57072932,SPAG7
MED24,0.260848075,0.859716055,1,0.12892562,0.129221733,MED24
PRMT9,0.414644986,0.859727429,1,0.046280992,0.043563387,PRMT9
LMBR1,0.619276643,0.860682938,1,0.011570248,0.008321096,LMBR1
MR1_16,1.241905093,0.861229036,1,0.007162534,0.00391581,no
SLC28A3,1.103601575,0.861342814,1,0.007162534,0.00391581,SLC28A3
MPST,0.268204778,0.861342814,1,0.031955923,0.028879099,MPST
MED22,1.396690607,0.86136557,1,0.007162534,0.00391581,MED22
E2F6,0.096766531,0.861524866,1,0.024242424,0.021047479,E2F6
MCOLN3,-0.004244803,0.861638652,1,0.083746556,0.080274107,MCOLN3
ENSVKKG00000009244,-0.116192281,0.862116585,1,0.007162534,0.00391581,no
PTAR1,0.065809332,0.862389712,1,0.041873278,0.038668625,PTAR1
TMEM259,0.346929014,0.862594568,1,0.038016529,0.035242291,TMEM259
B3GALTL,0.720707774,0.862970162,1,0.011019284,0.00783162,no
ENSVKKG00000011664,0.614699006,0.863277489,1,0.019283747,0.016152717,no
LRIG2,0.083331309,0.863334403,1,0.035812672,0.032794909,LRIG2
TSACC,0.919107854,0.863539302,1,0.011019284,0.00783162,TSACC
VASP,0.233920366,0.86359622,1,0.032506887,0.029368576,VASP
C2ORF43,0.454286098,0.863937742,1,0.019283747,0.016152717,no
DCUN1D3,0.080871552,0.863983281,1,0.225344353,0.232011747,DCUN1D3
POP5,1.437480211,0.864051589,1,0.00661157,0.003426334,POP5
TBCEL_1,0.484036565,0.864495617,1,0.011019284,0.00783162,no
CEACAM19,0.414699912,0.86472334,1,0.011019284,0.00783162,CEACAM19
ENSVKKG00000008042,-0.126127124,0.864973849,1,0.065013774,0.061184533,no
TOX4,0.036268603,0.865201596,1,0.388980716,0.404796867,TOX4
INPP4A,0.295121372,0.865440742,1,0.031404959,0.028389623,INPP4A
PRKAR1A,0.066998892,0.865736845,1,0.340495868,0.354380813,PRKAR1A
SLC10A7,-0.066886939,0.865771012,1,0.038567493,0.035242291,SLC10A7
OGT_2,0.305729836,0.865782401,1,0.028099174,0.024963289,no
BRINP1,2.325442076,0.866260766,1,0.006060606,0.002936858,BRINP1
PHKA1,0.43410185,0.866306327,1,0.01046832,0.007342144,PHKA1
REPS1,0.262235075,0.866408841,1,0.109641873,0.109153206,REPS1
MAP3K3,0.195864603,0.866420232,1,0.032506887,0.029368576,MAP3K3
FFAR2_1,0.97807008,0.86673918,1,0.006060606,0.002936858,no
DNAL4,0.756855547,0.866761963,1,0.018181818,0.015173764,DNAL4
DVL3,0.116407372,0.867012581,1,0.122865014,0.121879589,DVL3
DVL2,0.709479213,0.867080934,1,0.014325069,0.011257954,DVL2
ABCF3,0.283571064,0.867149287,1,0.006060606,0.002936858,ABCF3
STMN1,0.205289379,0.867901244,1,0.04738292,0.04454234,STMN1
METTL1,-0.070680656,0.868129134,1,0.029201102,0.025942242,METTL1
TPP1,0.140399367,0.868653321,1,0.014325069,0.011257954,TPP1
RNF39_19,0.319244355,0.86874449,1,0.014325069,0.011257954,no
LITAF,0.08600907,0.868824264,1,0.045179063,0.042094958,no
PATZ1,0.413865507,0.86924595,1,0.037465565,0.034752814,PATZ1
CRB2,0.990082622,0.86933713,1,0.005509642,0.002447381,CRB2
PTK2B,0.285762936,0.869610681,1,0.030853994,0.027900147,PTK2B
PEX6,0.182542592,0.869827253,1,0.146556474,0.148311307,PEX6
HEMK1,0.335418642,0.870078033,1,0.041873278,0.039158101,HEMK1
TUFM,0.088592164,0.870237628,1,0.343250689,0.354870289,TUFM
GREB1L,0.333988577,0.870750645,1,0.018181818,0.015173764,GREB1L
CDC14B,0.247960314,0.871104088,1,0.034710744,0.031815957,CDC14B
COMMD10,0.221480832,0.871138294,1,0.170247934,0.174743025,COMMD10
ENSVKKG00000005163,0.866811275,0.87122951,1,0.009366391,0.006363191,no
TMCO3,0.174419612,0.871263716,1,0.186225895,0.189427313,TMCO3
ENSVKKG00000007961,1.3018713,0.871297923,1,0.009366391,0.006363191,no
ARHGAP17,0.282471508,0.871719825,1,0.072176309,0.069995105,ARHGAP17
ENSVKKG00000000751,0.100391991,0.871799648,1,0.026446281,0.02349486,no
ENSVKKG00000017791,1.583628774,0.871890877,1,0.004958678,0.001957905,no
MGAT4D,1.607272983,0.871913684,1,0.004958678,0.001957905,MGAT4D
FCGBP_4,1.222315192,0.871936492,1,0.004958678,0.001957905,no
PYR5,1.908082366,0.871959299,1,0.004958678,0.001957905,no
MLKL,0.636933625,0.871982107,1,0.021487603,0.018600098,MLKL
E2F7,1.502423286,0.872027723,1,0.004958678,0.001957905,E2F7
SPATA5L1,0.624561727,0.872084743,1,0.017630854,0.014684288,SPATA5L1
DLL3,1.229025722,0.872141764,1,0.004958678,0.001957905,no
ANLN,0.839975178,0.872255807,1,0.004958678,0.001957905,ANLN
GLE1,0.250298232,0.872392663,1,0.069421488,0.067058248,GLE1
ICK,0.799661696,0.872597955,1,0.01322314,0.010279001,no
MGRN1,0.320813447,0.873099813,1,0.036914601,0.034263338,MGRN1
ZC3H12C,0.223516732,0.873179659,1,0.026446281,0.02349486,ZC3H12C
MIEN1,0.594584405,0.873601724,1,0.01322314,0.010279001,MIEN1
REXO1_2,0.19659996,0.873658762,1,0.147107438,0.149290259,no
CSRNP2,0.354730099,0.873704393,1,0.021487603,0.018600098,CSRNP2
ABHD11,0.179541156,0.873795657,1,0.096969697,0.095447871,ABHD11
TFR2,0.764760494,0.873864106,1,0.008815427,0.005873715,TFR2
TAZ,0.310334414,0.873978189,1,0.025344353,0.022515908,TAZ
IMP3,0.860967755,0.874137911,1,0.008815427,0.005873715,IMP3
PPHLN1,0.373199463,0.874194955,1,0.032506887,0.029858052,no
ENSVKKG00000013887,2.690763235,0.874331865,1,0.004407713,0.001468429,no
MYO1B,2.682723522,0.87442314,1,0.004407713,0.001468429,MYO1B
USP30,2.332286119,0.874491598,1,0.004407713,0.001468429,USP30
ZCCHC3_4,1.963580489,0.874491598,1,0.004407713,0.001468429,no
TRIM41_2,1.638459563,0.874537237,1,0.004407713,0.001468429,no
TMEM70_2,0.080820635,0.874537237,1,0.240220386,0.24473813,no
SH2B1,1.569557428,0.874674156,1,0.004407713,0.001468429,SH2B1
TRIM69_1,0.925156653,0.874719797,1,0.004407713,0.001468429,no
SLC35A3,0.276527166,0.874776848,1,0.036914601,0.034263338,SLC35A3
MS4A15_1,-0.046149146,0.87484531,1,0.360881543,0.362212433,no
ENSVKKG00000001375,0.269189119,0.874868131,1,0.026446281,0.02349486,no
PDE3A,1.670303822,0.875792469,1,0.008264463,0.005384239,PDE3A
TEX9,0.455787838,0.875906597,1,0.020936639,0.018110622,TEX9
PACSIN3,1.450874686,0.876180513,1,0.008264463,0.005384239,PACSIN3
DYX1C1,0.248176277,0.876237581,1,0.089807163,0.088105727,no
RNF139,0.010186449,0.876694147,1,0.058402204,0.055800294,RNF139
ENSVKKG00000008614,0.782302678,0.876705562,1,0.008264463,0.005384239,no
ENSVKKG00000018313,2.832088709,0.877093676,1,0.003856749,0.000978953,no
EPPIN_2,2.155004501,0.877162169,1,0.003856749,0.000978953,no
TMPRSS12_7,2.350234032,0.877185001,1,0.003856749,0.000978953,no
ENSVKKG00000017344,1.777913451,0.877185001,1,0.003856749,0.000978953,no
GBP6_4,1.733394384,0.877207833,1,0.003856749,0.000978953,no
ENSVKKG00000009547,1.777086735,0.877207833,1,0.003856749,0.000978953,no
SEC14L1,0.045841787,0.877207833,1,0.503581267,0.525697504,SEC14L1
CYP2G1,1.646927595,0.877230664,1,0.003856749,0.000978953,no
P2RX3,1.804084063,0.877276328,1,0.003856749,0.000978953,P2RX3
DMWD,0.425427139,0.877367656,1,0.008264463,0.005384239,DMWD
ATP8A1,0.133659124,0.877470403,1,0.071625344,0.069016153,ATP8A1
ENSVKKG00000007459,0.339998364,0.877481819,1,0.008264463,0.005384239,no
LIPN,0.017839558,0.877869992,1,0.34214876,0.343612335,LIPN
GAS2L3,0.340750605,0.878372378,1,0.028650138,0.025942242,GAS2L3
U2SURP,0.103564315,0.878418052,1,0.418181818,0.439549682,U2SURP
APEX1,0.306028545,0.878463726,1,0.113498623,0.113558492,APEX1
MYD88,0.210347652,0.878532238,1,0.151515152,0.153695546,MYD88
NUP210,0.665452778,0.878646427,1,0.012121212,0.009300049,NUP210
ENSVKKG00000006886,0.40219596,0.878714941,1,0.024793388,0.022026432,no
ARL13B,0.19322589,0.87873778,1,0.090358127,0.089574156,ARL13B
AVL9,0.059573267,0.878851973,1,0.029201102,0.026431718,AVL9
PYGM,0.719743967,0.87894333,1,0.012121212,0.009300049,PYGM
DNALI1,0.557444751,0.879046108,1,0.015977961,0.013215859,DNALI1
CLASP2,0.112323485,0.879091787,1,0.260606061,0.268722467,CLASP2
ENSVKKG00000017538,0.917096257,0.879091787,1,0.007713499,0.004894763,no
EIF2D,0.370377868,0.879400136,1,0.080991736,0.07978463,EIF2D
ENSVKKG00000005518,0.861406982,0.879548607,1,0.007713499,0.004894763,no
ZMAT5,0.253682375,0.879617134,1,0.147107438,0.149290259,ZMAT5
USP2,0.882837832,0.879685661,1,0.007713499,0.004894763,USP2
PGBD5,0.395122379,0.879697082,1,0.012121212,0.009300049,PGBD5
ENSVKKG00000007255,0.386182636,0.879708504,1,0.016528926,0.013705335,no
STX10,4.273638725,0.879742768,1,0.003305785,0.000489476,STX10
CDCA9,4.632028103,0.879742768,1,0.003305785,0.000489476,no
RGS3_1,3.377510309,0.879742768,1,0.003305785,0.000489476,no
MYO1A,3.304090261,0.879788454,1,0.003305785,0.000489476,MYO1A
NEUROG2,3.199486971,0.879788454,1,0.003305785,0.000489476,NEUROG2
ATG10,2.591497898,0.879811297,1,0.003305785,0.000489476,ATG10
EDN1,2.425764084,0.87983414,1,0.003305785,0.000489476,EDN1
XPNPEP2,2.947896004,0.87983414,1,0.003305785,0.000489476,XPNPEP2
B3GAT3,0.854105532,0.880907883,1,0.011570248,0.008810573,B3GAT3
RASA2,0.120195016,0.881284887,1,0.29862259,0.311796378,RASA2
RNF219,0.852552831,0.881364861,1,0.011570248,0.008810573,no
MBNL3,0.166305274,0.881399136,1,0.207162534,0.21341165,MBNL3
VAV2,0.7037431,0.881570514,1,0.019283747,0.016642193,VAV2
HIL-1,2.24335885,0.881593365,1,0.007162534,0.004405286,no
EXOSC10,0.257717907,0.881650493,1,0.164738292,0.16886931,EXOSC10
ELK4,0.621834934,0.881661918,1,0.015977961,0.013215859,ELK4
PRKAG3,1.246642351,0.881776175,1,0.007162534,0.004405286,PRKAG3
ENOPH1,0.336397022,0.881821879,1,0.028099174,0.025452766,ENOPH1
MEGF9,0.25594902,0.881844731,1,0.107438017,0.107195301,MEGF9
ENSVKKG00000008104,1.011149883,0.882050403,1,0.007162534,0.004405286,no
DCTPP1,0.926799476,0.882050403,1,0.007162534,0.004405286,DCTPP1
CETP,0.956529975,0.882141815,1,0.007162534,0.004405286,no
KIF25,21.80833626,0.882416061,1,0.002754821,0,no
LTB4R2,20.90506744,0.882416061,1,0.002754821,0,LTB4R2
CXADR,20.61338997,0.882416061,1,0.002754821,0,CXADR
ENSVKKG00000007634,22.51603889,0.882416061,1,0.002754821,0,no
DPP10_1,21.64918709,0.882416061,1,0.002754821,0,no
FAM110A,22.7819767,0.882416061,1,0.002754821,0,FAM110A
RBM41,0.753190696,0.882484625,1,0.007162534,0.004405286,RBM41
SLC26A2_2,0.722961664,0.882621755,1,0.007162534,0.004405286,no
ZNF639,-0.07063897,0.883010309,1,0.038016529,0.035242291,ZNF639
PAPOLG,0.7232728,0.883718922,1,0.011019284,0.008321096,PAPOLG
ENSVKKG00000007968,0.469186217,0.883810362,1,0.015426997,0.012726383,no
GIMAP4_2,0.631881356,0.884244727,1,0.011019284,0.008321096,no
ENSVKKG00000010900,0.113746598,0.884313314,1,0.301928375,0.314733235,no
TM7SF2,1.694671154,0.88437047,1,0.00661157,0.00391581,TM7SF2
GAN,0.083763078,0.884416196,1,0.0815427,0.07978463,GAN
NUAK1,1.654838085,0.884439059,1,0.00661157,0.00391581,NUAK1
DUSP6,0.618209779,0.884599103,1,0.00661157,0.00391581,DUSP6
SCRN3,0.390644431,0.884747719,1,0.060055096,0.058247675,SCRN3
ZNF646,0.52837199,0.884770583,1,0.022589532,0.020068527,no
ZNF34_5,0.250899404,0.885102127,1,0.015426997,0.012726383,no
INTS5,0.626814187,0.885147859,1,0.00661157,0.00391581,INTS5
PAPD4,0.260075212,0.885490859,1,0.144352617,0.146842878,no
HMGCS2,0.524971664,0.88616549,1,0.026446281,0.023984337,no
ENSVKKG00000006557,1.289908886,0.886394197,1,0.01046832,0.00783162,no
TMEM201,1.709079385,0.887194746,1,0.006060606,0.003426334,TMEM201
TRMT11,0.562580466,0.887331995,1,0.033057851,0.030837004,TRMT11
STAT2,0.998229146,0.88735487,1,0.006060606,0.003426334,STAT2
ADARB1,-0.009847748,0.88761794,1,0.05785124,0.055310817,ADARB1
ATXN7,0.40779984,0.887698007,1,0.079889807,0.078316202,ATXN7
KLHL15,0.085585997,0.887720884,1,0.26446281,0.270680372,KLHL15
ENSVKKG00000014173,0.236924067,0.887926777,1,0.01046832,0.00783162,no
C1ORF116,-0.269260436,0.888086922,1,0.006060606,0.003426334,no
HDX,0.053604562,0.888567383,1,0.039118457,0.03671072,HDX
LEMD2,0.105225213,0.888636024,1,0.226997245,0.231032795,LEMD2
UFSP1,0.815573633,0.888750427,1,0.009917355,0.007342144,UFSP1
RFC5,0.574740827,0.889459777,1,0.029201102,0.026921194,RFC5
MAP1B,0.483878225,0.889894583,1,0.009917355,0.007342144,MAP1B
ZC3H12D,1.568866253,0.889974683,1,0.005509642,0.002936858,ZC3H12D
TSC22D3,0.933709741,0.890009012,1,0.017630854,0.015173764,TSC22D3
ATXN7L1,0.294392228,0.890054784,1,0.06446281,0.062652961,ATXN7L1
ENSVKKG00000013273,1.316396832,0.890066227,1,0.005509642,0.002936858,no
GPR137C,1.4939574,0.890089113,1,0.005509642,0.002936858,GPR137C
FBXO8_1,0.797171354,0.890134886,1,0.005509642,0.002936858,no
CYP2J2_7,0.957773149,0.890226432,1,0.005509642,0.002936858,no
RBM43,0.438441783,0.890283649,1,0.022589532,0.020068527,RBM43
ZBTB1,0.282736093,0.890306536,1,0.067768595,0.066568771,ZBTB1
CCDC27,0.58215338,0.890409529,1,0.005509642,0.002936858,CCDC27
FAM98B,0.256821096,0.89079863,1,0.029752066,0.027410671,FAM98B
HMGA1,0.061328292,0.890878742,1,0.035261708,0.032794909,HMGA1
RNF39_24,0.413908958,0.89099319,1,0.026997245,0.024473813,no
FBXL20,0.264641583,0.891347993,1,0.051790634,0.049437102,FBXL20
SPRED2,0.262986094,0.891359438,1,0.025895317,0.02349486,SPRED2
NECAP2,0.358106375,0.891496788,1,0.03030303,0.027900147,NECAP2
TTI1,0.802428961,0.891519679,1,0.009366391,0.006852668,TTI1
SMIM20,0.343240827,0.891840175,1,0.013774105,0.011257954,SMIM20
CINP,0.130424559,0.892046217,1,0.226446281,0.2329907,CINP
ENSVKKG00000011676,0.474598646,0.892229372,1,0.009366391,0.006852668,no
RNF208,2.075843334,0.892389637,1,0.004958678,0.002447381,RNF208
UCKL1_2,1.450861096,0.892504115,1,0.004958678,0.002447381,no
ST7,1.536077142,0.892549906,1,0.004958678,0.002447381,ST7
ENSVKKG00000010162,1.139491081,0.892595698,1,0.004958678,0.002447381,no
SPNS2,0.71145463,0.89277887,1,0.004958678,0.002447381,SPNS2
DBNDD2,0.847386777,0.892824664,1,0.004958678,0.002447381,DBNDD2
CSTA_2,-0.022074254,0.892836113,1,0.941046832,0.948604993,no
FAM101A,0.800244868,0.892847561,1,0.004958678,0.002447381,no
B4GALT3_3,1.172886252,0.892847561,1,0.004958678,0.002447381,no
USP54_2,0.024614228,0.893053639,1,0.004958678,0.002447381,no
RALGPS1,0.274711639,0.893099435,1,0.009366391,0.006852668,RALGPS1
PLEKHF2,0.227838218,0.893122333,1,0.034710744,0.032305433,PLEKHF2
PCDHGA1_6,0.697750092,0.893385668,1,0.01322314,0.010768478,no
ACY1,0.286400497,0.893603215,1,0.03415978,0.031815957,ACY1
