pic_names,pic_logfoldchanges_x,pic_pvals_x,pic_pvals_adj_x,pic_pts_x,UNST_pts_x,1to1_bat_dragon_x,pic_logfoldchanges_y,pic_pvals_y,pic_pvals_adj_y,pic_pts_y,UNST_pts_y,1to1_bat_dragon_y
MARK3,0.538902044,9.11009e-15,3.4901e-13,0.562140391,0.426333823,MARK3,-0.204366282,0.001457267,0.011877682,0.116591673,0.13669884,MARK3
BAHD1,0.537942648,7.67748e-13,2.60147e-11,0.472957422,0.344101811,BAHD1,-0.33690688,0.259215973,0.980788129,0.023694253,0.030582366,BAHD1
TRAF2,0.537941277,7.43448e-06,0.000117574,0.269850403,0.183064121,TRAF2,0.414787114,0.001036729,0.008760394,0.111009854,0.092343564,TRAF2
RRP15,0.537098646,3.74497e-05,0.000528974,0.257192175,0.177679883,RRP15,-0.011724576,0.425623106,1.0,0.073247138,0.078679102,RRP15
PPP1R10,0.536539495,3.2456900000000003e-24,2.20754e-22,0.886651323,0.775819873,PPP1R10,0.182829097,0.003014271,0.02276617,0.365381329,0.358800564,PPP1R10
EIF4A3,0.536471605,2.62642e-15,1.05124e-13,0.513233602,0.355849241,EIF4A3,-0.232016221,1.37908e-08,2.62025e-07,0.217577035,0.254473484,EIF4A3
DUSP7,0.536316156,2.52035e-17,1.17985e-15,0.767548907,0.642192854,DUSP7,-0.703105927,0.000487282,0.004466342,0.028193883,0.049615009,DUSP7
ACTN1,0.53611517,1.35874e-13,4.83617e-12,0.483314154,0.347528145,ACTN1,-0.28940317,0.372291311,1.0,0.018112434,0.023587463,ACTN1
RPL7L1,0.536114097,2.95323e-15,1.17703e-13,0.535673188,0.394517866,RPL7L1,-0.115986593,0.00041358,0.003858671,0.308253118,0.333586379,RPL7L1
NPEPPS,0.535954595,7.39497e-12,2.26457e-10,0.399884925,0.261869799,NPEPPS,0.163709998,0.327018885,1.0,0.110326366,0.105411561,NPEPPS
N4BP2,0.535558641,3.21574e-06,5.2999e-05,0.31990794,0.235438081,N4BP2,-0.443536967,0.00193552,0.015349515,0.046761975,0.065882225,N4BP2
CCNT1,0.534704626,1.72697e-09,4.31099e-08,0.337744534,0.22124327,CCNT1,-0.082355715,0.342766888,1.0,0.099390556,0.105303112,CCNT1
THOC2,0.534014404,6.8794e-22,4.07382e-20,0.791139241,0.63876652,THOC2,0.127812728,0.003550783,0.026221166,0.314917127,0.300997723,THOC2
NUP153,0.533676505,2.03346e-05,0.000300804,0.251438435,0.169358786,NUP153,-0.091733947,0.047083194,0.246376321,0.167853278,0.180999892,NUP153
RAB11FIP4,0.532778621,1.59379e-15,6.47588e-14,0.613924051,0.487028879,RAB11FIP4,-0.467755049,2.50447e-06,3.51011e-05,0.075240645,0.104381304,RAB11FIP4
NRIP1,0.532689452,7.50284e-08,1.53257e-06,0.372266974,0.272638277,NRIP1,-0.288444787,0.010843854,0.070227911,0.042831919,0.05872465,NRIP1
PAK2,0.532427132,2.43024e-19,1.27788e-17,0.704833142,0.561429271,PAK2,-0.166319996,1.22296e-07,2.06271e-06,0.363558695,0.397896107,PAK2
NOL8,0.532305658,7.78606e-07,1.38672e-05,0.343498274,0.25256975,NOL8,-0.234312877,0.00068491,0.00606655,0.104858461,0.126342045,NOL8
DGCR8,0.530986488,7.04534e-05,0.000948065,0.249136939,0.17278512,DGCR8,-0.41615805,0.005758177,0.040252072,0.049211141,0.066099122,DGCR8
CDCA4,0.530936718,1.74097e-10,4.79905e-09,0.403337169,0.280469897,CDCA4,-0.500880122,0.057272523,0.290411268,0.025118186,0.036763908,CDCA4
SQSTM1,0.530903995,3.42578e-28,2.92313e-26,0.990794016,0.968184043,SQSTM1,-0.11278446,6.25378e-06,8.20116e-05,0.531753716,0.559483787,SQSTM1
PRRG4,0.530590534,1.6142e-07,3.15316e-06,0.259493671,0.154185022,PRRG4,3.81276083,0.089293064,0.421866361,0.011961041,0.001626722,PRRG4
USP38,0.530167937,3.24346e-05,0.000464072,0.207134638,0.124816446,USP38,0.021908509,0.85893127,1.0,0.051717264,0.052976901,USP38
EIF5,0.529045999,4.00101e-31,4.0164100000000003e-29,0.962025316,0.894762604,EIF5,-0.261527091,2.12972e-22,1.0726799999999999e-20,0.452298229,0.509055417,EIF5
BPTF,0.528227746,1.13665e-15,4.66898e-14,0.605293441,0.455212922,BPTF,-0.292466134,2.3132600000000002e-26,1.33949e-24,0.483453893,0.541101833,BPTF
CETN3,0.528010786,8.40094e-17,3.73703e-15,0.714039125,0.575624082,CETN3,-0.154716253,0.041701599,0.222734161,0.079398531,0.092397788,CETN3
SLC25A23,0.527822256,3.1245e-05,0.000448076,0.283084005,0.207537934,SLC25A23,-0.614281416,0.807280218,1.0,0.002961782,0.004446372,SLC25A23
LARP4,0.527388811,1.45625e-09,3.66936e-08,0.405063291,0.289769946,LARP4,-0.170505106,0.006900275,0.047189453,0.125477018,0.142609261,LARP4
NEDD4L,0.52623713,0.000222257,0.002698714,0.226121979,0.15712188,NEDD4L,-0.092711665,0.525664544,1.0,0.030870878,0.034811843,NEDD4L
C1S,0.526130378,8.68388e-13,2.92664e-11,0.518411968,0.381302007,C1S,-1.608712554,0.924090905,1.0,0.000341744,0.000921809,C1S
PIP4K2A,0.526081324,8.21023e-08,1.66799e-06,0.371116226,0.273127753,PIP4K2A,-0.23494871,6.454599999999999e-21,3.00227e-19,0.518596571,0.564851968,PIP4K2A
LMBRD2,0.525833845,3.01399e-15,1.1987e-13,0.52589183,0.374938815,LMBRD2,-0.318591177,0.18516954,0.754625348,0.031269579,0.039366663,LMBRD2
SRRM1,0.525705159,8.48104e-24,5.6657e-22,0.815304948,0.680372002,SRRM1,0.036493525,0.127660778,0.562187239,0.523437945,0.528792973,SRRM1
BRIX1,0.524441659,1.21294e-11,3.6431e-10,0.452243959,0.330396476,BRIX1,-0.008592953,0.385907679,1.0,0.122401321,0.128565232,BRIX1
SDE2,0.523601234,3.68821e-10,9.77897e-09,0.437284235,0.322564856,SDE2,-0.048036348,0.067783793,0.334931681,0.197698924,0.211636482,SDE2
SLC4A7,0.521602213,7.53469e-13,2.55771e-11,0.475834292,0.34165443,SLC4A7,-0.00433337,0.960699512,1.0,0.325966851,0.323500705,SLC4A7
RGS19,0.521179676,2.94044e-11,8.62467e-10,0.521864212,0.407733725,RGS19,-0.45999071,2.0404499999999997e-20,9.20581e-19,0.162442331,0.220637675,RGS19
WIPI2,0.519786417,1.82596e-05,0.000271823,0.277330265,0.197258933,WIPI2,-0.192016169,0.001179965,0.009850146,0.11237683,0.1332285,WIPI2
ATP6V1E1,0.517699301,6.38291e-29,5.62535e-27,0.909090909,0.834067548,ATP6V1E1,-0.34841761,1.67036e-21,8.078449999999999e-20,0.279603577,0.337056718,ATP6V1E1
TSG101,0.516212821,2.13388e-23,1.37654e-21,0.750287687,0.596671561,TSG101,-0.119452074,0.014533882,0.090477133,0.13721023,0.1532914,TSG101
UGP2,0.515796125,2.9303e-24,2.0075799999999999e-22,0.878596087,0.779246207,UGP2,-0.397678286,8.74967e-12,2.31296e-10,0.136811528,0.179535842,UGP2
EIF2S2,0.513154387,9.19031e-27,7.3413e-25,0.895857307,0.784630445,EIF2S2,0.019572772,0.732818813,1.0,0.438628467,0.448649821,EIF2S2
ERAP1,0.512744308,0.001154084,0.012042508,0.169735328,0.107195301,ERAP1,0.41374594,3.51314e-12,9.61539e-11,0.240872586,0.204858475,ERAP1
DDX39B,0.512480199,3.2001e-16,1.3591e-14,0.636363636,0.503181596,DDX39B,0.017779715,0.852580822,1.0,0.140001139,0.141687453,DDX39B
EXT1,0.510266304,0.00100282,0.010629551,0.201380898,0.139500734,EXT1,0.558432639,0.528818338,1.0,0.015036737,0.011224379,EXT1
BRD7,0.509997487,1.47491e-16,6.45386e-15,0.659378596,0.521781694,BRD7,-0.180508226,8.30909e-07,1.25402e-05,0.243891325,0.277084915,BRD7
FAM13B,0.509336591,1.05992e-11,3.20183e-10,0.516110472,0.39011258,FAM13B,-0.183023736,3.35451e-05,0.000386034,0.188528792,0.215432166,FAM13B
AKIRIN2,0.508586884,0.000156248,0.001967197,0.242807825,0.174253549,AKIRIN2,0.167611584,0.001945512,0.01541918,0.264452925,0.250786249,AKIRIN2
TRA2A,0.508365929,2.23982e-16,9.66574e-15,0.566168009,0.408223201,TRA2A,0.115931429,0.0719435,0.351607505,0.241328245,0.232458519,TRA2A
CCDC181,0.50832808,9.11116e-08,1.84106e-06,0.381472957,0.278511992,CCDC181,-0.037929956,0.967269676,1.0,0.002676995,0.002928099,CCDC181
TBCA,0.50808239,5.94915e-23,3.76018e-21,0.771001151,0.627998042,TBCA,-0.137793109,1.78622e-05,0.000217254,0.297545139,0.327296389,TBCA
ZNF609,0.507404506,0.000233135,0.002825313,0.254315305,0.189427313,ZNF609,-0.110637993,0.095093775,0.444746271,0.07768981,0.088330984,ZNF609
PTPN6,0.506965041,9.77346e-18,4.80281e-16,0.667433832,0.520802741,PTPN6,-0.393232971,3.56451e-15,1.20561e-13,0.176453836,0.225029823,PTPN6
TBC1D15,0.506387532,0.003321759,0.030945937,0.189873418,0.135095448,TBC1D15,-0.064556569,0.024523682,0.141522428,0.199578516,0.216299751,TBC1D15
NR1H2,0.505475283,1.63403e-06,2.78602e-05,0.288262371,0.197748409,NR1H2,0.089987129,0.875782891,1.0,0.100074045,0.100043379,NR1H2
FCF1,0.503921449,5.6223e-07,1.01776e-05,0.331990794,0.241311796,FCF1,-0.052202318,0.115242282,0.518125966,0.111921171,0.122763258,FCF1
ZFAND2A,0.503259301,1.18836e-07,2.36313e-06,0.30264672,0.197748409,ZFAND2A,-0.283272058,0.001238856,0.010297992,0.076265877,0.096410368,ZFAND2A
MAT2B,0.502749741,3.49556e-15,1.37565e-13,0.589182969,0.445912873,MAT2B,-0.0055529,0.274825376,1.0,0.218146608,0.227361458,MAT2B
SPTY2D1,0.502729833,2.97226e-11,8.7044e-10,0.504027618,0.385217817,SPTY2D1,-0.029831292,0.156631642,0.663135559,0.122287407,0.132577812,SPTY2D1
PRDX6,0.501196921,3.95458e-22,2.39469e-20,0.873993096,0.793441018,PRDX6,-0.446062148,2.81051e-17,1.10075e-15,0.171270718,0.222698189,PRDX6
KIAA1279,0.500331938,0.001857179,0.018514581,0.207134638,0.148800783,KIAA1279,,,,,,
ANXA5,0.49956435,3.8997e-39,5.85642e-37,0.944188723,0.877141459,ANXA5,-0.016632374,0.406599859,1.0,0.046420231,0.051729747,ANXA5
ZFAND5,0.498911321,1.31637e-15,5.37195e-14,0.738780207,0.618697993,ZFAND5,0.054053821,0.571319356,1.0,0.207438628,0.21602863,ZFAND5
LSM14B,0.498577446,0.00120691,0.012558817,0.219217491,0.158590308,LSM14B,-0.16220209,0.252234867,0.958777844,0.038275332,0.045385533,LSM14B
TRADD,0.497697622,5.05214e-17,2.30191e-15,0.653049482,0.495839452,TRADD,0.237200007,0.092219173,0.433591118,0.097681836,0.088005639,TRADD
ODC1,0.497288257,1.76893e-08,3.91123e-07,0.421173763,0.316201664,ODC1,-0.162833393,0.010437478,0.067888801,0.082531184,0.099013122,ODC1
TBC1D1,0.496131033,1.55839e-14,5.86254e-13,0.596662831,0.449828683,TBC1D1,0.043493226,0.903970799,1.0,0.148430825,0.148682355,TBC1D1
TOB2,0.495993406,1.81597e-06,3.07388e-05,0.325086306,0.234459129,TOB2,-0.463733405,2.33688e-12,6.48636e-11,0.122344364,0.165383364,TOB2
NPM1,0.495823532,0.003067758,0.02886614,0.17433832,0.117963779,NPM1,-0.081377007,0.002645449,0.020256131,0.472916785,0.496150092,NPM1
CALCOCO2,0.494839519,6.62537e-22,3.93581e-20,0.893555811,0.767498776,CALCOCO2,0.208182335,0.074083226,0.360066476,0.154126559,0.146188049,CALCOCO2
PRPF38B,0.493086189,2.52723e-08,5.49088e-07,0.405063291,0.298091043,PRPF38B,-0.213949859,2.96958e-08,5.38956e-07,0.239334738,0.274265264,PRPF38B
FLRT2,0.489822656,0.000117389,0.001502134,0.220943613,0.145374449,FLRT2,-0.631187201,0.228869749,0.890069969,0.013669761,0.020984709,FLRT2
COPZ1,0.488973796,1.4628599999999999e-22,9.09299e-21,0.81990794,0.716103769,COPZ1,-0.149298936,0.00244698,0.018872267,0.141595945,0.161425008,COPZ1
RNF34,0.488884538,7.36153e-08,1.50863e-06,0.35443038,0.251590798,RNF34,-0.142231598,0.100775195,0.466363788,0.073588882,0.083993059,RNF34
EBNA1BP2,0.487975389,4.47909e-16,1.88524e-14,0.598964327,0.443954968,EBNA1BP2,0.036455333,0.641945257,1.0,0.091074785,0.094620974,EBNA1BP2
PTPRJ,0.48766312,3.93515e-10,1.03751e-08,0.417721519,0.299559471,PTPRJ,-0.31570819,2.22411e-13,6.68176e-12,0.213931765,0.259841666,PTPRJ
UBAP1,0.487656653,2.38934e-17,1.12695e-15,0.692174914,0.548702888,UBAP1,-0.151739866,0.103902473,0.477891487,0.051831178,0.062086542,UBAP1
SRSF10,0.487074971,2.1347e-14,7.93517e-13,0.620828539,0.48556045,SRSF10,-0.06721741,0.015863428,0.097260143,0.344136242,0.363355384,SRSF10
DNAJB12,0.48590374,1.82194e-09,4.51803e-08,0.3716916,0.259422418,DNAJB12,-0.204638407,0.016571067,0.101089053,0.069658826,0.084752196,DNAJB12
SMNDC1,0.485312611,1.23866e-10,3.43967e-09,0.490794016,0.371512482,SMNDC1,-0.074490413,0.031899702,0.177470758,0.203166828,0.218306041,SMNDC1
RAP1A,0.485146791,3.32921e-17,1.55077e-15,0.748561565,0.623103279,RAP1A,-0.041446939,0.187166318,0.761791375,0.63290995,0.64954994,RAP1A
ZBED4,0.484152079,0.000295019,0.003531954,0.231875719,0.162016642,ZBED4,-0.15991424,0.369045237,1.0,0.027795181,0.033347793,ZBED4
TRAPPC12,0.483809918,3.05853e-07,5.75298e-06,0.360759494,0.265296133,TRAPPC12,-0.321666598,0.015259893,0.094324286,0.0496668,0.064689296,TRAPPC12
NBN,0.483600199,1.26546e-14,4.77973e-13,0.637514384,0.502692119,NBN,-0.084566161,0.190271389,0.771355801,0.09631486,0.104760872,NBN
LIG4,0.48345232,1.46307e-07,2.88192e-06,0.358457998,0.261869799,LIG4,0.008400657,0.75781072,1.0,0.053482941,0.055579655,LIG4
ELF1,0.482755721,1.59686e-14,5.99526e-13,0.606444189,0.459618209,ELF1,0.385852844,4.44633e-40,4.17432e-38,0.497351484,0.439160612,ELF1
CFAP36,0.482085615,5.69956e-07,1.02976e-05,0.370540852,0.280469897,CFAP36,-0.320588142,0.002236722,0.017472293,0.059121718,0.07824531,CFAP36
PSMA1,0.481678814,1.5056100000000001e-19,8.0522e-18,0.781357883,0.661771904,PSMA1,0.082157485,0.009206803,0.0606879,0.424389133,0.419097712,PSMA1
ACTR6,0.480998248,9.15448e-05,0.001202574,0.240506329,0.164464023,ACTR6,-0.087997302,0.162647914,0.681887561,0.085492966,0.094458302,ACTR6
BCAT2,0.48045668,6.92978e-08,1.42795e-06,0.326812428,0.217816936,BCAT2,0.0,1.0,1.0,0.0,0.0,BCAT2
SMARCE1,0.47993198,1.32121e-18,6.72133e-17,0.730149597,0.601566324,SMARCE1,0.07124868,0.144759098,0.62389339,0.382639403,0.383418284,SMARCE1
CTNNB1,0.479390144,2.43207e-16,1.04713e-14,0.681242808,0.540871268,CTNNB1,-0.274513006,5.89371e-07,9.06638e-06,0.155664407,0.186910313,CTNNB1
FAM214A,0.47847721,4.7792e-12,1.49028e-10,0.627157652,0.516886931,FAM214A,-0.236329049,0.002787963,0.021201142,0.12650225,0.144344431,FAM214A
DHX36,0.477985322,8.41572e-13,2.84136e-11,0.573647871,0.439060206,DHX36,-0.170134783,6.69757e-07,1.0229e-05,0.284729737,0.317264939,DHX36
CHSY1,0.476813048,4.54725e-09,1.08189e-07,0.436708861,0.332354381,CHSY1,0.16581504,0.243387969,0.933066383,0.102921911,0.096464592,CHSY1
KRR1,0.476545244,3.33802e-07,6.22257e-06,0.36593786,0.272148801,KRR1,-0.065630339,0.026878662,0.15348245,0.274249587,0.290749376,KRR1
HSPH1,0.476144284,1.45578e-12,4.76925e-11,0.609321059,0.501223691,HSPH1,-0.079763532,0.006115031,0.042502292,0.357692089,0.378755016,HSPH1
KLHL11,0.475584537,3.47408e-08,7.41926e-07,0.367663982,0.259422418,KLHL11,-0.270244598,0.050171744,0.26008641,0.045622829,0.057802841,KLHL11
TTF1,0.474938571,3.72011e-11,1.0827e-09,0.504602992,0.376407244,TTF1,-0.302804738,4.10424e-13,1.21444e-11,0.239562568,0.283700249,TTF1
HMGXB4,0.474892527,2.53788e-07,4.82198e-06,0.36593786,0.268232991,HMGXB4,-0.02904385,0.308395292,1.0,0.127983141,0.13523479,HMGXB4
NASP,0.474737346,7.83813e-10,2.0239e-08,0.46547756,0.358296623,NASP,,,,,,
STAU1,0.474520355,6.92995e-16,2.87172e-14,0.857882624,0.716593245,STAU1,-0.216440052,0.000795655,0.006939154,0.106681096,0.128022991,STAU1
DDX23,0.473449498,7.0716e-10,1.83101e-08,0.449942463,0.330885952,DDX23,-0.149803326,0.000352933,0.003344155,0.19798371,0.221830604,DDX23
VDR,0.470925003,1.4676e-05,0.000221817,0.315880322,0.236417034,VDR,-0.586784005,0.422862834,1.0,0.007746198,0.012634205,VDR
YTHDF2,0.47078383,2.92808e-10,7.84108e-09,0.475258918,0.360744004,YTHDF2,-0.127636373,0.007390655,0.050017054,0.174688159,0.192061599,YTHDF2
WDR91,0.469632328,1.00155e-12,3.33352e-11,0.518411968,0.382770436,WDR91,-0.081646316,0.507995163,1.0,0.022612064,0.026732459,WDR91
CEBPZ,0.469568878,2.47413e-12,7.91217e-11,0.556386651,0.418991679,CEBPZ,-0.201035053,1.45552e-05,0.000179643,0.17508686,0.202852185,CEBPZ
SON,0.469507158,2.59923e-16,1.11654e-14,0.79976985,0.65834557,SON,-0.126121119,3.4523e-11,8.62603e-10,0.856296634,0.878483895,SON
SCAF11,0.469160229,6.45226e-16,2.68563e-14,0.719217491,0.578071464,SCAF11,-0.222015485,8.39047e-17,3.1979e-15,0.494446659,0.544626396,SCAF11
NR3C1,0.468169063,8.23879e-06,0.000129638,0.295166858,0.211453744,NR3C1,-0.13133204,7.64933e-05,0.000829793,0.278692259,0.305281423,NR3C1
WBP2,0.467638463,0.000988323,0.010505552,0.211162255,0.146842878,WBP2,-0.152923077,1.57301e-05,0.000192562,0.230050692,0.25989589,WBP2
DNAJA1,0.467454225,1.21309e-17,5.89953e-16,0.749712313,0.619187469,DNAJA1,0.689799786,2.3626e-166,6.778700000000001e-164,0.598222931,0.494306474,DNAJA1
SREBF2,0.467257291,9.23555e-13,3.09589e-11,0.467203682,0.324033284,SREBF2,-0.253288656,0.0003178,0.003045157,0.110497238,0.132903156,SREBF2
HSP90AB1,0.467196882,1.35016e-22,8.42036e-21,0.931530495,0.849241312,HSP90AB1,-0.086422101,0.000169391,0.001719228,0.791593097,0.814499512,HSP90AB1
MAP1LC3B,0.466921061,7.798e-07,1.38753e-05,0.30264672,0.207048458,MAP1LC3B,-0.271291822,8.46425e-16,2.99367e-14,0.313493194,0.362596248,MAP1LC3B
PIK3CB,0.466197193,3.05464e-14,1.12435e-12,0.608170311,0.475770925,PIK3CB,-0.402777135,0.059024327,0.297580496,0.029446944,0.041047609,PIK3CB
EPB41L2,0.466086626,1.26491e-17,6.13561e-16,0.875143843,0.758688204,EPB41L2,-0.567519248,3.81112e-10,8.61245e-09,0.106453267,0.143043054,EPB41L2
ZRANB2,0.466080308,9.81495e-08,1.97689e-06,0.405638665,0.303475281,ZRANB2,-0.26262778,7.1362e-17,2.73619e-15,0.354616392,0.406138163,ZRANB2
PPP2R1A,0.465947419,2.47263e-17,1.16041e-15,0.784810127,0.655408713,PPP2R1A,-0.225519583,0.000103416,0.001092603,0.123426554,0.148302787,PPP2R1A
MSANTD4,0.465348572,0.002824678,0.026793766,0.19735328,0.141458639,MSANTD4,-0.220047116,0.060144867,0.30257276,0.056273851,0.067942739,MSANTD4
ATP6V1C1,0.465063602,5.3984099999999995e-21,3.05672e-19,0.82278481,0.702398434,ATP6V1C1,-0.494653136,2.25887e-11,5.76824e-10,0.103719314,0.145049344,ATP6V1C1
CSNK1E,0.463913023,5.58635e-12,1.73334e-10,0.544303797,0.414586393,CSNK1E,,,,,,
CNOT2,0.462598294,8.16386e-06,0.000128567,0.293440736,0.207537934,CNOT2,0.035813492,0.874782926,1.0,0.167340662,0.170046633,CNOT2
GPCPD1,0.462278485,3.50741e-07,6.50603e-06,0.362485616,0.262359276,GPCPD1,-0.350737274,0.000372323,0.003509651,0.086461241,0.108122763,GPCPD1
GLIPR2,0.46188724,4.83624e-13,1.67193e-11,0.742232451,0.640234949,GLIPR2,0.267716616,6.01891e-07,9.24227e-06,0.257902831,0.233271879,GLIPR2
SLC25A15,0.461872131,3.91935e-10,1.0348e-08,0.478135788,0.363191385,SLC25A15,0.107588664,0.760400118,1.0,0.021985533,0.023967032,SLC25A15
TNFAIP8,0.461156696,1.79263e-12,5.8321e-11,0.510932106,0.376407244,TNFAIP8,-0.376092255,1.8704199999999997e-21,8.978019999999999e-20,0.247137894,0.30457651,TNFAIP8
TAPBP,0.460454583,1.16471e-14,4.41696e-13,0.49424626,0.344101811,TAPBP,,,,,,
CCNG2,0.460108787,5.17799e-09,1.2242e-07,0.450517837,0.339207048,CCNG2,-0.281132966,0.001294349,0.010721924,0.086233411,0.106170697,CCNG2
SLC11A1,0.458666056,0.001723932,0.017389388,0.176064442,0.115026921,SLC11A1,-0.980198264,4.24693e-18,1.74076e-16,0.067380532,0.119401366,SLC11A1
CWC22,0.457089633,1.42343e-06,2.44024e-05,0.365362486,0.275085658,CWC22,-0.083108626,0.024438502,0.141094637,0.156404853,0.171727578,CWC22
AZI2,0.456524849,0.000566876,0.00636447,0.231875719,0.165932452,AZI2,0.673638821,3.3255500000000003e-28,2.0612e-26,0.22025403,0.156599067,AZI2
TNS4,0.456515163,2.14649e-07,4.12848e-06,0.437284235,0.348017621,TNS4,16.32076836,0.992535135,1.0,5.69573e-05,0.0,TNS4
CNOT4,0.455956787,3.73326e-07,6.89771e-06,0.394706559,0.303475281,CNOT4,0.151379958,0.015944553,0.097687164,0.239676482,0.228229042,CNOT4
PSMD12,0.454835951,8.65725e-21,4.85116e-19,0.802071346,0.671071953,PSMD12,-0.160998642,1.01914e-05,0.000128581,0.25021359,0.28022991,PSMD12
UBA2,0.45419246,1.74114e-16,7.5659e-15,0.693325662,0.534997553,UBA2,-0.208072945,6.80835e-06,8.87937e-05,0.192174062,0.220800347,UBA2
CCDC134,0.453367352,2.30196e-10,6.26267e-09,0.468929804,0.349975526,CCDC134,-0.409017265,2.10264e-05,0.000252317,0.074500199,0.100748292,CCDC134
MED4,0.4530873,1.78171e-09,4.43585e-08,0.490218642,0.377875673,MED4,-0.207449451,0.002318176,0.017981335,0.092498718,0.111972671,MED4
IRAK1,0.452972919,1.47867e-13,5.23727e-12,0.571346375,0.426823299,IRAK1,-0.16990158,0.119151912,0.531989404,0.047844165,0.057585945,IRAK1
NOP58,0.451928884,2.06327e-10,5.65427e-09,0.527042578,0.417033774,NOP58,-0.087555729,0.060946024,0.306060503,0.11044028,0.122871706,NOP58
STK17B,0.451895446,0.000542267,0.006121129,0.257192175,0.193832599,STK17B,-0.48398301,3.1624e-100,6.46036e-98,0.604829982,0.703123305,STK17B
CHD9,0.450793236,1.41822e-07,2.79945e-06,0.384349827,0.279490945,CHD9,-0.082010411,0.055358404,0.282726443,0.16887851,0.181542132,CHD9
PQBP1,0.449464321,7.01017e-06,0.000111332,0.321058688,0.237395986,PQBP1,-0.140951589,0.001383632,0.011353606,0.165119326,0.186422297,PQBP1
SLC25A46,0.446759254,0.002321607,0.022557562,0.220943613,0.162506118,SLC25A46,-0.205146059,0.01853539,0.111395557,0.082815971,0.097549073,SLC25A46
ECD,0.446249783,6.59291e-05,0.000892945,0.231300345,0.153695546,ECD,-0.158551604,0.169038346,0.702704174,0.052685539,0.061327405,ECD
CAPZA1,0.445965022,1.49375e-17,7.20839e-16,0.753164557,0.621145374,CAPZA1,0.083672933,0.028099915,0.159316039,0.375975394,0.373495283,CAPZA1
SMAP1,0.445765883,1.0231e-16,4.50838e-15,0.772151899,0.614782183,SMAP1,-0.169767737,2.35569e-06,3.31067e-05,0.24508743,0.276868019,SMAP1
TGDS,0.444647312,8.23473e-09,1.89672e-07,0.383774453,0.271659325,TGDS,-0.164578304,0.15799904,0.666900401,0.053369027,0.06219499,TGDS
DDX3X,0.444394678,9.512910000000001e-18,4.68704e-16,0.862485616,0.734703867,DDX3X,0.401373088,4.59373e-28,2.82664e-26,0.397619183,0.350016267,DDX3X
PKN2,0.444220722,0.000103484,0.001340645,0.280782509,0.207537934,PKN2,-0.006433678,0.496342367,1.0,0.166258472,0.171673354,PKN2
BNIP3L,0.443272918,1.42829e-07,2.81637e-06,0.319332566,0.21732746,BNIP3L,-0.088224396,0.0022581,0.017601603,0.298627328,0.321548639,BNIP3L
PPIG,0.44276461,3.54041e-14,1.29301e-12,0.705408516,0.562408223,PPIG,-0.121856429,0.000129131,0.001336637,0.312752748,0.340255938,PPIG
SEC23B,0.442630589,2.17214e-10,5.92665e-09,0.527042578,0.410181106,SEC23B,0.503964186,5.89919e-05,0.000652154,0.107763285,0.084318404,SEC23B
PCF11,0.442583799,3.55923e-08,7.59248e-07,0.415420023,0.303475281,PCF11,-0.089100271,0.008357204,0.055734183,0.168650681,0.187235658,PCF11
GLYR1,0.441054165,7.08659e-08,1.45706e-06,0.410241657,0.311306902,GLYR1,-0.149303988,0.000941728,0.008056273,0.138805035,0.160936992,GLYR1
ZEB1,0.440188974,8.25834e-06,0.000129837,0.401035673,0.322075379,ZEB1,-0.112385698,0.095200275,0.444918413,0.141994646,0.152098471,ZEB1
DIDO1,0.439924389,5.26863e-10,1.37556e-08,0.536248562,0.416544298,DIDO1,-0.166199282,0.025874708,0.148346777,0.090049553,0.104110183,DIDO1
RHOC,0.439727962,2.82428e-16,1.21044e-14,0.840621404,0.721977484,RHOC,0.776298046,1.21439e-05,0.000151345,0.076721536,0.05069949,RHOC
SLC11A2,0.439696491,0.000781837,0.008518076,0.210586881,0.144395497,SLC11A2,-0.317292452,0.015217366,0.094135332,0.053141197,0.068105412,SLC11A2
PPDPF,0.43950972,9.0442e-17,4.00419e-15,0.896432681,0.806656877,PPDPF,-0.312247664,5.60971e-30,3.7598300000000003e-28,0.472745913,0.537468821,PPDPF
AP2M1,0.438517362,1.25645e-16,5.52368e-15,0.82853855,0.681350954,AP2M1,-0.442113966,5.57392e-22,2.75311e-20,0.202711169,0.261305715,AP2M1
