ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_lps_4_logFC,chicken_grcg6a_lps_4_QValue,chicken_grcg6a_lps_8_logFC,chicken_grcg6a_lps_8_QValue,chicken_grcg6a_lps_24_logFC,chicken_grcg6a_lps_24_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_lps_4_logFC,turtle_painted_lps_4_QValue,turtle_painted_lps_8_logFC,turtle_painted_lps_8_QValue,komodo_stable_id,komodo_name,komodo_lps_4_logFC,komodo_lps_4_QValue
ENSVKKG00000007993,ENSGALG00000008931,COMMD1,,,0.67221163676967,0.220019450764488,0.840093482977725,0.0511915392496627,,,,,,,,,,
ENSVKKG00000008026,ENSGALG00000043605,BEST4,8.04434682056862,4.5802379251089705e-20,5.12767561160353,0.0014950743409854,5.27728079394967,0.0011277263401081,,,,,,,,,,
ENSVKKG00000008029,ENSGALG00000010129,PLK3,0.568790082402482,0.358779738822828,,,0.910573076785809,0.0275372246717157,,,,,,,,,,
ENSVKKG00000008118,ENSGALG00000000693,NOB1,0.523557163227961,0.447572176692955,,,,,,,,,,,,,,
ENSVKKG00000008122,ENSGALG00000012903,PIGN,,,,,0.84027716789169,0.146798955772842,,,,,,,,,,
ENSVKKG00000008135,ENSGALG00000007638,HMOX2,,,,,0.770389363761186,0.114735996490662,,,,,,,,,,
ENSVKKG00000008148,ENSGALG00000031563,ECI1,,,,,0.88447944169626,0.0281773885162462,,,,,,,,,,
ENSVKKG00000008188,ENSGALG00000014970,FSTL1,,,1.5871844545412,0.0007765101313238,1.8203624502446,9.21021112126642e-05,,,,,,,,,,
ENSVKKG00000008189,,,,,,,,,ENSCPBG00000001861,SESTD1,3.4804716203761,1.0,,,,,,
ENSVKKG00000008267,ENSGALG00000041255,ADAM12,,,,,5.98938565666913,0.0120431153721487,,,,,,,,,,
ENSVKKG00000008272,ENSGALG00000021231,TMEM254,,,,,0.930259686704952,0.059101128003903,,,,,,,ENSVKKG00000008272,,1.31284604277149,1.0
ENSVKKG00000008275,ENSGALG00000003217,LITAF,2.02374047154091,9.88771512373662e-13,1.23928074225665,0.0002898987520804,1.60351269648922,6.09327667148162e-06,,,,,,,,,,
ENSVKKG00000008324,ENSGALG00000040854,CPPED1,,,,,0.836369429066301,0.0836714299164246,,,,,,,,,,
ENSVKKG00000008341,,,,,,,,,,,,,,,ENSVKKG00000008341,RASGEF1A,1.5687607083053,0.0040869728442715
ENSVKKG00000008342,,,,,,,,,,,,,,,ENSVKKG00000008342,ARHGEF10L,1.28763559059222,1.0
ENSVKKG00000008344,ENSGALG00000001749,ACSBG2,,,,,0.709648964381811,0.202328282329947,,,,,,,ENSVKKG00000008344,ACSBG2,1.60305558768798,0.0742102504202957
ENSVKKG00000008365,ENSGALG00000015529,WFS1,0.832033867729584,0.109752693767638,0.604624910969815,0.461270435290788,1.1115947677851,0.0115278335630382,,,,,,,,,,
ENSVKKG00000008371,ENSGALG00000003803,DAB2,,,0.743484896098971,0.15978943177571,,,,,,,,,,,,
ENSVKKG00000008376,,,,,,,,,ENSCPBG00000007245,PTGER4,1.65189217351515,1.0,,,,,,
ENSVKKG00000008411,ENSGALG00000015209,NFIL3,0.728559033776487,0.412904418837758,,,,,,,,,,,,,,
ENSVKKG00000008434,ENSGALG00000015652,,0.605987293990219,0.213434488458755,,,,,,,,,,,,,,
ENSVKKG00000008441,,,,,,,,,,,,,,,ENSVKKG00000008441,SEMA4D,1.10579361990767,0.198046573981718
ENSVKKG00000008453,ENSGALG00000009229,ATP6V0C,,,,,0.643589280509191,0.168790583767143,,,,,,,,,,
ENSVKKG00000008499,ENSGALG00000025864,WTIP,,,,,2.44814251883097,0.00852818135761,,,,,,,,,,
ENSVKKG00000008501,ENSGALG00000008827,FERMT1,1.48254512409357,0.000272380690984,0.896519750489388,0.11282421619484,2.36200398844964,2.51760636275138e-10,,,,,,,,,,
ENSVKKG00000008503,ENSGALG00000008815,LRRN4,,,,,4.77393371123632,0.0011380188295931,,,,,,,,,,
ENSVKKG00000008511,ENSGALG00000004956,GPI,0.532592340178132,0.475421506987061,,,0.591097669199397,0.190689773855609,,,,,,,,,,
ENSVKKG00000008527,ENSGALG00000007218,MB21D2,,,,,2.30459338728734,0.197635095495535,,,,,,,,,,
ENSVKKG00000008540,ENSGALG00000010554,,,,,,0.95920531699155,0.13606274236539,,,,,,,,,,
ENSVKKG00000008566,ENSGALG00000010170,,,,,,1.72514783695095,0.0171313943586623,,,,,,,,,,
ENSVKKG00000008579,ENSGALG00000012629,ZNF367,,,,,1.84914581056215,0.0095119411106266,,,,,,,,,,
ENSVKKG00000008581,,,,,,,,,ENSCPBG00000005433,,1.53941547255318,1.0,,,,,,
ENSVKKG00000008589,ENSGALG00000015884,MIS18A,,,,,1.58042559452625,0.0061089008382268,,,,,,,,,,
ENSVKKG00000008597,ENSGALG00000002692,,,,,,5.46931466340129,0.0656854555207671,,,,,,,,,,
ENSVKKG00000008601,,,,,,,,,ENSCPBG00000019822,CEP162,1.14309953377059,1.0,,,,,,
ENSVKKG00000008610,ENSGALG00000015833,NT5E,1.80734521734604,0.419388588560965,2.27175339556104,0.107200020847768,2.81223113103467,0.0013501995242562,,,,,,,ENSVKKG00000008610,NT5E,1.62180651146458,0.400604674191142
ENSVKKG00000008619,ENSGALG00000002066,NCOA4,0.562852122952267,0.255906629812393,,,1.29909860587612,0.004072351761412,,,,,,,,,,
ENSVKKG00000008620,ENSGALG00000002675,SCUBE3,5.59419691529148,2.68905989108255e-05,3.25192463892602,0.368534949024938,3.48703631286607,0.082467971311292,ENSCPBG00000027165,SCUBE3,,,5.99224205520177,1.0,,,,
ENSVKKG00000008650,,,,,,,,,ENSCPBG00000005786,CCSER2,2.60833902430233,1.0,2.37724532701771,1.0,,,,
ENSVKKG00000008651,,,,,,,,,,,,,,,ENSVKKG00000008651,IL18RAP,3.81562743357955,1.59349941015464e-06
ENSVKKG00000008654,,,,,,,,,,,,,,,ENSVKKG00000008654,ALDH1A3,2.53582072076797,0.0172881190203951
ENSVKKG00000008661,,,,,,,,,,,,,,,ENSVKKG00000008661,LDB3,1.41494653908663,1.0
ENSVKKG00000008685,ENSGALG00000016794,MRPS9,,,,,0.663254345329473,0.12553245804281,,,,,,,,,,
ENSVKKG00000008713,ENSGALG00000038469,CDC25A,,,,,1.19197128101354,0.0262209439807109,,,,,,,,,,
ENSVKKG00000008721,ENSGALG00000016811,SEPTIN10,0.840844469093747,0.379639326068166,,,1.67648389513646,0.0011913527009962,,,,,,,,,,
ENSVKKG00000008748,ENSGALG00000032440,QPCT,,,,,1.03808553109932,0.0021674254066631,,,,,,,,,,
ENSVKKG00000008755,ENSGALG00000003745,NECAP2,0.560343674090044,0.318678685254472,,,,,,,,,,,,,,
ENSVKKG00000008804,ENSGALG00000007183,ERGIC2,0.587753782178898,0.185413752109931,,,,,,,,,,,,,,
ENSVKKG00000008813,ENSGALG00000012592,RMI1,,,,,1.30107938817924,0.144075343938398,,,,,,,,,,
ENSVKKG00000008831,ENSGALG00000033226,FAM107B,0.696272706006609,0.27585124356191,,,,,,,,,,,,,,
ENSVKKG00000008836,ENSGALG00000000791,,,,,,3.7114230280342,1.13663090702256e-15,,,,,,,,,,
ENSVKKG00000008838,,,,,,,,,,,,,,,ENSVKKG00000008838,,1.31799328349286,0.0797809471061414
ENSVKKG00000008841,,,,,,,,,,,,,,,ENSVKKG00000008841,MMP13,5.54173185938509,0.0008889560384441
ENSVKKG00000008845,ENSGALG00000002046,,3.13748493275995,9.30389998469346e-05,,,3.10948922752237,9.27927051376477e-07,,,,,,,,,,
ENSVKKG00000008847,ENSGALG00000002048,GPRIN2,2.26440291700131,0.3267885726612,,,3.083583048233,0.0173522683742274,,,,,,,,,,
ENSVKKG00000008935,,,,,,,,,ENSCPBG00000020234,BACH2,1.92378838184631,1.0,,,,,,
ENSVKKG00000008941,ENSGALG00000035182,CMKLR1,0.646192832595222,0.168208556322671,0.753306699760165,0.184286489592828,1.04927256479221,0.0243951405112873,,,,,,,,,,
ENSVKKG00000008961,ENSGALG00000038957,NAE1,0.546614027880609,0.460747388083102,,,0.620651646931105,0.197758800248917,,,,,,,,,,
ENSVKKG00000008990,ENSGALG00000032260,IL10RA,,,,,0.714804657220395,0.0557808835992911,,,,,,,ENSVKKG00000008990,,0.695527963571761,1.0
ENSVKKG00000008997,ENSGALG00000002457,SIL1,,,,,1.04001667745917,0.0145905668852241,,,,,,,,,,
ENSVKKG00000009011,ENSGALG00000042767,LPAR2,,,,,0.776605747313817,0.0594191128537899,,,,,,,,,,
ENSVKKG00000009022,ENSGALG00000051672,NHLRC3,,,,,0.568588993684231,0.198593593461181,,,,,,,,,,
ENSVKKG00000009031,,,,,,,,,ENSCPBG00000000709,FOXO1,1.47229014981794,1.0,,,,,,
ENSVKKG00000009033,ENSGALG00000017032,SLC25A15,1.01160519025851,0.183794998766534,,,0.958324799821196,0.137448527969148,,,,,,,,,,
ENSVKKG00000009044,,,,,,,,,,,,,,,ENSVKKG00000009044,STX11,1.37785041759131,0.381086121733572
ENSVKKG00000009045,ENSGALG00000017025,CKAP2,,,,,3.12828719632329,4.25519045560013e-11,,,,,,,,,,
ENSVKKG00000009049,ENSGALG00000030457,CHCHD5,0.554568039308074,0.486277951424131,,,,,,,,,,,,,,
ENSVKKG00000009064,ENSGALG00000013780,AIG1,,,0.844667990847678,0.249312501158841,1.21232891502197,0.0030688229448567,,,,,,,,,,
ENSVKKG00000009081,ENSGALG00000007438,IFT46,,,,,1.27336280754142,0.0165651018386069,,,,,,,,,,
ENSVKKG00000009096,ENSGALG00000026981,NHSL1,,,1.72325600447547,0.426049486637067,,,,,,,,,,,,
ENSVKKG00000009097,ENSGALG00000013356,IKBKE,1.37728246642473,6.007368888423e-07,1.1146373107904,0.0039657577842436,0.86333387762252,0.0136574057264509,,,,,,,ENSVKKG00000009097,IKBKE,0.762728686842608,1.0
ENSVKKG00000009105,ENSGALG00000013861,TNFAIP3,1.12176144976258,0.0001315911862402,0.784033848523031,0.107200020847768,0.957259234172033,0.0080658296461483,,,,,,,ENSVKKG00000009105,TNFAIP3,1.55547992908677,0.0004401746086887
ENSVKKG00000009111,ENSGALG00000013874,PEX7,,,,,1.10924329100361,0.0721547603783997,,,,,,,,,,
ENSVKKG00000009112,,,,,,,,,,,,,,,ENSVKKG00000009112,IL10,3.06933541281733,1.0
ENSVKKG00000009119,ENSGALG00000001091,,1.04073311670069,0.0027889924309373,1.06229172039962,0.0057821754922189,1.61437618773864,2.53001461912509e-07,,,,,,,,,,
ENSVKKG00000009127,ENSGALG00000001117,PFKFB2,0.917526862405903,0.0088963849787871,0.582538673093484,0.356435887146851,,,,,,,,,,,,
ENSVKKG00000009130,ENSGALG00000006326,MIF,,,,,0.718987054040166,0.0843117578041326,,,,,,,,,,
ENSVKKG00000009137,,,,,,,,,ENSCPBG00000007313,,2.22364322823132,1.0,2.28829602837613,1.0,,,,
ENSVKKG00000009138,ENSGALG00000017185,TMEM123,0.878530110157303,0.0563994006859286,0.784885855766125,0.191562653496737,1.09886459365784,0.0103179003670283,,,,,,,,,,
ENSVKKG00000009139,ENSGALG00000016062,PSMG1,,,,,0.774978478622572,0.0885785848953842,,,,,,,,,,
ENSVKKG00000009140,,,,,,,,,,,,,,,ENSVKKG00000009140,,1.12603252993514,0.0774539649125221
ENSVKKG00000009151,,,,,,,,,ENSCPBG00000001023,,4.43081356594054,1.0,3.13714774949629,1.0,,,,
ENSVKKG00000009180,ENSGALG00000017022,ALG11,,,,,0.870399704508865,0.0949707504812237,,,,,,,,,,
ENSVKKG00000009185,ENSGALG00000014749,EPHB6,,,,,0.984935048260309,0.0809850888416928,,,,,,,,,,
ENSVKKG00000009201,ENSGALG00000026111,SAAL1,1.12781605890618,0.0394838004872926,0.821717883160771,0.345894728569631,,,,,,,,,,,,
ENSVKKG00000009240,ENSGALG00000006147,NUCB2,,,,,0.811198305928285,0.106091356478278,,,,,,,,,,
ENSVKKG00000009252,,,,,,,,,ENSCPBG00000001844,NIPSNAP1,,,2.0535606064131,1.0,,,,
ENSVKKG00000009256,ENSGALG00000033447,H2AZ2,,,,,0.77693014119595,0.0425985231676431,,,,,,,,,,
ENSVKKG00000009269,ENSGALG00000042213,AP1B1,,,,,0.804230951906756,0.0505133479595942,,,,,,,,,,
ENSVKKG00000009292,,,,,,,,,ENSCPBG00000017597,PIK3C2A,1.34245564556254,1.0,,,,,,
ENSVKKG00000009309,ENSGALG00000028664,CKS1B,,,,,3.69890853989183,5.1413538993299503e-20,,,,,,,,,,
ENSVKKG00000009325,ENSGALG00000026891,NINJ1,,,,,1.02304802428917,0.115747581154839,,,,,,,ENSVKKG00000009325,NINJ1,1.19495602494215,0.967197162486454
ENSVKKG00000009369,ENSGALG00000017019,WDFY2,0.564269431011906,0.469027708223355,,,,,,,,,,,,,,
ENSVKKG00000009374,ENSGALG00000003594,ANK1,3.27665147970186,0.135804842961291,2.97476772298958,0.213791701692373,,,,,,,,,,,,
ENSVKKG00000009389,ENSGALG00000004848,YBX1,,,0.536325172864094,0.426513602032406,0.731933469780448,0.0776811645763779,,,,,,,,,,
ENSVKKG00000009391,ENSGALG00000026846,JMJD7,1.18824377647845,0.234552778901705,,,,,,,,,,,,,,
ENSVKKG00000009401,,,,,,,,,,,,,,,ENSVKKG00000009401,MAML2,1.59010285780993,0.891757757709084
ENSVKKG00000009413,ENSGALG00000017205,ENDOD1,1.51827454069526,0.351115876178112,1.78009413251037,0.205583348118117,2.59540946052799,0.0025594067811233,,,,,,,,,,
ENSVKKG00000009421,ENSGALG00000008628,,3.85792687412767,0.0190230208628537,4.52255447086677,0.0137541862729003,4.40987512846599,0.0386541381147705,,,,,,,,,,
ENSVKKG00000009423,,,,,,,,,,,,,,,ENSVKKG00000009423,UBE2J1,0.648876714268141,1.0
ENSVKKG00000009440,ENSGALG00000015787,RNGTT,,,,,0.727413391585675,0.106738744263411,,,,,,,,,,
ENSVKKG00000009457,ENSGALG00000012809,ECI2,,,,,1.00012807833465,0.0533658179852571,,,,,,,,,,
ENSVKKG00000009462,ENSGALG00000012659,CKAP4,,,,,0.585640688058544,0.187723967628858,,,,,,,,,,
ENSVKKG00000009479,ENSGALG00000009915,EML4,1.17118610291446,0.0340210528432852,,,,,,,,,,,ENSVKKG00000009479,EML4,0.969505579983752,0.169755183933739
ENSVKKG00000009506,ENSGALG00000022718,FUT4,,,,,1.59496719881776,0.184257396191175,,,,,,,,,,
ENSVKKG00000009515,,,,,,,,,,,,,,,ENSVKKG00000009515,PANX1,1.59195313285769,0.797700118397419
ENSVKKG00000009537,ENSGALG00000032335,MARCKSL1,5.1995715868409,1.20822962585181e-18,4.35574423980306,3.6083238625731097e-12,4.33818141030722,1.1388304124998198e-11,,,,,,,,,,
ENSVKKG00000009539,ENSGALG00000003272,KHDRBS1,,,0.562732988398763,0.444502920139877,0.64895897366635,0.125551326906812,,,,,,,,,,
ENSVKKG00000009553,ENSGALG00000030866,CPQ,,,,,1.29702629882772,0.0498103633043356,,,,,,,,,,
ENSVKKG00000009566,,,,,,,,,ENSCPBG00000006259,TP53INP1,1.72756289040231,1.0,1.30789622187119,1.0,,,,
ENSVKKG00000009567,ENSGALG00000040794,CCNE2,,,,,2.09172542737582,0.0013731557687422,,,,,,,,,,
ENSVKKG00000009600,,,,,,,,,,,,,,,ENSVKKG00000009600,STAT3,0.809968350648038,0.686205822857423
ENSVKKG00000009630,ENSGALG00000006690,ECHDC3,,,,,0.865370425268637,0.183023214187728,,,,,,,,,,
ENSVKKG00000009634,ENSGALG00000007936,PGK2,,,,,0.669914125815893,0.136920629871662,,,,,,,,,,
ENSVKKG00000009650,ENSGALG00000007102,MLEC,,,0.590117833402017,0.357701742678577,,,,,,,,,,,,
ENSVKKG00000009657,ENSGALG00000007124,POP5,,,0.975800487612157,0.385653414786404,,,,,,,,,,,,
ENSVKKG00000009676,ENSGALG00000007205,COX6A1,,,,,0.80490692781846,0.0533658179852571,,,,,,,,,,
ENSVKKG00000009693,ENSGALG00000043675,ANTXR2,1.32472722740186,1.96311707500741e-05,1.283368088791,0.0001612534225394,1.33834318506291,0.0001599710972702,,,,,,,,,,
ENSVKKG00000009695,ENSGALG00000038372,PRDM8,,,,,5.06109586286859,0.124079573076157,,,,,,,,,,
ENSVKKG00000009710,ENSGALG00000036566,,,,,,0.683077988938723,0.178042487083206,,,,,,,,,,
ENSVKKG00000009773,ENSGALG00000008094,HSPD1,0.606741497455934,0.171215383520591,,,,,,,,,,,,,,
ENSVKKG00000009778,ENSGALG00000005309,TKT,0.862887325467491,0.0272845254393918,0.658652707103781,0.212315323734075,1.3034005234462,0.0011277263401081,,,,,,,,,,
ENSVKKG00000009801,,,,,,,,,ENSCPBG00000021897,ANKRD44,1.10846836583278,1.0,,,,,,
ENSVKKG00000009804,ENSGALG00000040864,WDR77,,,0.501937898625747,0.465054457524209,,,,,,,,,,,,
ENSVKKG00000009806,ENSGALG00000001452,ATP5PB,,,0.50662451144037,0.4491029106763,0.681079786663517,0.0902350746011796,,,,,,,,,,
ENSVKKG00000009812,ENSGALG00000011221,GPAT3,,,0.589442709246352,0.391417073642327,0.609947560364751,0.140864863987565,,,,,,,,,,
ENSVKKG00000009817,ENSGALG00000026182,CTTNBP2NL,,,,,0.954168412909718,0.0103638333332213,,,,,,,,,,
ENSVKKG00000009823,ENSGALG00000043597,RAD54B,,,,,2.371285989512,0.0055555503937872,,,,,,,,,,
ENSVKKG00000009840,ENSGALG00000014023,H2AFZ,,,,,0.79681911960479,0.0313091248464421,,,,,,,,,,
ENSVKKG00000009843,,,,,,,,,ENSCPBG00000002908,SLC26A7,1.2250875438863,1.0,,,,,,
ENSVKKG00000009850,ENSGALG00000029571,TMEM55A,,,,,0.921695231354351,0.141831796987749,,,,,,,,,,
ENSVKKG00000009858,,,,,,,,,,,,,,,ENSVKKG00000009858,,2.63661747447512,0.399511424413867
ENSVKKG00000009863,ENSGALG00000016820,GAS6,,,,,1.0881364096203,0.142161272988011,,,,,,,,,,
ENSVKKG00000009871,ENSGALG00000026380,UBE2C,,,,,5.21084165398981,2.73460343969205e-27,,,,,,,,,,
ENSVKKG00000009882,ENSGALG00000012308,MANBA,,,,,1.18465773176492,0.0404047891022328,,,,,,,,,,
ENSVKKG00000009895,ENSGALG00000037697,LAMP1,,,,,0.702442740893053,0.11263112546555,,,,,,,,,,
ENSVKKG00000009898,ENSGALG00000002021,ZC3H12A,0.602697041293455,0.240217417484512,,,1.03146864244419,0.01105671967677,,,,,,,ENSVKKG00000009898,ZC3H12A,1.28686630504284,0.0491094631187609
ENSVKKG00000009904,ENSGALG00000002162,ACO1,0.590784651803821,0.365917891748518,,,1.08301746326593,0.0184244743333425,,,,,,,,,,
ENSVKKG00000009909,ENSGALG00000002033,NDUFB6,,,,,0.567819654608706,0.16417428060955,,,,,,,,,,
ENSVKKG00000009919,ENSGALG00000016834,MCF2L,0.73657979840097,0.393136164609408,0.717554109794043,0.436336133659384,1.1890685512801,0.0372981316391615,,,,,,,ENSVKKG00000009919,MCF2L,1.04829411258904,0.663037668694598
ENSVKKG00000009931,ENSGALG00000043535,RIPK2,1.21048187239736,0.0298483624112917,0.805899005270659,0.15978943177571,1.77531640428637,2.03904859004826e-06,,,,,,,,,,
ENSVKKG00000009932,ENSGALG00000029583,PLBD1,,,0.846583438475306,0.247041178528927,1.70275104171126,0.0008986424190472,,,,,,,,,,
ENSVKKG00000009994,ENSGALG00000032419,STARD8,0.573657384754355,0.338937994787967,,,0.746133830649099,0.0920642455977833,,,,,,,,,,
ENSVKKG00000010004,ENSGALG00000043002,TOMM6,,,,,0.869096872920673,0.0396861948150049,,,,,,,,,,
ENSVKKG00000010006,ENSGALG00000035966,EDA,2.25125248500302,0.316641017464588,,,,,,,,,,,,,,
ENSVKKG00000010012,ENSGALG00000004346,P2RY4,1.06562223919226,0.0382729860282624,,,1.10647321883846,0.0140163753108261,,,,,,,,,,
ENSVKKG00000010021,ENSGALG00000016932,MZT1,,,,,1.01169948111794,0.104948731298575,,,,,,,,,,
ENSVKKG00000010022,ENSGALG00000016931,BORA,,,,,3.51750317180777,7.4822123272108e-09,,,,,,,,,,
ENSVKKG00000010041,,,,,,,,,ENSCPBG00000001042,,2.11695500174854,1.0,1.98715451585626,1.0,,,,
ENSVKKG00000010048,ENSGALG00000008287,PSMD10,,,,,0.91866500971367,0.0209046672807454,,,,,,,,,,
ENSVKKG00000010060,ENSGALG00000008651,APMAP,,,,,0.668063462067807,0.187026385929865,,,,,,,,,,
ENSVKKG00000010070,ENSGALG00000012338,BDH2,0.525533438713272,0.499435891786506,,,,,,,,,,,,,,
ENSVKKG00000010072,,,,,,,,,ENSCPBG00000000530,TMEM164,1.21233104013619,1.0,,,,,,
ENSVKKG00000010085,ENSGALG00000010582,PPA2,0.552565731406345,0.334042491202008,0.612801683599191,0.296734666600818,0.71175541557866,0.158523214673022,,,,,,,,,,
ENSVKKG00000010095,,,,,,,,,ENSCPBG00000022793,ACKR3,3.44392485895158,1.0,3.45380521707152,1.0,,,,
ENSVKKG00000010111,ENSGALG00000016124,HADH,,,,,0.590474709552893,0.166169654901669,,,,,,,,,,
ENSVKKG00000010112,,,,,,,,,,,,,,,ENSVKKG00000010112,LAS1L,0.656359170678848,1.0
ENSVKKG00000010113,ENSGALG00000008962,MSH2,,,,,0.696877737095537,0.111546484145616,,,,,,,,,,
ENSVKKG00000010122,ENSGALG00000008957,MSH6,,,,,0.844538242525769,0.0367500660430857,,,,,,,,,,
ENSVKKG00000010123,,,,,,,,,ENSCPBG00000002520,MTMR8,0.97183504444488,1.0,,,,,,
ENSVKKG00000010128,ENSGALG00000015624,VCAN,,,0.761483053706161,0.426438515706466,,,,,,,,,,,,
ENSVKKG00000010204,ENSGALG00000029244,SMAP2,,,,,0.617715008166739,0.131059506037777,,,,,,,,,,
ENSVKKG00000010212,ENSGALG00000052763,BTG2,0.899103382713572,0.0234470132136817,0.954231204635221,0.0280871108369348,1.13974671342836,0.0014517941676542,,,,,,,,,,
ENSVKKG00000010234,,,,,,,,,,,,,,,ENSVKKG00000010234,GAS2L3,1.52834737137192,0.802626690282325
ENSVKKG00000010247,,,,,,,,,ENSCPBG00000007416,P2RY8,1.16784974468213,1.0,,,,,,
ENSVKKG00000010248,ENSGALG00000016689,ASMTL,,,,,1.01275506031023,0.0710145793963873,,,,,,,,,,
ENSVKKG00000010251,ENSGALG00000021285,UNG,,,,,0.954072938955307,0.0539457744728923,,,,,,,,,,
ENSVKKG00000010263,ENSGALG00000016721,PLCXD1,1.98935848702237,4.09727698768502e-11,1.85244259236543,3.90240690212312e-08,1.80943349274014,2.12291740070628e-06,,,,,,,,,,
ENSVKKG00000010270,ENSGALG00000016724,RGN,1.40261779189977,0.336465550251873,1.4595125084272,0.295965465610493,,,,,,,,,,,,
ENSVKKG00000010292,,,,,,,,,ENSCPBG00000019204,VPS13A,1.00586250578378,1.0,,,,,,
ENSVKKG00000010297,ENSGALG00000029446,,1.92029830482427,5.95151071096686e-07,2.03464270232276,6.30638189108375e-08,3.68077514779581,2.30176137470939e-23,,,,,,,,,,
ENSVKKG00000010319,ENSGALG00000040369,PFKFB3,0.816673121756144,0.0721305479100205,,,,,,,,,,,ENSVKKG00000010319,PFKFB3,0.86765161925399,0.961266760104035
ENSVKKG00000010328,ENSGALG00000041978,K123,4.19154177130704,5.01112830482024e-27,2.82330438140206,2.56162724347478e-14,1.25307102693706,0.0035448000552042,,,,,,,ENSVKKG00000010328,,3.52831833483457,8.29212903453656e-14
ENSVKKG00000010358,ENSGALG00000038187,SLC35B4,0.692472601577971,0.148183950816615,,,0.795892208628501,0.0585538733223263,,,,,,,,,,
ENSVKKG00000010367,,,,,,,,,,,,,,,ENSVKKG00000010367,IFIH1,0.880499040639989,1.0
ENSVKKG00000010400,ENSGALG00000014975,DRD5,,,4.35082544253349,0.0722635465988466,,,,,,,,,,,,
ENSVKKG00000010402,ENSGALG00000014971,SLC2A9,2.56695413625884,0.0250510249893106,3.36393419973062,0.0005434243119956,2.75342309874345,0.014667932182111,,,,,,,ENSVKKG00000010402,SLC2A9,1.68166268502244,0.0018454901331596
ENSVKKG00000010434,ENSGALG00000015038,CHD1L,,,0.760509655658893,0.374491532818744,0.981888308355391,0.0552175371463495,,,,,,,,,,
ENSVKKG00000010448,ENSGALG00000026547,TPGS2,0.621461143568051,0.341249647218102,,,,,,,,,,,,,,
ENSVKKG00000010460,,,,,,,,,,,,,,,ENSVKKG00000010460,CYFIP1,0.952146342784551,0.358355797798534
ENSVKKG00000010464,,,,,,,,,,,,,,,ENSVKKG00000010464,BACH1,0.858761718379367,0.586247652769398
ENSVKKG00000010466,ENSGALG00000015821,CCT8,0.477623579575017,0.43453149261874,,,,,,,,,,,,,,
ENSVKKG00000010472,ENSGALG00000010478,STIL,,,,,1.24886451134287,0.0413696810544229,,,,,,,,,,
ENSVKKG00000010477,,,,,,,,,ENSCPBG00000007672,NIPA1,1.41023648998852,1.0,,,,,,
ENSVKKG00000010488,ENSGALG00000015770,APP,,,,,0.649650715327734,0.191659694220364,,,,,,,,,,
ENSVKKG00000010495,ENSGALG00000015746,JAM2,0.762604226653585,0.388262760773209,,,0.937994803956715,0.095185218621203,,,,,,,,,,
ENSVKKG00000010507,,,,,,,,,ENSCPBG00000001015,RAVER2,2.68125642110626,1.0,,,,,,
ENSVKKG00000010512,ENSGALG00000012076,TIFA,0.687161849536536,0.420238511818651,0.931204318720535,0.170356422214914,2.45956764591576,5.60451261767517e-06,,,,,,,,,,
ENSVKKG00000010543,ENSGALG00000015663,HSDL2,,,0.670064620495564,0.287208967445633,0.805276721517942,0.104411383694902,,,,,,,,,,
ENSVKKG00000010549,ENSGALG00000027345,SLC46A2,1.33241278136397,0.0043637560703133,1.04872365367286,0.128542981709041,1.5877804567582,0.003456668507974,,,,,,,,,,
ENSVKKG00000010552,ENSGALG00000033002,SLC7A3,2.00698998575473,6.777643762300562e-14,1.31071195729891,0.0001308396334692,1.30725746303915,0.0001294582943653,,,,,,,,,,
ENSVKKG00000010564,ENSGALG00000005957,,,,5.04936557658213,0.344514704655476,,,,,,,,,,,,
ENSVKKG00000010566,,,,,,,,,ENSCPBG00000025743,SETBP1,1.35800169049411,1.0,,,,,,
ENSVKKG00000010579,,,,,,,,,ENSCPBG00000017797,CCN2,,,4.49473110820478,1.0,,,,
ENSVKKG00000010584,ENSGALG00000012692,SIRT5,1.72129320004768,2.42190594676046e-06,0.981913737421864,0.064801915355455,0.746398983751734,0.10916393321335,,,,,,,,,,
ENSVKKG00000010651,ENSGALG00000043587,CCDC88A,0.933704075346337,0.0694919269456671,,,,,,,,,,,,,,
ENSVKKG00000010655,ENSGALG00000037504,CFAP36,,,,,1.41364422107603,0.0518808635126638,,,,,,,,,,
ENSVKKG00000010664,ENSGALG00000030022,FANCL,,,,,2.43168906400796,8.0200220725689e-07,,,,,,,,,,
ENSVKKG00000010678,ENSGALG00000007170,SNRPA1,,,0.564329147418901,0.361280541332706,,,,,,,,,,,,
ENSVKKG00000010680,,,,,,,,,,,,,,,ENSVKKG00000010680,PCSK6,2.29107348274237,1.0
ENSVKKG00000010692,ENSGALG00000002689,NUP35,,,,,0.870879705284156,0.0764259792841062,,,,,,,,,,
ENSVKKG00000010701,,,,,,,,,,,,,,,ENSVKKG00000010701,PSTPIP2,1.64630832678603,0.0226518139813339
ENSVKKG00000010705,ENSGALG00000040397,HAUS1,,,,,2.25705128896687,0.0008093730062535,,,,,,,,,,
ENSVKKG00000010712,ENSGALG00000016486,HS1BP3,,,,,0.80128003329266,0.121156388114844,,,,,,,,,,
