Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSG00000189366,ALG1L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189367,KIAA0408,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189369,GSPT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189375,TBC1D28,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189376,C8orf76,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189377,CXCL17,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189401,OTUD6A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189403,HMGB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000189409,MMP23B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189410,SH2D5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189420,ZFP92,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000189430,NCR1,,,,,,,,,,,,,5.0,,2.0,,,,,,,,,2.0
ENSG00000189431,RASSF10,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,
ENSG00000189433,GJB4,,,,,,,,,5.0,,,,,,,,,,,,,,,
ENSG00000196071,OR2L13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196072,BLOC1S2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196074,SYCP2,,3.0,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,2.0,3.0
ENSG00000196081,ZNF724,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196083,IL1RAP,,4.0,,,,,,,4.0,,4.0,,,4.0,,4.0,4.0,,,,,,,4.0
ENSG00000196090,PTPRT,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,
ENSG00000196091,MYBPC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196092,PAX5,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,
ENSG00000196098,OR5K4,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,
ENSG00000196099,OR6M1,20.0,2.0,4.0,8.0,17.0,18.0,14.0,9.0,23.0,21.0,14.0,13.0,15.0,23.0,24.0,18.0,11.0,5.0,1.0,1.0,,,5.0,
ENSG00000196104,SPOCK3,2.0,,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,
ENSG00000196109,ZNF676,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196110,ZNF699,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196116,TDRD7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196118,CCDC189,,,,,,,,,,,,,,,,,,3.0,,,,,,
ENSG00000196119,OR8A1,,,,,,,,1.0,,,,,,,,,,,,,,,,
ENSG00000196123,KIAA0895L,,,,,,,,3.0,,,,,,4.0,,,,,,,2.0,,,
ENSG00000196126,HLA-DRB1,,,,,,,5.0,2.0,,2.0,,,3.0,,,,,,,,,,5.0,
ENSG00000196131,VN1R2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196132,MYT1,,,,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,
ENSG00000196136,SERPINA3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196139,AKR1C3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196141,SPATS2L,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,
ENSG00000196150,ZNF250,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196151,WDSUB1,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
ENSG00000196152,ZNF79,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196154,S100A4,4.0,,3.0,,,,,,,,,4.0,3.0,,3.0,,,,,,,2.0,,
ENSG00000196155,PLEKHG4,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSG00000196156,KRTAP4-3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196159,FAT4,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000196169,KIF19,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196171,OR6K2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196172,ZNF681,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196177,ACADSB,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196182,STK40,,,,5.0,,,,,,,,,,,,,,,,,,,,
ENSG00000196184,OR10J1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196187,TMEM63A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196188,CTSE,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,
ENSG00000196189,SEMA4A,,,,,,,,2.0,3.0,,,,,2.0,,,,,,,,,,
ENSG00000196196,HRCT1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196199,MPHOSPH8,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,
ENSG00000196208,GREB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196209,SIRPB2,3.0,5.0,3.0,3.0,7.0,7.0,4.0,4.0,5.0,2.0,3.0,3.0,11.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,6.0,3.0
ENSG00000196214,ZNF766,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196218,RYR1,,2.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000196220,SRGAP3,,5.0,5.0,6.0,,,,,,,,5.0,,5.0,,,,,,,,,,
ENSG00000196224,KRTAP5-3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196227,FAM217B,,,,,,,,,,,,,,3.0,,,,,,,,,,
ENSG00000196228,SULT1C3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196230,TUBB,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,
ENSG00000196233,LCOR,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,
ENSG00000196235,SUPT5H,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000196236,XPNPEP3,,,,,,,,,,,3.0,,,,,,,,,,,,,
ENSG00000196240,OR2T2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196242,OR2C3,3.0,,,,,,,,,,,,,6.0,3.0,,,2.0,,,,,,
ENSG00000196247,ZNF107,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196248,OR10S1,12.0,3.0,4.0,9.0,6.0,13.0,13.0,4.0,11.0,5.0,23.0,9.0,14.0,9.0,10.0,11.0,4.0,8.0,,2.0,2.0,1.0,1.0,
ENSG00000196260,SFTA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196262,PPIA,1.0,1.0,1.0,1.0,,,1.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0
ENSG00000196263,ZNF471,,,,5.0,,9.0,,,,3.0,,,,2.0,2.0,,,,,,,,,
ENSG00000196266,OR10J3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196267,ZNF836,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196268,ZNF493,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196275,GTF2IRD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196277,GRM7,,,,5.0,,,,,,4.0,,3.0,,5.0,3.0,,,,,,,,,
ENSG00000196284,SUPT3H,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196289,BECN2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196290,NIF3L1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196296,ATP2A1,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000196305,IARS1,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000196313,POM121,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,
ENSG00000196323,ZBTB44,,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSG00000196329,GIMAP5,14.0,,,,,,24.0,,12.0,,8.0,,,10.0,,,7.0,,,,,,,
ENSG00000196335,STK31,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,,,,
ENSG00000196337,CGB7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196338,NLGN3,,,,,2.0,,,,,,,,,2.0,,2.0,,2.0,,,,,,
ENSG00000196341,OR8D1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196344,ADH7,2.0,5.0,,,,,,,,,,4.0,,,,,,,,,,,,
ENSG00000196345,ZKSCAN7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196350,ZNF729,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196352,CD55,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196353,CPNE4,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,
ENSG00000196357,ZNF565,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196358,NTNG2,,3.0,,,,,,,,3.0,,,,3.0,,,,,,,,,3.0,
ENSG00000196361,ELAVL3,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0
ENSG00000196363,WDR5,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000196365,LONP1,,,,,3.0,3.0,,,,,,,,,3.0,,,,,,,,,
ENSG00000196367,TRRAP,,,2.0,2.0,,2.0,,,,,,,,2.0,2.0,,,,,,,,,
ENSG00000196368,NUDT11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196369,SRGAP2B,,5.0,5.0,6.0,,,,,,,,5.0,,5.0,,,,,,,,,,
ENSG00000196371,FUT4,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000196372,ASB13,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSG00000196376,SLC35F1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196378,ZNF34,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196381,ZNF781,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196383,OR4Q2,,,,,,,,,,,,,,,,3.0,,,,,,,,
ENSG00000196387,ZNF140,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196388,INCA1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196391,ZNF774,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196396,PTPN1,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000196405,EVL,,,2.0,2.0,,,,2.0,,,,,,,,,2.0,,,,,,,
ENSG00000196407,THEM5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196408,NOXO1,,,,,,,,,,,,,,,,,,,,,,,3.0,
ENSG00000196411,EPHB4,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000196415,PRTN3,,,2.0,,,,,2.0,,,4.0,,,,,,,,,,,,,
ENSG00000196417,ZNF765,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196418,ZNF124,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196419,XRCC6,,,,,,,,,,,3.0,,,,,,,,,,,,,
ENSG00000196420,S100A5,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,
ENSG00000196421,C20orf204,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196422,PPP1R26,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196427,NBPF4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196428,TSC22D2,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000196431,CRYBA4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196433,ASMT,,7.0,,,,,7.0,,6.0,,3.0,,3.0,,,,,4.0,,,,,,
ENSG00000196436,NPIPB15,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196437,ZNF569,,,,,,,,3.0,5.0,,2.0,,,,,,,,,,,,,
ENSG00000196440,ARMCX4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196449,YRDC,,,2.0,,,,,,,,,2.0,,,2.0,,,,,,2.0,,,3.0
ENSG00000196453,ZNF777,,4.0,,,,5.0,,4.0,3.0,,5.0,,7.0,,,,,,,,,,,5.0
ENSG00000196455,PIK3R4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196456,ZNF775,9.0,5.0,12.0,5.0,5.0,1.0,3.0,3.0,8.0,7.0,10.0,14.0,6.0,13.0,8.0,24.0,8.0,6.0,2.0,2.0,1.0,2.0,3.0,
ENSG00000196458,ZNF605,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196459,TRAPPC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196460,RFX8,,,,,,,,,5.0,,,,,,,,,,,,,5.0,5.0,
ENSG00000196465,MYL6B,4.0,,,,,,,,5.0,,,,,,5.0,,,,,,,3.0,,
ENSG00000196466,ZNF799,,,,,,1.0,,,,,,,,,,,,,,,,,,
ENSG00000196468,FGF16,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196470,SIAH1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196475,GK2,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,
ENSG00000196476,C20orf96,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196482,ESRRG,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,
ENSG00000196497,IPO4,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196498,NCOR2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196502,SULT1A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196503,ARL9,,,,,,,,,,,,,,,,2.0,,,,,,,,
ENSG00000196504,PRPF40A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196505,GDAP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196507,TCEAL3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196510,ANAPC7,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,
ENSG00000196511,TPK1,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,
ENSG00000196517,SLC6A9,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000196526,AFAP1,,,,,,,,,,,,,4.0,,4.0,,,,,4.0,,,,
ENSG00000196531,NACA,,,,,,3.0,,,,,,2.0,,,2.0,,,,2.0,,,,,
ENSG00000196535,MYO18A,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000196539,OR2T3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196542,SPTSSB,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196544,BORCS6,,,,,2.0,,,2.0,,,,,,3.0,,,,,,,,,,
ENSG00000196547,MAN2A2,,,,3.0,,,,,,,,,,,,,,,,,,,,
ENSG00000196549,MME,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196550,FAM72A,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000196553,CCDC196,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196557,CACNA1H,,3.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196562,SULF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196565,HBG2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196569,LAMA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196570,PFN3,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0
ENSG00000196576,PLXNB2,,,,7.0,,,,,,,,,,,4.0,,5.0,4.0,,,,,,
ENSG00000196578,OR5AC2,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,
ENSG00000196581,AJAP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196584,XRCC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196586,MYO6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196588,MRTFA,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,
ENSG00000196589,MBD3L2B,4.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196591,HDAC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196597,ZNF782,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196600,SLC22A25,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196604,POTEF,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196605,ZNF846,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196611,MMP1,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,
ENSG00000196616,ADH1B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196620,UGT2B15,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196628,TCF4,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,2.0
ENSG00000196632,WNK3,,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,2.0,2.0,
ENSG00000196636,SDHAF3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196639,HRH1,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,
ENSG00000196642,RABL6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196646,ZNF136,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196652,ZKSCAN5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196653,ZNF502,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196655,TRAPPC4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196659,TTC30B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196660,SLC30A10,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,
ENSG00000196663,TECPR2,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000196664,TLR7,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000196666,FAM180B,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
ENSG00000196670,ZFP62,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196678,ERI2,,,,,,,,,,,,,,,,,,,,,4.0,,,
ENSG00000196683,TOMM7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196684,HSH2D,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196689,TRPV1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196693,ZNF33B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196700,ZNF512B,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSG00000196704,AMZ2,,,,3.0,,,,,,,,,,,,,,,,,,,,
ENSG00000196705,ZNF431,2.0,3.0,2.0,2.0,1.0,7.0,,1.0,5.0,12.0,,,3.0,4.0,4.0,2.0,5.0,6.0,1.0,,1.0,,2.0,
ENSG00000196711,ALKAL1,2.0,,,,,,,2.0,,,,,,2.0,,,2.0,,,2.0,,,,
ENSG00000196712,NF1,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000196715,VKORC1L1,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSG00000196724,ZNF418,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196730,DAPK1,,,,4.0,,,3.0,,,3.0,,,3.0,,,,3.0,,,,,,,
ENSG00000196734,LCE1B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196735,HLA-DQA1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196739,COL27A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196743,GM2A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196747,H2AC13,2.0,,4.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,2.0,,,,,1.0,
ENSG00000196748,CLPSL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196754,S100A2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196757,ZNF700,,,,,,1.0,,,,,,,,,,,,,,,,,,
ENSG00000196767,POU3F4,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
ENSG00000196772,OR14A16,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196776,CD47,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196778,OR52K1,4.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,31.0,13.0,13.0,21.0,19.0,20.0,27.0,2.0,2.0,3.0,,3.0,2.0
ENSG00000196781,TLE1,6.0,,,5.0,,,,,,,,,,,,,,,,,5.0,,5.0,5.0
ENSG00000196782,MAML3,4.0,,,6.0,,,,,,4.0,,6.0,4.0,,,4.0,,4.0,,,,,,
ENSG00000196787,H2AC11,2.0,,4.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,2.0,,,,,1.0,
ENSG00000196792,STRN3,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,
ENSG00000196793,ZNF239,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196800,SPINK14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196805,SPRR2B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196811,CHRNG,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196812,ZSCAN16,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196814,MVB12B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196821,ILRUN,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196826,AC008758.1,,,,,,1.0,,,,,,,,,,,,,,,,,,
ENSG00000196832,OR11G2,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196834,POTEI,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196839,ADA,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,
ENSG00000196843,ARID5A,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,
ENSG00000196844,PATE2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196850,PPTC7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196859,KRT39,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196860,TOMM20L,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSG00000196862,RGPD4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196865,NHLRC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196866,H2AC7,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSG00000196867,ZFP28,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196872,CRACDL,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196873,CBWD3,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000196876,SCN8A,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000196878,LAMB3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196890,H2BU1,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
ENSG00000196900,TEX43,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,
ENSG00000196911,KPNA5,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,
ENSG00000196912,ANKRD36B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196914,ARHGEF12,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196917,HCAR1,,,,,,,,,,,,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
ENSG00000196923,PDLIM7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196924,FLNA,,3.0,,,,,,,,,,,,3.0,3.0,,,,,,,3.0,,2.0
ENSG00000196932,TMEM26,,,,,,,,,,,2.0,,,,,,,,,,,,,
ENSG00000196935,SRGAP1,,5.0,5.0,6.0,,,,,,,,5.0,,5.0,,,,,,,,,,
ENSG00000196937,FAM3C,,,,,,,,,,,,,,,,6.0,,,,,,4.0,,
ENSG00000196943,NOP9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196944,OR2T4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196946,ZNF705A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196950,SLC39A10,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000196954,CASP4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196961,AP2A1,,,,6.0,,,,,6.0,,,,,,,,,,,,,,,
ENSG00000196967,ZNF585A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196968,FUT11,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000196972,SMIM10L2B,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0
ENSG00000196975,ANXA4,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,14.0
ENSG00000196976,LAGE3,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSG00000196981,WDR5B,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000196990,FAM163B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196993,NPIPB9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000196998,WDR45,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,
ENSG00000197006,METTL9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197008,ZNF138,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197013,ZNF429,,,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,
ENSG00000197016,ZNF470,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197019,SERTAD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197020,ZNF100,2.0,3.0,2.0,2.0,1.0,7.0,,1.0,5.0,12.0,,,3.0,4.0,4.0,2.0,5.0,6.0,1.0,,1.0,,2.0,
ENSG00000197021,EOLA2,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000197024,ZNF398,2.0,,2.0,,,,2.0,,,,4.0,,,,,,,,,,,,,
ENSG00000197037,ZSCAN25,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197043,ANXA6,,,,,,,,,,,,,,3.0,,,,,,,,,,
ENSG00000197044,ZNF441,,,,,,1.0,,,,,,,,,,,,,,,,,,
ENSG00000197045,GMFB,,,,,,,,,,,,,,,3.0,,,,,,,,,
ENSG00000197046,SIGLEC15,4.0,,,,,3.0,,,,,,,,7.0,,,,,,,,,,2.0
ENSG00000197050,ZNF420,,,,,,,,,,2.0,,,6.0,,,,4.0,,,,,,,
ENSG00000197054,ZNF763,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197056,ZMYM1,,6.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197057,DTHD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197061,H4C3,6.0,6.0,8.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,4.0,7.0,6.0,2.0,4.0,1.0,3.0,1.0,,5.0,,3.0,,5.0
ENSG00000197062,ZSCAN26,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197063,MAFG,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000197070,ARRDC1,,,,,,,,,,,,,,,,,,,,,,2.0,,
