gene_id,eggnog_name
chst9l.3.L,CHST9
naa30.L,NAA30
LOC108699418,CD1A
LOC108698715,OGR1
pqbp1.L,PQBP1
pqbp1.L,PQBP1
pqbp1.L,PQBP1
dgat2l6.L,DGAT2
atp6v1g1.L,VATG1
phpt1.L,PHP14
LOC108698908,PCD20
yipf6.L,YIPF6
nup62.L,NUP62
nup62.L,NUP62
nup62.L,NUP62
nup62.L,NUP62
nup62.L,NUP62
nup62.L,NUP62
LOC108698266,SHRM2
LOC108698266,SHRM2
slc7a3.L,CTR3
slc7a3.L,CTR3
slc7a3.L,CTR3
slc7a3.L,CTR3
slc7a3.L,CTR3
LOC108704517,STEEP
LOC108704517,STEEP
LOC108704517,NR3AA
LOC108698789,EX3L2
LOC108698789,EX3L2
pou5f3.1.L,P5F12
adar-a,DSRAD
adar-a,DSRAD
setd3.L,SETD3
setd3.L,SETD3
LOC100049763,DJC17
LOC100049763,DJC17
LOC100049763,DJC17
LOC100049763,DJC17
XB5934217.L,ADX
cgrrf1.L,CGRF1
cgrrf1.L,CGRF1
cgrrf1.L,CGRF1
LOC108699011,OR5V1
LOC108699108,SLAF6
cfb.L,CFAB
dpf1.L,DPF1
dpf1.L,DPF1
bmp4.L,BMP4
bmp4.L,BMP4
meis3.L,MEI3A
meis3.L,MEI3A
meis3.L,MEI3A
LOC121397141,IP3KA
dhrs7.L,DHRS7
dhrs7.L,DHRS7
dhrs7.L,DHRS7
smarca1.L,SMCA1
LOC108698165,CO5A3
LOC108698165,CO5A3
LOC108698165,CO5A3
LOC108698165,CO5A3
LOC108698165,CO5A3
LOC121397323,OR6E1
traf3.L,TRAF3
traf3.L,TRAF3
LOC108699447,BT3A2
LOC108699447,BT3A2
insm2.L,INSM2
LOC108698992,V2R26
pnn.L,PININ
rgs6.L,RGS6
rgs6.L,RGS6
rgs6.L,RGS6
rgs6.L,RGS6
LOC121397244,FCRL5
brf1.L,TF3B
cdkl1.L,CDKL1
chrdl1.L,CRDL1
spred3.L,SPRE2
ercc6l.L,ERC6L
psma6.L,PSA6
abcd4.L,ABCD4
abcd4.L,ABCD4
abcd4.L,ABCD4
klhdc9.L,KLDC9
klhdc9.L,KLDC9
LOC108698396,KCNE5
LOC108698396,KCNE5
LOC121397285,LITD1
LOC108699075,CASR
mapkbp1.L,MABP1
six4.L,SIX4
six4.L,SIX4
nhsl2.L,NHSL2
nhsl2.L,NHSL2
nhsl2.L,NHSL2
nhsl2.L,NHSL2
nhsl2.L,NHSL2
abo.6.L,BGAT
zfyve1l.L,ZFYV1
LOC108699056,O10C1
nova2.L,NOVA2
nova2.L,NOVA2
zbtb9.L,ZBTB9
zbtb9.L,ZBTB9
zbtb9.L,ZBTB9
zbtb9.L,ZBTB9
zbtb9.L,ZBTB9
zbtb9.L,ZBTB9
LOC108699133,FCRL5
cdin1.L,CDIN1
cdin1.L,CDIN1
cdin1.L,CDIN1
cdin1.L,CDIN1
cdin1.L,CDIN1
cdin1.L,CDIN1
drp2.L,DRP2
drp2.L,DRP2
LOC108699313,V2R26
akt2.L,AKT2A
akt2.L,AKT2A
emc7.L,EMC7
naa10.L,NAA10
naa10.L,NAA10
naa10.L,NAA10
naa10.L,NAA10
s100a11.L,S10AB
trip11.L,TRIPB
LOC108699504,NNMT
fos.L,FOS
cd99l2.L,C99L2
cd99l2.L,C99L2
cd99l2.L,C99L2
cd99l2.L,C99L2
LOC108699265,CP1B1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
LOC108699277,MTA1
ttc9.L,TTC9A
slitrk4.L,SLIK4
slitrk4.L,SLIK4
syt16.L,SYT16
syt16.L,SYT16
syt16.L,SYT16
cdx4.L,CDX1
cdx4.L,CDX1
LOC108699008,OR6Y1
siva1.L,SIVA
nek6.L,NEK6
nek6.L,NEK6
nek6.L,NEK6
nek6.L,NEK6
nek6.L,NEK6
utp14a.L,UT14A
utp14a.L,UT14A
utp14a.L,UT14A
scfd1.L,SCFD1
scfd1.L,SCFD1
LOC108698077,MCAT
LOC121397203,HB2L
znf770.L,ZN770
LOC108698950,FUT3
fcrl2.L,OBSL1
fcrl2.L,HMCN1
nexmif.L,NEXMI
nexmif.L,NEXMI
nexmif.L,NEXMI
nexmif.L,NEXMI
LOC108698094,COMTB
LOC108698094,COMTB
LOC108698094,COMTB
MGC108147.L,CRP
MGC108147.L,CRP
MGC108147.L,CRP
opa3.L,OPA3
kdm5c.L,KDM5C
kdm5c.L,KDM5C
sptb.L,SPTB2
sptb.L,SPTB2
dennd1a.L,DEN1A
dennd1a.L,DEN1A
dennd1a.L,DEN1A
dennd1a.L,DEN1A
ptpn21.L,PTN21
ptpn21.L,PTN21
tuft1.L,TUFT1
tuft1.L,TUFT1
hnrnpul1.L,HNRL1
plcb2.L,PLCB2
adck1.L,ADCK1
adck1.L,ADCK1
adck1.L,ADCK1
dpm2.L,DPM2
dpm2.L,DPM2
dpm2.L,DPM2
surf6.L,SURF6
cdk9.L,CDK9B
cdk9.L,CDK9B
cdk9.L,CDK9B
cdk9.L,CDK9B
otx2.L,OTX2B
otx2.L,OTX2B
otx2.L,OTX2B
man1b1.L,MA1B1
LOC121393044,HSP70
b3galt4.L,B3GT4
b3galt4.L,B3GT4
gipr.L,GIPR
LOC108698644,M4K1
LOC108698644,M4K1
LOC108698644,M4K1
LOC108698644,M4K1
LOC108698644,M4K1
chm.L,RAE1
daam1.L,DAA1A
daam1.L,DAA1A
daam1.L,DAA1A
daam1.L,DAA1A
daam1.L,DAA1A
gpr137c.L,G137C
rbmx.L,RBMX
dkc1.L,DKC1
dkc1.L,DKC1
LOC108699331,CRP
LOC121396950,KPCD
LOC121396950,KPCD
itm2a.L,ITM2A
gdi1.L,GDIA
zc3h14.L,ZC3HE
zc3h14.L,ZC3HE
LOC108699440,FCRL5
bub1b.L,BUB1B
rorc.L,RORG
rorc.L,RORG
brcc3.L,BRCC3
atxn3.L,ATX3
atxn3.L,ATX3
atxn3.L,ATX3
atxn3.L,ATX3
LOC108699033,CASR
LOC108699091,OR5V1
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121397158,ITK
LOC121396884,ZBTB6
LOC121396884,ZBTB6
LOC121396884,ZBTB6
mapkap1.L,SIN1
mapkap1.L,SIN1
mapkap1.L,SIN1
LOC108699372,LORF2
slc1a5.L,AAAT
LOC121396912,CTXD1
ptges2.L,PGES2
ptges2.L,PGES2
XB5897271.L,PECA1
XB5897271.L,FCRL5
XB5897271.L,PECA1
shkbp1.L,SHKB1
LOC108705817,KPCD
LOC108699481,TRI39
LOC108699167,ASH1L
LOC108698445,PC11X
LOC108698445,PC11X
LOC108698445,PC11X
LOC108698445,PC11X
LOC108699606,TLR2
samd4b.L,SMAG2
samd4b.L,SMAG2
relb.L,RELB
cchcr1.L,CCHCR
cchcr1.L,CCHCR
qsox2.L,QSOX2
LOC100127316,STA10
znf839.L,ZN839
znf839.L,ZN839
ptpa.L,PTPA
gabbr1.L,GABR1
gabbr1.L,GABR1
gabbr1.L,GABR1
gabbr1.L,GABR1
fam163b.L,F163B
eda2r.L,TNR27
eda2r.L,TNR27
eda2r.L,TNR27
eda2r.L,TNR27
eda2r.L,TNR27
eda2r.L,TNR27
eda2r.L,TNR27
ppt2.L,PPT2A
LOC108699569,CRP
LOC108699569,CRP
irak1.L,IRAK1
irak1.L,IRAK1
LOC121397343,FCRL5
LOC121397121,PKN2
LOC121397121,PKN2
LOC108698334,DLG3
LOC108698334,DLG3
LOC108698334,DLG3
LOC108698334,DLG3
LOC108698334,DLG3
LOC108698334,DLG3
LOC503674,RHOV
irs4.L,IRS2B
irs4.L,IRS2B
znf397.L,ZNF629
LOC108699315,T2R41
foxg1.L,FOXG1
igsf9.L,TUTLA
igsf9.L,TUTLA
slc25a29.L,S2529
slc25a29.L,S2529
slc25a29.L,S2529
ehd2.L,EHD2
brs3.L,BRS4
spc25.L,SPC25
spc25.L,SPC25
LOC108699057,O11L1
gab3.L,GAB3
gab3.L,GAB3
gab3.L,GAB3
gab3.L,GAB3
gab3.L,GAB3
gab3.L,GAB3
arhgap11a.1.L,RHGBA
arhgap11a.1.L,RHGBA
arhgap11a.1.L,RHGBA
dxo.L,DXO
cfap126.L,FLTOP
cfap126.L,FLTOP
LOC108698619,NUMBL
LOC108698619,NUMBL
srpx2.L,SRPX2
srpx2.L,SRPX2
capn6.L,CAN5
capn6.L,CAN5
capn6.L,CAN5
capn6.L,CAN5
LOC108699073,V2R1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ehmt1.L,EHMT1
ttc8.L,TTC8
ttc8.L,TTC8
LOC108698310,NALF2
smoc1.L,SMOC1
smoc1.L,SMOC1
smoc1.L,SMOC1
smoc1.L,SMOC1
smoc1.L,SMOC1
smoc1.L,SMOC1
smoc1.L,SMOC1
lta.L,TNFB
fancm.L,FANCM
fancm.L,FANCM
LOC443722,CATS
LOC443722,CATS
LOC108698404,TRPC5
LOC108698967,MDGA2
LOC108698967,MDGA2
LOC108699135,FCRL5
LOC108699276,MMP18
LOC108704464,GOGA2
LOC108704464,GOGA2
gcna.L,GCNA
gcna.L,GCNA
zic3.L,ZIC3
fam50a.L,F50AA
LOC108699309,ZNF688
tmem255a.L,T255A
tmem255a.L,T255A
otud5.L,OTU5B
otud5.L,OTU5B
LOC108698235,KS6AB
LOC108698235,KS6AB
LOC108705938,PKN2
LOC108705938,PKN2
cenpa.L,CENPA
cntrl.L,CNTRL
cntrl.L,CNTRL
cntrl.L,CNTRL
cntrl.L,CNTRL
cntrl.L,CNTRL
six6.L,SIX6
rasgrp4.L,GRP1
rasgrp4.L,GRP1
ammecr1.L,AMMR1
ammecr1.L,AMMR1
ammecr1.L,AMMR1
LOC121396911,O10A3
tbc1d8b.L,TBC8B
trmt61a.L,TRM61
trmt61a.L,TRM61
mthfd1.L,C1TC
LOC108699092,O5G29
cdc42se1.L,C4S1B
clba1.L,CLBA1
clba1.L,CLBA1
desi2l.L,DESI2
chmp1b.L,CHM1B
LOC108699150,FCGR1A
LOC108699150,FCGR1A
ubr7.L,UBR7
ubr7.L,UBR7
c8orf48.L,CH048
c8orf48.L,CH048
c8orf48.L,CH048
gtf2a1.L,TF2AA
gtf2a1.L,TF2AA
gtf2a1.L,TF2AA
lingo4.L,LIGO4
LOC121397122,PKN2
egln3.L,EGLN3
egln3.L,EGLN3
samd4a.L,SMAG1
LOC108698547,RGL2
LOC108698547,RGL2
LOC108698547,RGL2
pls3.L,PLST
pls3.L,PLST
pls3.L,PLST
serpina3m.L,EP45
LOC108699401,HMR1
LOC108699401,HMR1
LOC108699401,HMR1
LOC108699642,RIAD1
LOC121397325,O5P68
slc39a7.L,S39A7
slc39a7.L,S39A7
erh.L,ERH
erh.L,ERH
asb12.L,ASB12
sycn.L,SYCN
LOC108698945,WDR62
zbtb1.L,ZBTB1
zbtb1.L,ZBTB1
ier5l.L,IER5L
LOC108699279,CRIP2
LOC108699279,CRIP2
astl3c.L,UVS2
astl3c.L,UVS2
astl3c.L,UVS2
LOC121397262,PKN2
LOC108699246,SC23A
apln.L,APEL
daxx.L,DAXX
LOC121397248,GSTP1
tmem203.L,TM203
rps5.L,RS5
ly6g6c.L,LY6G6C
pex19.L,PEX19
LOC108699591,ZA2G
LOC108698959,ZDH22
LOC108698850,NNMT
LOC108699043,V2R1
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
sh3glb2.L,SHLB2
snx12.L,SNX12
glul.L,GLNA
ddx39b.L,DX39B
LOC108699631,P66B
cyp46a1.3.L,CP46A
tmem179.L,T179A
ptgir.L,PI2R
LOC108698198,B3GT9
clcn5.L,CLCN5
clcn5.L,CLCN5
clcn5.L,CLCN5
clcn5.L,CLCN5
clcn5.L,CLCN5
clcn5.L,CLCN5
clcn5.L,CLCN5
clcn5.L,CLCN5
LOC121397333,OR6N2
mis18bp1a,M18BP
mis18bp1a,M18BP
mis18bp1a,M18BP
mis18bp1a,M18BP
mis18bp1a,M18BP
mis18bp1a,M18BP
mis18bp1a,M18BP
mis18bp1a,M18BP
slc8a3.L,NAC3
slc8a3.L,NAC3
slc8a3.L,NAC3
slc8a3.L,NAC3
slc8a3.L,NAC3
slc8a3.L,NAC3
slc8a3.L,NAC3
mmgt1.L,EMC5B
LOC108699069,CASR
vsig1.L,VSIG1
vsig1.L,VSIG1
tor1a.L,TOR1A
them4.L,THEM4
them4.L,THEM4
them4.L,THEM4
LOC108699282,TISB
alkbh6.L,ALKB6
alkbh6.L,ALKB6
alkbh6.L,ALKB6
LOC108699104,O5AS1
coq8b.L,COQ8B
LOC121397072,PKN2
tapbp.L,TAPBP
anapc2.L,ANC2
klhl28.L,KLH28
LOC121396984,PKN2
spint2.L,VKT
spint2.L,VKT
spint2.L,VKT
LOC108698835,CC120
chrm5.L,ACM5
chrm5.L,ACM5
cel.2.L,CEL
XB17329856.L,FCRLB
olfm1.L,NOE1
olfm1.L,NOE1
olfm1.L,NOE1
zer1.L,ZER1
zer1.L,ZER1
zer1.L,ZER1
zer1.L,ZER1
zer1.L,ZER1
zer1.L,ZER1
zer1.L,ZER1
emd.L,EMD
emd.L,EMD
thbs3.L,TSP3
ino80.L,INO80
c14orf28.L,CN028
c14orf28.L,CN028
LOC121397296,V2R26
vav2.L,VAV2
vav2.L,VAV2
vav2.L,VAV2
vav2.L,VAV2
vav2.L,VAV2
vav2.L,VAV2
vav2.L,VAV2
vav2.L,VAV2
egfl8.L,EGFL8
egfl8.L,EGFL8
egfl8.L,EGFL8
egfl8.L,EGFL8
egfl8.L,EGFL8
egfl8.L,EGFL8
egfl8.L,EGFL8
LOC108699476,EFNA3
LOC108698182,CE350
LOC108698182,CE350
thul16.L,PAAF1
thul16.L,PAAF1
thul16.L,PAAF1
thul16.L,PAAF1
sel1l.L,SE1L1
sel1l.L,SE1L1
LOC121397308,PGBD4
LOC108698634,CXD2
LOC108698634,CXD2
LOC108698634,CXD2
LOC108698179,CAMP1
LOC108698179,CAMP1
serpina1.L,A1AT
serpina6.L,EP45
rpl35.L,RL35
rpl35.L,RL35
LOC108699341,ECM1
tap1.L,TAP1
tap1.L,TAP1
kiaa0586.L,TALD3
kiaa0586.L,TALD3
kiaa0586.L,TALD3
exd1.L,EXD1
exd1.L,EXD1
exd1.L,EXD1
dedd.L,DEDD
lgmn.L,LGMN
pak4.L,PAK4
pak4.L,PAK4
pak4.L,PAK4
pak4.L,PAK4
gng8.L,GBG8
LOC108699123,HMR1
LOC108699560,TRI60
fgd1.L,FGD1
fgd1.L,FGD1
fgd1.L,FGD1
fgd1.L,FGD1
fgd1.L,FGD1
glrx5.L,GLRX5
mrpl24.L,RM24
mrpl24.L,RM24
mrpl24.L,RM24
scg5.L,7B2
tgfb1.L,TGFB1
adam15.L,ADA15
adam15.L,ADA15
adam15.L,ADA15
adam15.L,ADA15
adam15.L,ADA15
adam15.L,ADA15
csnk2b.L,CSK2B
csnk2b.L,CSK2B
csnk2b.L,CSK2B
prkch.L,KPCL
prph2l.L,RDS2
LOC108704519,RXFP1
LOC108704519,RXFP1
ncstn.L,NICA
ncstn.L,NICA
LOC108698553,GPSM3
LOC108698553,GPSM3
LOC108698553,GPSM3
cpsf2.L,CPSF2
cpsf2.L,CPSF2
cpsf2.L,CPSF2
cpsf2.L,CPSF2
cpsf2.L,CPSF2
LOC121397261,CART
pea15.L,PEA15
pea15.L,PEA15
rexo4.L,REXO4
LOC108698411,PCD19
LOC108698411,PCD19
LOC108698411,PCD19
LOC108698411,PCD19
zbtb34.L,ZBT34
zbtb34.L,ZBT34
zbtb34.L,ZBT34
rnf128.L,RN128
rnf128.L,RN128
LOC108699592,SLAMF9
cyp2a6.5.L,CP2G1
LOC108699025,OR5V1
znf282.L,ZN398
LOC121396875,EXOS2
LOC121396875,EXOS2
wars1.L,SYWC
wars1.L,SYWC
eif5.L,IF5
eif5.L,IF5
eif5.L,IF5
LOC108698875,PKN2
nlgn3.L,NLGN3
nlgn3.L,NLGN3
nlgn3.L,NLGN3
nlgn3.L,NLGN3
nlgn3.L,NLGN3
nlgn3.L,NLGN3
LOC108698867,PRT1B
cyp2a6.12.L,CP2G1
cyp2a6.12.L,CP2F2
cyp2a6.12.L,CP2F2
paf1.L,PAF1
zmynd19.L,ZMY19
cks1b.L,CKS1
smg5.L,SMG5
ppp1r36.L,PPR36
ppp1r36.L,PPR36
prrg3.L,TMG3
prrg3.L,TMG3
prrg3.L,TMG3
prrg3.L,TMG3
znf687.L,ZN687
LOC108698319,KPCD
ubr1.L,UBR1
ubr1.L,UBR1
ubr1.L,UBR1
ubr1.L,UBR1
LOC108699281,COX7R
LOC108699436,NLRP3
LOC108699436,NLRP3
araf.L,ARAF
armh4.L,ARMD4
armh4.L,ARMD4
efcab11.L,EFC11
efcab11.L,EFC11
ilf2.L,ILF2
ilf2.L,ILF2
ilf2.L,ILF2
syn1.L,SYN1
syn1.L,SYN1
syn1.L,SYN1
syn1.L,SYN1
LOC108699414,BT2A1
LOC108699414,BT2A1
LOC108699414,BT2A1
LOC108699414,BT2A1
LOC108699414,BT2A1
prickle3.L,PRC3A
LOC108699609,UBP21
LOC108699609,UBP21
LOC108699609,UBP21
LOC121397032,HARB1
LOC121397032,HARB1
LOC108698475,UIF
LOC108698475,UIF
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
dapk2.L,DAPK2
stom.L,STOM
LOC108699300,ZO71
LOC121397217,SLAF5
LOC121397217,SLAF5
LOC121397217,SLAF5
LOC121397217,SLAF5
LOC121397217,SLAF5
pmpca.L,MPPA
LOC108699386,SH22A
svep1l.L,F13B
LOC121396904,CASR
fcn2l.L,FCN2
LOC108699573,CRP
degs3.L,DEGS2
exd3.L,MUT7
exd3.L,MUT7
LOC121397015,GAL3A
LOC121397366,KPCD
rpl10.L,RL10
atp6v1al.L,VATA
atp6v1al.L,VATA
LOC108699342,ONEC2
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
dlgap5.L,DLGP5
tnfsf15.L,TNF15
LOC108699145,FCRL5
gpkow.L,GPKOW
gpkow.L,GPKOW
gpkow.L,GPKOW
gpkow.L,GPKOW
mhc1b.L,HMR1
mhc1b.L,HMR1
mhc1b.L,HMR1
LOC108698722,NCKX4
LOC108698722,NCKX4
rpl12.L,RL12
LOC121397357,FCRL5
ndufa8.L,NDUA8
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
LOC108699470,PBIP1
pkn3.L,PKN2
pkn3.L,PKN2
timm9.L,TIM9
mid2.L,TRIM1
mid2.L,TRIM1
mid2.L,TRIM1
mid2.L,TRIM1
LOC108699501,NNMT
LOC108699501,NNMT
LOC108699036,CASR
xpnpep2.L,XPP2
LOC108705562,HMR1
bcap31.L,BAP31
bcap31.L,BAP31
LOC108699579,OR5G3
vash1.L,VASH1
gsc.L,GSCA
kptn.L,KPTN
kptn.L,KPTN
kptn.L,KPTN
mtmr1.L,MTMR1
mtmr1.L,MTMR1
mtmr1.L,MTMR1
mtmr1.L,MTMR1
dio2.L,IOD2
gphb5.L,GPHB5
gphb5.L,GPHB5
gphb5.L,GPHB5
s100a1.L,S10A1
s100a1.L,S10A1
s100a1.L,S10A1
s100a1.L,S10A1
arnt.L,ARNT
cav3.2.L,CAV1
ppp2r5c.L,2A5G
ppp2r5c.L,2A5G
ppp2r5c.L,2A5G
LOC108699348,CATK
pou5f3.2.L,P5F11
ccn1l.L,CCN1
LOC108699425,FHR2
nhlh1.L,HEN1
haus2.L,HAUS2
vsx2.L,VSX2
vsx2.L,VSX2
LOC108699177,T151B
LOC108699177,T151B
b4galt3.L,B4GT3
nup214.L,NU214
nup214.L,NU214
nup214.L,NU214
LOC121397346,HB2L
LOC108699362,NR2F5
LOC108699362,NR2F5
LOC108698294,PAPP1
mhc1b2.L,HB2L
picalml.L,PICAL
picalml.L,PICAL
picalml.L,PICAL
LOC108698716,DAPLE
LOC108698716,DAPLE
LOC108698716,DAPLE
LOC108698313,RAB6B
LOC108698313,RAB6B
msh5.L,MSH5
ccdc97.L,CCD97
LOC108699070,V2R1
pla2g4f.L,PA24F
LOC121397280,PKN2
arel1.L,AREL1
arel1.L,AREL1
arel1.L,AREL1
arel1.L,AREL1
arel1.L,AREL1
thrsp.L,M1I1B
thrsp.L,M1I1B
thrsp.L,M1I1B
MGC68450,CP255
LOC121397241,FCRL5
napa.L,SNAA
napa.L,SNAA
LOC108698265,RGCC
LOC108698253,HSF3
kif26a.L,KI26A
kif26a.L,KI26A
kif26a.L,KI26A
kif26a.L,KI26A
lhfpl1.L,LHPL1
lhfpl1.L,LHPL1
prpf4.L,PRP4
prpf4.L,PRP4
prpf4.L,PRP4
prpf4.L,PRP4
prpf4.L,PRP4
chp1.L,CHP1
f9.L,FA9
LOC108698847,FCN1A
LOC108698847,FCN1A
ass1.S,ASSY
LOC108699014,O12D1
rasgrp1.L,GRP1
rasgrp1.L,GRP1
rasgrp1.L,GRP1
rasgrp1.L,GRP1
rasgrp1.L,GRP1
rbm25.L,RBM25
rbm25.L,RBM25
adamtsl4.L,ATL4
tmem250.L,TM250
anp32e.L,AN32E
anp32e.L,AN32E
anp32e.L,AN32E
anp32e.L,AN32E
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
ralgapa1.L,RGPA1
zbtb7b.L,ZBT7B
zbtb7b.L,ZBT7B
zbtb7b.L,ZBT7B
zbtb7b.L,ZBT7B
taf7.L,TAF7
taf7.L,TAF7
taf7.L,TAF7
taf7.L,TAF7
taf7.L,TAF7
taf7.L,TAF7
flot1.L,FLOT1
flot1.L,FLOT1
radx.L,RADX
radx.L,RADX
adamtsl2.L,ATL2
LOC108699502,NNMT
slc34a3.L,NPT2C
fam177a1.L,F177A
LOC108699292,IF2A
LOC108699292,IF2A
LOC108699292,IF2A
LOC108699292,IF2A
LOC108704513,STEEP
LOC121397327,O5P68
LOC108705655,ESTD
fut7.L,FUT7
snap23.L,SNP23
snap23.L,SNP23
exoc3l2.L,EX3L2
exoc3l2.L,EX3L2
LOC121397302,SPACA4
kdrl.L,VGFR4
kdrl.L,VGFR4
XB5932841.L,CAV2
LOC108699581,O5AP2
zbtb12.L,ZBT12
zbtb12.L,ZBT12
zbtb12.L,ZBT12
zbtb12.L,ZBT12
zbtb12.L,ZBT12
LOC108698157,FCN1A
LOC108698157,FCN1A
LOC108698157,FCN1A
LOC108698157,FCN1A
LOC108698157,FCN1A
LOC108698157,FCN1A
LOC108698157,FCN1A
LOC108699030,V2R26
LOC121397105,POMT1
tsc1.L,TSC1
tsc1.L,TSC1
tsc1.L,TSC1
tsc1.L,TSC1
tsc1.L,TSC1
lamp2.L,LAMP2
lamp2.L,LAMP2
lamp2.L,LAMP2
lamp2.L,LAMP2
lamp2.L,LAMP2
LOC121397099,RAB7A
nlrp3.L,NLRP3
nlrp3.L,NLRP3
surf2.L,SURF2
LOC108699063,CATS
LOC108699063,CATS
vangl2.L,VNG2A
vangl2.L,VNG2A
aqr.L,AQR
LOC108699390,LRC71
gpank1.L,GPAN1
LOC121397268,TRI39
bicd2l.L,BICD1
fcrg.L,FCERG
fcrg.L,FCERG
fcrg.L,FCERG
LOC108698994,O11A1
ppt2l.L,PPT2B
atp6v1g2.L,VATG2
psmd8.L,PSMD8
LOC108699137,SLAF9
LOC108698977,MYH4
LOC121397242,FCRL2
LOC121397242,FCRL2
LOC121397242,FCRL2
LOC121396953,KPCD
LOC121397339,SLAF6
LOC108698584,PPR18
LOC108698584,PPR18
LOC108698584,PPR18
LOC108698584,PPR18
gpr176.L,GP176
alad.L,HEM2
smc1a.L,SMC1A
LOC108698953,CP2G1
LOC108698710,CALM1
LOC108699049,V2R26
LOC121397200,HMR1
ppp1r10.L,PP1RA
ppp1r10.L,PP1RA
flvcr2.L,FLVC2
flvcr2.L,FLVC2
flvcr2.L,FLVC2
flvcr2.L,FLVC2
flvcr2.L,FLVC2
flvcr2.L,FLVC2
polr2i.L,RPB9
polr2i.L,RPB9
polr2i.L,RPB9
aldh6a1.L,MMSA
nrde2.L,NRDE2
nrde2.L,NRDE2
mtcp1.L,CMC4
LOC108699539,IFNL1
nccrp1.L,NCCRP1
nccrp1.L,FBX50
zfp36.L,TTP
zfp36.L,TTP
kcnk7.L,KCNK1
grin1.L,NMDZ1
grin1.L,NMDZ1
LOC121397096,TMPO
LOC108699570,CRP
set.L,SET
set.L,SET
scnm1.L,SCNM1
spred1.L,SPRE1
synj2bp.L,SYJ2B
LOC108699488,RUSC1
LOC108699488,RUSC1
dcx.L,DCX
dcx.L,DCX
dcx.L,DCX
dcx.L,DCX
dcx.L,DCX
dap3.L,RT29
dap3.L,RT29
LOC121397314,V2R26
stxbp6.L,STXB6
stxbp6.L,STXB6
brinp1.L,BRNP1
dgkk.L,DGKH
dgkk.L,DGKH
dgkk.L,DGKH
dgkk.L,DGKH
dgkk.L,DGKH
sos2.L,SOS2
sos2.L,SOS2
LOC121397151,CCNOB
slc6a14.1.L,S6A14
slc6a14.1.L,S6A14
slc6a14.1.L,S6A14
six1.L,SIX1
LOC108699457,TM40L
LOC108699457,TM40L
LOC108699457,TM40L
isca2.L,ISCA2
isca2.L,ISCA2
isca2.L,ISCA2
LOC108698321,OGT1
LOC108698321,OGT1
LOC108698321,OGT1
LOC108698321,OGT1
LOC108698321,OGT1
jmjd7.L,JMJD7
LOC108699126,HMR1
notch1.L,NOTC1
LOC108698575,SYVC
LOC108698575,SYVC
LOC108698575,SYVC
LOC108698575,SYVC
LOC108698575,SYVC
LOC121397370,P2RY10
mia.L,MIA
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
gphn.L,GEPH
cd40lg.L,CD40L
efna1.L,EFNA1
LOC121397254,PKN2
lysmd1.L,LYSM1
rhou.L,RHOU
frmd6.L,FRMD6
frmd6.L,FRMD6
frmd6.L,FRMD6
srsf5.L,SRSF5
hax1.L,HAX1
serpina3.L,EP45
serpina3.L,EP45
serpina3.L,EP45
LOC121397048,NOTC1
dll4.L,DLL4
invs.L,INVSB
LOC108699118,HPLN2
